SEQ_NUMBER,DBKEY,AUDITYEAR,FINDINGREFNUMS,TEXT,CHARTSTABLES,REPORTID,VERSION,UEI,MULTIPLEUEIS
14751,210892,2020,2020-008,"2020-008	IMPACT AID BOARD APPROVAL OF EXPENDITURES – CFDA 84.041 – MATERIAL WEAKNESS

Condition

The Oberon Public School District Board did not have proper board approval for 2 construction invoices, totaling $67,338, out of 21 tested.

Effect

Oberon Public School District may be subject to an increased risk of errors, fraudulent financial reporting, asset misappropriation, and corruption.

Cause

Oberon Public School District may not have an adequate process in place to ensure all invoices are presented to the board for proper approval.

Criteria

""Standards for Internal Control in the Federal Government"" (Green Book) requires management to design, implement, and operate internal controls to achieve its objectives related to operations, reporting, and compliance.  Management is to design appropriate types of control activities for the entity's internal control system.  Control activities help management fulfill responsibilities and address identified risk responses in the internal control system.  

Questioned Costs

None.

Prior Recommendation

No.

Recommendation

We recommend Oberon Public School District assess and implement a process to ensure proper board approval of all invoices.

Oberon Public School District’s Response

See Corrective Action Plan
",N,858518,1,,
14752,210892,2020,2020-009,"2020-009	IMPACT AID DOCUMENTATION – CFDA 84.041 – MATERIAL WEAKNESS AND NON-COMPLIANCE

Condition

Oberon Public School District does not have adequate support documentation for the Impact Aid Grant. Oberon Public School District was unable to substantiate amounts claimed on the applications submitted for Impact Aid Grant including:

•	Basic Impact Aid (7003(b)) and Children with Disabilities (7003(d))
•	Construction (7007(a))

Items unsubstantiated include:

•	Children with Disabilities who reside on eligible Indian lands
•	Children who reside on eligible Indian lands
•	Federally connected children percentage (Federally connected children divided by Total School Enrollment)

Effect

Oberon Public School District may have improperly reported application information, resulting in receiving additional Impact Aid Grant money.

Cause

Oberon Public School District does not have adequate policies and procedures to assign oversight and records retention for the Impact Aid Grant.

Criteria

“Standards for Internal Control in the Federal Government” (Green Book) requires management to document in policies for each unit its responsibility for an operational process’s objectives and related risks, and control activity design, implementation, and operating effectiveness.  Each unit, with guidance from management, determines the policies necessary to operate the process based on the objectives and related risks for the operational process. Each unit also documents policies in the appropriate level of detail to allow management to effectively monitor the control activity.

Part 4 of the 2019/2020 OMB Compliance Supplement, in the Reporting section, requires auditors to test the membership data used to support the application.

Questioned Costs

None.

Prior Recommendation

No.

Recommendation

We recommend Oberon Public School District acquire and maintain the proper supporting documentation surrounding the Impact Aid Grant. 

Oberon Public School District’s Response

See Corrective Action Plan
",N,858518,1,,
14753,210892,2020,2020-010,"2020-010	IMPACT AID REVIEW AND APPROVAL – CFDA 84.041 – MATERIAL WEAKNESS

Condition

Oberon Public School District does not have its Impact Aid Grant application reviewed and approved by someone other than the preparer prior to submission of the report.

Effect

Oberon Public School District may have improperly reported application information, resulting in receiving additional Impact Aid Grant money.

Cause

Oberon Public School District does not have adequate policies and procedures to review and approve the application for the Impact Aid Grant prior to submission.

Criteria

""Standards for Internal Control in the Federal Government"" (Green Book) requires management to design, implement, and operate internal controls to achieve its objectives related to operations, reporting, and compliance.  Management is to design appropriate types of control activities for the entity's internal control system.  Control activities help management fulfill responsibilities and address identified risk responses in the internal control system.  

Questioned Costs

None.

Prior Recommendation

No.

Recommendation

We recommend Oberon Public School District implement policies and procedures to ensure that Impact Aid Grant applications are reviewed and approved by someone other than the preparer, prior to submission.

Oberon Public School District’s Response

See Corrective Action Plan

",N,858518,1,,
27566,248580,2020,2020-001,"Finding 2020-001

Federal Program

CFDA 16.575 – Victims of Crime Act Formula Grant Program, U.S. Department of Justice, passed-through from the Texas Office of the Governor, Criminal Justice Division
	
Criteria

Uniform Guidance and requirements established by the pass-through grantor states that charges to Federal awards for salaries and wages must be based on records that accurately reflect the work performed. These records must support the distribution of the employee's salary or wages among specific activities or cost objectives if the employee works on more than one Federal award; a Federal award and non-Federal award; an indirect cost activity and a direct cost activity; two or more indirect activities which are allocated using different allocation bases; or an unallowable activity and a direct or indirect cost activity. Employees working solely (100% of their time) on a single grant may periodically certify that the employee worked solely on that grant project. In addition to the periodic certifications, nonexempt employees must also maintain time sheets indicating the total number of hours worked each day.

Condition and Context

In a sample of 30 payroll transactions charged to the major federal program, we noted the following:
• One employee’s salary was charged to the federal program, but no supporting time sheet or certification was obtained. The amount of this federal expenditure was $3,548. 
• One employee who worked less than 100% on the federal award was charged to the federal program based on a certification-approach rather than the exact rate determined from the time sheet. Had the correct amount been charged to the federal program, the difference would have been less than $22. 
• Four time sheets signed by the employees were intended to certify that the employees worked 100% on the federal program for a given month. However, the time was entered on these time sheets indicated less than 100% of the employees’ time was related to the grant. We determined these were errors in completing the time sheets rather than errors in amounts charged to the federal award. 
• Two time sheets had formula errors in sub-total line items, although the final totals used to calculate amounts related to federal awards were clerically accurate.
These instances indicate internal controls over compliance related to time sheets is not functioning in a manner that would ensure noncompliance would be detected and corrected in a timely manner.

Cause

Time sheets are not obtained and reviewed in sufficient detail prior to requesting reimbursement from the federal program.
 
Questioned Costs:  Known and likely questioned costs were less than $25,000.

Effect

The transactions referenced above resulted in approximately $3,600 charged to the federal program with insufficient documentation.


Recommendation

We recommend that management ensure time sheets are obtained, reviewed, and approved prior to related amounts being requested for reimbursement from federal or state programs. The review control should consider whether requirements as described above have been met. ",N,895654,1,,
22993,117065,2020,2020-003,"Finding number:	2020-003
CFDA number:	16.575
Program name:	Crime Victim Assistance
Federal agency:	United States Department of Justice
Pass-through entity:	n/a
Grant number:	Joint-2019-IRCO-00029
Federal award year:	2019 through 2021
Finding type:	Significant Deficiency and noncompliance 
Compliance requirement:	Reporting
Questioned costs:	n/a
Repeat finding:	n/a


Criteria:  The organization must have internal controls in place to provide reasonable assurance that all the re-quired reports are submitted in a timely manner, are supported by underlying accounting and/or performance rec-ords, and are fairly presented in accordance with program requirements.

Condition:  During our audit, we noted that certain financial reports submitted to a funding agency had not been reviewed by someone independent of the preparer.  In addition, three of the submitted reports contained financial information on expenditures that did not agree to the underlying accounting records.   All quarterly reports filed during the year under audit were selected for testing.

Cause:  Internal controls are not designed and implemented to ensure that all required reports are submitted time-ly and with correct information.  In addition, no one independent of the preparer reviewed the reports for accura-cy.  

Effect: Missed filings of required reports and incorrect information reported to the federal agency prevented prop-er oversight by the funding agency and an underreporting of expenditures totalling $11,181.

Unallowable Costs:  None.

Audit Recommendation:  We recommend that management implement procedures to ensure all required reports are submitted properly and in a timely manner, and strengthen the organization’s review procedures related to the preparation of its Financial Reports.  At a minimum, someone independent of the preparer should review the re-ports and reconcile the data reported to that in underlying accounting records, to ensure that the information re-ported is complete and accurate.  

Management’s Response:  Management agrees with our auditors’ comments.  Management has begun to implement procedures to ensure that all required Financial Reports submitted by our Program Team will be submitted on time.  Before the report submission, the Program Team must obtain the Fiscal Team to review and approve these reports.

",N,870411,1,,
23153,66417,2020,2020-001,"Allowable costs - U.S. Department of Housing and Urban Development, Supportive Housing for the Elderly (Project Assistance Contract), CFDA 14.157, and Mortgage Insurance for the Purchase or Refinancing of Existing Multifamily Housing Projects, CFDA 14.155, 2020 award year.
Criteria - Project funds must be used only for expenses that are reasonable and necessary to the operation of the project as provided for in the Regulatory Agreement between HUD and the project owner (24 CFR section 891.400(e))
Condition - Fees related to sale of the Project in the amount of $1,800 were expensed by the property during the period from January 1, 2020 through October 15, 2020 and repayment of this amount did not occur to the Project during the period ended October 15, 2020.
Questioned Costs - Expenses were overstated by $1,800 during the period ended October 15, 2020.
Context - The Project paid for expenses related to the sale which should have been covered by the project sponsor.
Effect - The Project paid for expenses related to the sale which should have been covered by the project sponsor.
Cause - The management company responsible for the preparation of the financial records did not have the proper information, training and knowledge of the program to ensure that only allowable costs are included within the project reports.
Recommendation - The management company responsible for the preparation of the financial records should review its accounting and reporting policies to ensure that steps are added to include a review for unallowable costs. In addition the project sponsor should repay incurred expenses to the Project as soon as possible.
Identification as a Repeat Finding - This is not a repeat finding.
Views of Responsible Officials and Corrective Actions - See Corrective Action Plan.",N,886305,1,,
16585,151978,2020,2020-001,"SIGNIFICANT DEFICIENCY IN INTERNAL CONTROL OVER COMPLIANCE – U.S. DEPARTMENT OF
EDUCATION, PASSED THROUGH MINNESOTA DEPARTMENT OF EDUCATION, SUPPORTING
EFFECTIVE INSTRUCTION STATE GRANTS – CFDA NO. 84.367 AND TITLE I GRANTS TO LOCAL
EDUCATIONAL AGENCIES – CFDA NO. 84.010
2020-001 Internal Control Over Compliance With Federal Allowable Costs Requirements
Criteria – 2 CFR § 200.302(b)(3) requires Independent School District No. 625 (the District)
to maintain records that adequately identify the source and application of funds for federally
funded activities in accordance with 2 CFR 200 Subpart E – Cost Principles.
Condition – During our audit, we noted that the District did not have sufficient controls to
ensure adequate and timely documentation of time and effort was created and retained to
support salary costs charged to federal programs and ensure compliance with the OMB’s
Uniform Guidance allowable costs standards.
Questioned Costs – None. Our testing did not indicate any instances of noncompliance.
Context – Three employee salary costs tested in Supporting Effective Instruction State
Grants and seven employee salary costs tested in Title I Grants to Local Educational
Agencies were not completed timely. Ten employee salary costs tested in Title I Grants to
Local Educational Agencies did not have proper approvals. This was not a statistically valid
sample.
Repeat Finding – This is a current year and prior year finding for the Supporting Effective
Instruction State Grants. This is a current year finding only for the Title I Grants to Local
Educational Agencies.
Cause – This was an oversight by district personnel.
Effect – This could be viewed as a violation of the award agreement.
Recommendation – We recommend that the District review its internal control procedures
relating to time and effort documentation of allowable costs.
View of Responsible Official and Planned Corrective Actions – The District agrees with
the finding. The District will review and update its policies and procedures relating to
allowable costs for its federal programs to ensure compliance with the Uniform Guidance in
the future. The District has separately issued a Corrective Action Plan related to this finding.",N,866780,1,,
16829,250115,2020,2020-004," Qualified staff to review payroll function.
Coronavirus Relief Fund (21.019)
Fiscal year finding initially occurred: 2020.
CONDITION: The Sheriff requested reimbursement for expenditures that were not allowable.
CRITERIA: The Coronavirus relief fund sets allowable costs for reimbursement of payroll
expenditures.
CAUSE: The Sheriff did not have a staff person with the necessary qualifications and training
review the reimbursement requests.
EFFECT: The Sheriff requested $39,849 of expenditures that exceeded the allowable amount.
RECOMMENDATION: The Sheriff should require that a person with the necessary
qualifications and knowledge review reimbursement requests to ensure that all amounts
requested are allowable in accordance with the grant agreement.
MANAGEMENT’S CORRECTIVE ACTION PLAN: Management has updated the Sheriff’s
policies and procedures to require that the Chief Finance Officer review all reimbursement
requests to ensure that all amounts requested are allowable with the grant agreement.",N,869555,1,,
16830,250115,2020,2020-003,"Qualified staff to review payroll function.
Coronavirus Relief Fund (21.019)
Fiscal year finding initially occurred: 2020.
CONDITION: The Sheriff requested reimbursement for expenditures that were not allowable.
CRITERIA: The Coronavirus relief fund sets allowable costs for reimbursement of payroll
expenditures.
CAUSE: The Sheriff did not have a staff person with the necessary qualifications and training
review the reimbursement requests.
EFFECT: The Sheriff requested $39,849 of expenditures that exceeded the allowable amount.
RECOMMENDATION: The Sheriff should require that a person with the necessary
qualifications and knowledge review reimbursement requests to ensure that all amounts
requested are allowable in accordance with the grant agreement.
MANAGEMENT’S CORRECTIVE ACTION PLAN: Management has updated the Sheriff’s
policies and procedures to require that the Chief Finance Officer review all reimbursement
requests to ensure that all amounts requested are allowable with the grant agreement.",N,869555,1,,
53701,191213,2020,2020-003,"FINDING 2020-003
Subject: Child Nutrition Cluster - Program Income
Federal Agency: Department of Agriculture
Federal Programs: School Breakfast Program, COVID-19 - School Breakfast Program, National
School Lunch Program, COVID-19 - National School Lunch Program
Assistance Listings Numbers: 10.553, 10.555
Federal Award Numbers and Years (or Other Identifying Numbers): FY 2019, FY 2020
Pass-Through Entity: Indiana Department of Education
Compliance Requirement: Program Income
Audit Findings: Material Weakness, Modified Opinion
Condition and Context
An effective internal control system was not in place at the School Corporation to ensure compliance
with requirements related to the grant agreement and the Program Income compliance requirement.
The School Corporation did not utilize a separate fund to account for Prepaid Account Balances.
There was no distinction between prepaid amounts and program income. The comingling of funds prevented
the ability to determine the School Corporation's compliance with the program income requirements.
The lack of internal controls and noncompliance were a systemic issue throughout the audit period.
Criteria
2 CFR 200.303 states in part:
""The non-Federal entity must:
INDIANA STATE BOARD OF ACCOUNTS
19
NORTH LAWRENCE COMMUNITY SCHOOLS
SCHEDULE OF FINDINGS AND QUESTIONED COSTS
(Continued)
(a) Establish and maintain effective internal control over the Federal award that provides
reasonable assurance that the non-Federal entity is managing the Federal award in
compliance with Federal statutes, regulations, and the terms and conditions of the Federal
award. These internal controls should be in compliance with guidance in 'Standards for
Internal Control in the Federal Government' issued by the Comptroller General of the
United States or the 'Internal Control Integrated Framework', issued by the Committee of
Sponsoring Organizations of the Treadway Commission (COSO). . . .""
7 CFR 220.7(e) states in part:
""Each school food authority approved to participate in the program shall enter into a written
agreement with the State agency or the Department through the FNSRO, as applicable, that
may be amended as necessary . . . Such agreements shall provide that the School Food
Authority shall, with respect to participating schools under its jurisdiction: . . .
(12) Maintain a financial management system as prescribed by the State agency, or
FNSRO where applicable; . . .""
7 CFR 210.14(c) states:
""Financial assurances. The school food authority shall meet the requirements of the State
agency for compliance with § 210.19(a) including any separation of records of nonprofit school
food service from records of any other food service which may be operated by the school food
authority as provided in paragraph (a) of this section.""
7 CFR 210.14(f)(3) states: ""All revenue from the sale of nonprogram foods shall accrue to the
nonprofit school food service account of a participating school food authority.""
Cause
Management had not developed a system of internal controls that would have ensured compliance
with the grant agreement and the Program Income compliance requirement.
Effect
The failure to establish an effective internal control system enabled material noncompliance to go
undetected. Noncompliance with the grant agreement and the compliance requirement could have resulted
in the loss of federal funds to the School Corporation.
Questioned Costs
There were no questioned costs identified.
Recommendation
We recommended that the School Corporation's management establish a system of internal
controls to ensure compliance and comply with the grant agreement and the Program Income compliance
requirement.
Views of Responsible Officials
For the views of responsible officials, refer to the Corrective Action Plan that is part of this report.",N,877004,1,,
20198,211781,2020,2020-001,"Federal Program Information: Research and Development Cluster (various CFDA #’s)

Criteria or Specific Requirement (Including Statutory, Regulatory or Other Citation): Period of Performance: Where a funding period is specified, a recipient may charge to the grant only allowable costs resulting from obligations incurred during the funding period and any pre-award costs authorized by the Federal awarding agency. Unless the Federal awarding agency authorizes an extension, a recipient shall liquidate all obligations incurred under the award not later than 90 calendar days after the funding period or the date of completion as specified in the terms and conditions of the award or in agency implementing instructions. (2 CFR sections 215.28 and 215.71).

Condition: During the year ended June 30, 2020, the Foundation, in conjunction with the University of South Carolina (the “University” and the Foundation’s sole subrecipient), conducted an internal review of certain federal program expenditures. As a result of this internal review, it was determined that certain federal program expenditures of the Foundation were not properly closed out prior to the end of the respective programs’ periods of performance.  Therefore, the Foundation was not in compliance with the required period of performance requirements for certain federal programs.

Cause: Administrative internal control oversight with respect to period of performance requirements.

Effect or Potential Effect: The Foundation was not in compliance with the period of performance compliance requirements.

Questioned Costs: None.

Context: For 4 of 50 expenditures selected for testing, the Foundation did not properly record the expenditure within the period of performance.

Identification as a Repeat Finding: This is a repeat finding of prior year finding 2019-001.

Recommendation: We recommend that the Foundation enhance its internal controls to appropriately recognize expenditures within the period of performance.

Views of Responsible Officials and Planned Corrective Actions: Foundation management and senior accounting in charge of processing invoices have met with subrecipient controller’s office to assess improvement in timing of receipt of invoices to the Foundation.  A single point of contact has been established with subrecipient to ensure timely receipt of all monthly evidence of federal program expenditures in the form of invoices or otherwise agreed upon by both parties.  Monthly, Foundation receives an accounts receivable report from the subrecipient to agree to Foundation General Ledger. And at year end, the Foundation reconciles every program’s federal awards expenditures, cumulative and annual, to the subrecipient’s records.

",N,878199,1,,
16942,250129,2020,2020-001,"FINDING 2020-001 RECORDS RETENTION
SIGNIFICANT DEFICIENCY
Federal Program: Title I
CFDA Number: 84.010
Condition
The School was unable to provide documentation to support enrollment, transfers out of the School,
and poverty-level data for some students selected for testing from the October 1, 2018 Real Time Data
report submitted to the State of Indiana. This report is used as part of the application for Title I funds.
Data for enrollment and poverty-level are used to assess eligibility of students for Title I funds. Data
on transfers provides information on students removed from the regularly adjusted cohort.
Criteria
2 CFR part 200.334 requires that “Financial records, supporting documents, statistical records, and all
other non-Federal entity records pertinent to a Federal award must be retained for a period of three years
from the date of submission of the final expenditure report or, for Federal awards that are renewed
quarterly or annually, from the date of the submission of the quarterly or annual financial report,
respectively, as reported to the Federal awarding agency or pass-through entity in the case of a
subrecipient.”
Cause
The School did not properly maintain documentation.
Effect
Compliance with eligibility and special tests and provisions requirements from the Compliance
Supplement could not be verified.
Recommendation
We recommend the School develop internal controls requiring the maintenance of documentation used
in preparation of the Real Time Data reports.
Views of Responsible Officials
The School’s Corrective Action Plan is included on page 21.",N,869615,1,,
16943,250129,2020,2020-002,"FINDING 2020-002 MAINTENANCE OF EFFORT
SIGNIFICANT DEFICIENCY
Federal Program: Title I
CFDA Number: 84.010
Condition
The Indiana Department of Education completes the maintenance of effort calculation using the Form
9 report issued by the School, which is a cash-basis report. The School included depreciation expense,
which is a non-cash expense, on this report.
Criteria
2 CFR part 200, Appendix XI, Compliance Supplement 2020, Section 4-84.000-13, states “An LEA
may receive funds under an applicable program only if the SEA finds that the combined fiscal effort
per student or the aggregate expenditures of the LEA from state and local funds for free public education
for the preceding year was not less than 90 percent of the combined fiscal effort or aggregate
expenditures for the second preceding year, unless specifically waived”.
Cause
The School did not properly exclude non-cash transactions from the trial balance accounts from
reporting on the Form 9.
Effect
Maintenance of effort calculations prepared by the Indiana Department of Education could be impacted
by incorrect reporting of expense transactions.
Recommendation
We recommend the School develop internal controls to ensure non-cash expenses are excluded from
the Form 9 report.
Views of Responsible Officials
The School’s Corrective Action Plan is included on page 21.",N,869615,1,,
23183,170685,2020,2020-001,"2020-001 Operating Budget Not approved by Board of Commissioners Before Beginning of Fiscal Year (Public Housing Program CFDA 14.850)
		
Criteria: Under Section 11 of the Annual Contributions Contract (ACC) and 24 CFR 990.315, the Authority is required to prepare and approve its Public Housing Operating Budget before any operating expenses are incurred in the start of the Authority’s fiscal year.

Condition: The Authority did not have its Board of Commisioners approve its fiscal year 2020 operating budget until January 14, 2020.
	
Questioned
Costs: None.

Effect: The Authority did not comply with 24 CFR 990.315.

Cause: The Authority did not present its operating budget to its Board of Commissioners for approval until January 14, 2020.

Recommendation: The Authority should establish a process whereby the operating budget is prepared and presented to the Authority’s Board of Commissioners before the beginning of its fiscal year.

Management
Response: We will implement controls to ensure that operating budgets are prepared and presented to the Authority’s Board of Commissioners for approval before the beginning of the Authority’s fiscal year.  Fiscal year 2021, the Authority’s operating budget was presented to the Board of Commissioners before the beginning of FY 2021.
",N,886946,1,,
12087,197095,2020,2020-002,"Finding No. 2020-002 – Preparation of Financial Statements

Criteria:

A strong system of internal controls requires the Project to prepare its own financial statements and accompanying disclosures in accordance with accounting principles generally accepted in the United States of America.

Condition:
As part of the audit, adjustments were made to properly record fixed asset additions and depreciation. 

The Project also engages Gordon, Stockman & Waugh, P.C. to assist in preparing its financial statements and accompanying disclosures.  However, as independent auditors, Gordon, Stockman & Waugh, P.C. cannot be considered part of The Project’s internal control system.

Cause:

The Project engages Gordon, Stockman & Waugh, P.C. to assist in this process as correction of this condition by the Project would require the employment of additional personnel.  Consequently, corrective action may not be practical.

Effect:

This increases the risk of material omissions or other errors in financial statements and accompanying disclosures.

Recommendation:

To establish proper internal control over the preparation of its financial statements, including disclosures, The Project should design and implement a comprehensive review procedure to ensure that the accounting records and financial statements, including disclosures, are complete and accurate.  Such review procedures should be performed by an individual possessing a thorough understanding of applicable generally accepted accounting principles and knowledge of The Project’s activities and operations.

Management Response:

This condition is inherent in operations which, for sound economic reasons, must function with a small number of office personnel.  Correction of this condition would require the employment of additional office personnel.  We will continue to monitor financial reports and accounting information as correction of this condition is not practical.
",N,848597,1,,
12088,197095,2020,2020-001,"Finding No. 2020-001 – Segregation of Duties

Federal Agency: U.S. Department of Housing and Urban Development
Program Name: Section 8 Project Based Cluster
CFDA #: 14.195
14.856
Questioned Costs: None

Criteria:

A proper segregation of duties is an important component of a system of strong internal controls and should be implemented, if possible.

Condition:

There is minimal segregation of duties among personnel involved in the accounting function.  A lack of proper segregation of duties could allow errors or irregularities to occur and go undetected.  Due to budgetary constraints imposed by HUD, small projects, for sound economic conditions, must function with a small number of office personnel and correction of this condition would require the employment of additional office personnel.  Consequently, corrective action may not be practical.

Cause:

For sound economic reasons, the Project and the management company must function with a small number of office personnel, and correction of this condition would require the employment of additional office personnel.  Consequently, corrective action may not be practical.

Effect:

A lack of segregation of duties increases the risk that errors or fraud may occur and not be prevented or detected on a timely basis.

Recommendation:

When this condition exists, management’s close supervision and review of accounting information is the best means of preventing or detecting errors and irregularities.

Management Response:

We agree and will continue to monitor monthly financial results and accounting information as correction is not practical.
",N,848597,1,,
22294,200256,2020,2020-002,"Information on the Federal Program: Department of Labor, CFDA 17.258, 17.259 and 17.278 WIOA Cluster, passed through Wisconsin Department of Workforce Development, Grant Nos. AA-30852-17-55-A-55, Year ended June 30, 2020.

Condition and Criteria: 2 CFR 200.331 covers requirements for pass-through entities. 2 CFR 200.331(d) indicates pass-through entities must monitor the activities of the subrecipient as necessary to ensure that the subaward is used for authorized purposes in compliance with federal statutes, regulations, and the terms and conditions of the subaward and that subaward performance goals are achieved. The Organization has not compiled with these requirements.

Context: During our inquiries of management and review of the subrecipient agreements, we noted that the Organization did not comply with requirements for pass-through entities. Management performed monitoring of its subrecipients throughout the year but did not issue a formal written report of the monitoring performed and notify them of any findings and recommendations that need to be implemented.

Effect: This increases the risk of an unallowable expense being charged to a federal award or material noncompliance occurring by a subrecipient and going undetected by the Organization.

Cause: The organization did not have written policies and procedures in place. The was a lack of staff and the covid-19 pandemic all contributed to the lack of subrecipient monitoring.

Repeat Finding: Yes, repeat of prior year finding number 2019-002.

Recommendation: Management needs to issue a formal written report of the results of the monitoring performed, including any findings and recommendations.

Views of Responsible Officials and Planned Corrective Actions: Subsequent to the year end, written policies and procedures have been developed and implemented. The policies and procedures will ensure that a final written report was not completed and issued to each subrecipient.
",N,865396,1,,
20667,11308,2020,2020-001,"Federal agency: U.S. Department of Education
Federal program title: Student Financial Assistance Cluster
CFDA number: 84.038
Award period: 9/1/19 – 8/31/20
Type of finding: Significant Deficiency in Internal Control Over Compliance, Other Matters
Criteria or specific requirement:
The College utilizes a third-party service provider, Educational Computer Systems, Inc. (ECSI), to perform certain functions related to the servicing of the College’s Federal Perkins Loan Program. Regulations require that an institution and a third-party service provider shall agree to comply with all requirements of 34 CFR 668.25(c) concerning compliance, liability, referrals, disbursements and returns, and repayments of Title IV funds.
34 CFR 668.25(c) states that in a contract with an institution, a third-party servicer shall agree to:
¿ Comply with all statutory or regulatory provisions, and special arrangements, agreements, limitations, suspensions, and terminations entered into under Title IV programs;
¿ Refer to the Office of Inspector General of the U.S. Department of Education for investigation any information indicating there is reasonable cause to believe that:
o The institution might have engaged in fraud or other criminal misconduct in connection with the institution’s administration of any Title IV program, or
o An applicant for Title IV program assistance might have engaged in fraud or other criminal misconduct in connection with his or her application;
¿ Be jointly and severally liable with the institution for any violation by the servicer of any statutory or regulatory provisions, and special arrangements, agreements, or limitations entered into under Title IV programs;
Condition:
Not all of the required language (per 34 CFR 668.25(c) concerning compliance, liability, referrals, disbursements and returns, and repayments of Title IV funds) is included in the executed contract between the College and ECSI.
Questioned costs:
None                                                                                                                          Context:                                                                                                                      The College’s contract with ECSI did not include the language required by 34 CFR 668.25(c).
Cause:
The College did not have procedures in place to ensure that their contract with ECSI included the language required by 34 CFR 668.25(c).
Effect:
ECSI’s contract with the College did not include the language required by 34 CFR 668.25(c) concerning compliance, liability, referrals, disbursements and returns, and repayments of Title IV funds. Any finding ECSI receives becomes a finding of the institution they service.
Repeat finding:
No.
Recommendation:
When contracting with an institution for performing or providing any relevant Title IV function, the servicer and/or any of its contractors, essentially “steps into the shoes” of the institution with respect to compliance with the requirements for institutional administration of the Title IV student assistance program activity. The institution must ensure that its contract with any third-party servicer contains the required elements outlined in the regulations at 34 CFR 668.25(c). This can be done through contract review and inquiry of the third-party servicer.
Views of responsible officials: See attached corrective action plan.",N,877899,1,,
24547,250792,2020,2020-001,"CONDITION: In their application materials, one beneficiary to which BendNEXT distributed aid under the
Coronavirus Relief Fund identified another source of aid they had received with a specific time period for the
expenses it reimbursed. The expenses for which this beneficiary applied to BendNEXT for reimbursement related
to a time period within the date range of the other aid identified. BendNEXT relied on a signed affidavit from the
beneficiary stating that the expense for which reimbursement was received from BendNEXT had not also been
reimbursed by another source of aid. However, BendNEXT did not make further inquiry or obtain further
information to ensure the expense had not been previously reimbursed by another source of aid.
EFFECT: Upon further inquiry as a result of the compliance audit, BendNEXT ascertained from the beneficiary that the
aid distributed by BendNEXT did not reimburse the same expense reimbursed by other aid received by the
beneficiary. However, failure to obtain additional information from beneficiaries in similar instances create a strong
possibility of noncompliance with federal grant requirements.
CAUSE: This condition was caused by an over-reliance on the affidavit signed by the beneficiary.
AUDITORS' RECOMMENDATION: Management should continue to analyze data provided with application materials, and
follow up with any applicants for which it appears the requested expenses may have already been reimbursed
by another source of aid.",N,888726,1,,
22186,181374,2020,2020-001,"Finding 2019-001 (Repeat Finding) 
Student Financial Aid Cluster – CFDA Numbers - 84.007, 84.033, 84.063, 84.268
Federal Agency – U.S. Department of Education;
Grant Period – Year ended August 31, 2020;
Compliance Requirement: Special Tests and Provisions
Criteria: The Gramm-Leach-Bliley Act (Public Law 106-102) (GLBA) requires financial institutions to explain their information sharing practices to their customers and to safeguard sensitive data. The Federal Trade Commission considers institutions that participate in Title IV Educational Assistance to be financial institutions and subject to GLBA. This finding is based on the requirements for educational institutions participating in the federal awards and education loan program to meet the Federal Trade Commission’s GLBA Safeguards Rule (Title 16, Chapter I, Subchapter C, Part 314). 
Condition: The College has performed a high-level assessment for a number of common information security controls. However, the assessment lacks the expected risk assessment framework and scoring of risk likelihood and impact for all in scope systems, vendors, and data sets. 
Cause: The expected documentation supporting the required controls to adequately confirm compliance with GLBA safeguards was not complete. 
Effect: Without demonstrable, documented controls supporting compliance with the GLBA standards for safeguarding the protected data, compliance with the law and the requirements in the federal PPA may not be assured. 
Context: Inquiry and observation of the information received from the College related to compliance with GLBA. 
Auditor’s Recommendation: The College should review the GLBA safeguarding rules and as soon as practical implement and document the controls necessary for compliance with the rule, focusing on the completion of a documented, thorough, and standardized risk assessment and management reporting framework. The College should perform comprehensive risk assessments on a regular basis, which is suggested to be at least annually, and at any significant change in infrastructure or business process. 
View of Responsible Officials: The College is currently in the process of developing the procedures and controls recommended by the auditors.
",N,883033,1,,
34915,252669,2020,2020-001,"Significant Deficiency not considered to be Material Weakness
2020-1 Criteria or Specific Requirement - Management is responsible for establishing and maintaining
internal control over grant compliance, including a process for maintaining appropriate
documentation for grant support. The internal control should allow management or employees,
in the normal course of performing their assigned functions to be knowledgeable about the
grant terms and review for compliance with such terms. Further, supporting documentation and
evidence of the review of such documentation should be maintained.
Condition - The external auditors noted sufficient monitoring controls were not maintained
around each respective grant to meet sufficient review requirements and proper documentation.
Effect – The lack of controls around monitoring and reviewing grant expenditures, resulted in
the following errors for the respective grants:
a) Emergency Solutions Grant – COJ (CFDA #14.231) –
1. Expenditures were coded to the wrong general ledger account, which is coded by grant.
b) Emergency Solutions Grant- RAMP – MHC (CFDA #14.231) -
1. Expenditures were coded to the wrong general ledger account, which is coded by grant.
2. Support could not be provided for the payroll expenditures that were submitted as
federal expenses.
Cause – Lack of sufficient review controls over grant documentation and maintenance of such
documentation.
Recommendation – The organization should have a process in place to maintain proper
documentation for all federal grant activity and implement a periodic review to ensure that the
documentation exists and is appropriate. We believe that by creating a formal process with a
review element would allow the Organization to maintain appropriate documentation to support
all federal expenditures
Views of Responsible Officials and Planned Corrective Action – Stewpot Community Services,
Inc. will design a process to ensure that each grant expenditure is supported by appropriate
documentation and implement a review element to ensure that the documentation is reasonable
and accurate. The Executive Director will perform a secondary review to ensure all
requirements are met.",N,922010,1,,
