ID,AUDITYEAR,DBKEY,ELECAUDITSID,PASSTHROUGHNAME,PASSTHROUGHID
1364168,2017,182730,28228197,N.C. DEPARTMENT OF HEALTH & HUMAN SERVICES,"CODES 101, 151, 315, 351, 352, AND 846"
1364660,2017,182730,28228186,N.C. DEPARTMENT OF HEALTH & HUMAN SERVICES,CODE 324
1364662,2017,182730,28228171,N.C. DEPARTMENT OF HEALTH & HUMAN SERVICES,CODE 908
1221824,2017,184039,27984669,OREGON DEPARTMENT OF ADMINISTRATIVE SERVICES,
1221826,2017,184039,27984673,OREGON DEPARTMENT OF ADMINISTRATIVE SERVICES,
1221827,2017,184039,27984674,OREGON DEPARTMENT OF ADMINISTRATIVE SERVICES,
1221837,2017,184039,27984687,OREGON PARKS AND RECREATION DEPARTMENT,
1221840,2017,184039,27984691,OREGON DEPARTMENT OF TRANSPORTATION,
1221849,2017,184039,27984704,OREGON DEPARTMENT OF EDUCATION,
1221850,2017,184039,27984705,OREGON DEPARTMENT OF JUSTICE,
1221851,2017,184039,27984707,OREGON STATE MILITARY,
1221852,2017,184039,27984708,OREGON STATE MILITARY,16-256
1221830,2017,184039,27984679,OREGON STATE POLICE,
1221834,2017,184039,27984683,OREGON DEPARTMENT OF JUSTICE,09-VOCA-3466
1221843,2017,184039,27984695,OREGON DEPARTMENT OF TRANSPORTATION,30578
1221845,2017,184039,27984697,OREGON DEPARTMENT OF TRANSPORTATION,
1221846,2017,184039,27984700,OREGON HEALTH AUTHORITY,250051
1221847,2017,184039,27984701,OREGON HEALTH AUTHORITY,112001
1221848,2017,184039,27984703,OREGON HEALTH AUTHORITY,135001
1058225,2017,192894,27723471,U.S. DEPT OF HEALTH AND HUMAN SERVICES,42700-373-0000050284
1058227,2017,192894,27723460,U.S. DEPT OF COMMERCE,04-83-07020
1059032,2017,192894,27724695,U.S. DEPT OF HEALTH AND HUMAN SERVICES,42700-373-0000045582
1059050,2017,192894,27724707,U.S. DEPT OF TRANSPORTATION,42700-373-0000050284
1059064,2017,192894,27724722,U.S. DEPARTMENT OF TRANSPORTATION,42700-373-0000050284
1059099,2017,192894,27724761,U.S. DEPT OF TRANSPORTATION,T005827
1059101,2017,192894,27724763,U.S. DEPT OF TRANSPORTATION,T005294
1059106,2017,192894,27724766,U.S. DEPT OF TRANSPORTATION,T005218
1058260,2017,192894,27723517,U.S. DEPT OF HEALTH AND HUMAN SERVICES,42700-373-0000049187
1058265,2017,192894,27723522,U.S. DEPT OF HEALTH AND HUMAN SERVICES,42700-373-0000049187
1059073,2017,192894,27724731,U.S. DEPT OF TRANSPORTATION,PI#0015270
1059028,2017,192894,27724690,U.S. DEPT OF HEALTH AND HUMAN SERVICES,42700-373-0000050284
1059062,2017,192894,27724720,U.S. DEPT OF EDUCATION,42700-373-0000050284
1059087,2017,192894,27724746,U.S DEPT OF TRANSPORTATION,T005516
1059132,2017,192894,27724787,U.S. DEPT OF JUSTICE,G14-8-003
1058255,2017,192894,27723512,U.S. DEPT OF HEALTH AND HUMAN SERVICES,42700-373-0000049187
1059023,2017,192894,27724686,U.S. DEPT OF HEALTH AND HUMAN SERVICES,42700-373-0000049187
1059110,2017,192894,27724767,U.S. DEPT OF TRANSPORTATION,T005301
1059070,2017,192894,27724728,U.S. DEPT OF TRANSPORTATION,MGRC2017
1058228,2017,192894,27723463,U.S. DEPT OF COMMERCE,04-06-07262
1058231,2017,192894,27723477,U.S. DEPT OF HEALTH AND HUMAN SERVICES,42700-373-0000049187
1058232,2017,192894,27723478,U.S. DEPT OF HEALTH AND HUMAN SERVICES,42700-373-0000050284
1058233,2017,192894,27723481,U.S. DEPT OF HEALTH AND HUMAN SERVICES,42700-373-0000049187
1058261,2017,192894,27723518,U.S. DEPT OF HEALTH AND HUMAN SERVICES,42700-373-0000049187
1059067,2017,192894,27724725,U.S. DEPT OF TRANSPORTATION,T005416
1058229,2017,192894,27723474,U.S. DEPT OF HEALTH AND HUMAN SERVICES,42700-373-0000049187
1058234,2017,192894,27723482,U.S. DEPT OF HEALTH AND HUMAN SERVICES,42700-373-0000049187
1058258,2017,192894,27723515,U.S. DEPT OF HEALTH AND HUMAN SERVICES,42700-373-0000049187
1059157,2017,192894,27724742,U.S. DEPT OF TRANSPORTATION,T005935
1920386,2017,193063,29250615,KANSAS OFFICE OF THE GOVERNOR,18-SAVP-06
1920381,2017,193063,29250607,KANSAS OFFICE OF THE GOVERNOR,18-FVPSA-13
1920383,2017,193063,29250610,KANSAS OFFICE OF THE GOVERNOR,17-FVPSA-23
1920384,2017,193063,29250612,KANSAS OFFICE OF THE GOVERNOR,17-SAVP-06
1920388,2017,193063,29250617,KS DEPT OF COMMERCE,S-08-DC-20-0001
1920379,2017,193063,29250602,KANSAS OFFICE OF THE GOVERNOR,17-VAWA-12
1920371,2017,193063,29250581,KANSAS OFFICE OF THE GOVERNOR,16-SASP-05
1920372,2017,193063,29250595,KANSAS OFFICE OF THE GOVERNOR,17-SASP-05
1920369,2017,193063,29250575,KANSAS OFFICE OF THE GOVERNOR,17-VOCA-24
1920375,2017,193063,29250599,KANSAS OFFICE OF THE GOVERNOR,17-JAG-19
1920370,2017,193063,29250578,KANSAS OFFICE OF THE GOVERNOR,18-VOCA-22
1920380,2017,193063,29250603,KANSAS OFFICE OF THE GOVERNOR,18-FVPSA-23
1930677,2017,199694,29264534,OHIO DEVELOPMENT SERVICES AGENCY,B-C-15-1CD-1
1930675,2017,199694,29264532,OHIO DEVELOPMENT SERVICES AGENCY,B-F-14-1CD-1
1930676,2017,199694,29264533,OHIO DEVELOPMENT SERVICES AGENCY,B-F-16-1CD-1
1930685,2017,199694,29264542,OHIO EMERGENCY MANAGEMENT AGENCY,EMC-2016-EP-00003-S01
1890249,2017,199694,29206937,OHIO DEPARTMENT OF JOB AND FAMILY SERVICES,G-1617-11-5561/G-1819-11-5787
1890272,2017,199694,29206976,OHIO DEPARTMENT OF WORKFORCE INVESTMENT ACT AREA 7,
1890289,2017,199694,29206993,OHIO DEPARTMENT OF JOB AND FAMILY SERVICES,G-1617-11-5561/G-1819-11-5787
1890282,2017,199694,29206986,OHIO DEPARTMENT OF JOB AND FAMILY SERVICES,G-1617-11-5561/G-1819-11-5787
1930682,2017,199694,29264539,OHIO EMERGENCY MANAGEMENT AGENCY,EMC-2017-EP-00006-S01
1890291,2017,199694,29206995,OHIO DEPARTMENT OF JOB AND FAMILY SERVICES,G-1617-11-5561/G-1819-11-5787
1890287,2017,199694,29206992,OHIO DEPARTMENT OF JOB AND FAMILY SERVICES,G-1617-11-5561/G-1819-11-5787
1890257,2017,199694,29206951,OHIO DEVELOPMENT SERVICES AGENCY,B-C-15-1CD-2
1890265,2017,199694,29206965,OHIO DEPARTMENT OF WORKFORCE INVESTMENT ACT AREA 7,
1890268,2017,199694,29206971,OHIO DEPARTMENT OF WORKFORCE INVESTMENT ACT AREA 7,
1890281,2017,199694,29206985,OHIO DEPARTMENT OF JOB AND FAMILY SERVICES,G-1617-11-5561/G-1819-11-5787
1890285,2017,199694,29206990,OHIO DEPARTMENT OF JOB AND FAMILY SERVICES,G-1617-11-5561/G-1819-11-5787
1890277,2017,199694,29206981,OHIO DEPARTMENT OF JOB AND FAMILY SERVICES,G-1617-11-5561/G-1819-11-5787
1890260,2017,199694,29206954,OHIO DEVELOPMENT SERVICES AGENCY,B-P-15-1CD-1
1890261,2017,199694,29206956,OHIO DEPARTMENT OF NATURAL RESOURCES,
1890269,2017,199694,29206973,OHIO DEPARTMENT OF WORKFORCE INVESTMENT ACT AREA 7,
1890283,2017,199694,29206987,OHIO DEPARTMENT OF JOB AND FAMILY SERVICES,G-1617-11-5561/G-1819-11-5787
1890273,2017,199694,29206977,OHIO DEPARTMENT OF JOB AND FAMILY SERVICES,G-1617-11-5561/G-1819-11-5787
996796,2017,200866,27600190,MINNESOTA DEPARTMENT OF EDUCATION,
1008474,2017,200866,27600144,MINNESOTA DEPARTMENT OF EDUCATION,H173A160086
1008466,2017,200866,27625516,MINNESOTA DEPARTMENT OF EDUCATION,H027A160087
1008468,2017,200866,27600183,MINNESOTA DEPARTMENT OF EDUCATION,H18A160029
1008472,2017,200866,27604146,MINNESOTA DEPARTMENT OF EDUCATION,S365A160023A
1236254,2017,207677,28008987,TEXAS DEPARTMENT OF FAMILY & PROTECTIVE SERVICES,24256391
1236262,2017,207677,28008998,TEXAS DEPARTMENT OF FAMILY & PROTECTIVE SERVICES,24114371
1235966,2017,207677,28008628,TEXAS DEPARTMENT OF FAMILY & PROTECTIVE SERVICES,24111251
1236019,2017,207677,28008700,TEXAS DEPARTMENT OF FAMILY & PROTECTIVE SERVICES,24254451
1236566,2017,207677,28009358,TEXAS WORKFORCE COMMISSION,2016TAN002
1236661,2017,207677,28009449,TEXAS OFFICE OF THE GOVERNOR,2016-VA-GX-0033
1236675,2017,207677,28009465,TEXAS OFFICE OF THE GOVERNOR,2015-VA-GX-0009
1235935,2017,207677,28008587,TEXAS DEPARTMENT OF FAMILY & PROTECTIVE SERVICES,24028566
1235944,2017,207677,28008598,TEXAS DEPARTMENT OF FAMILY & PROTECTIVE SERVICES,24125884
1235978,2017,207677,28008640,TEXAS DEPARTMENT OF FAMILY & PROTECTIVE SERVICES,24118240
1236212,2017,207677,28008931,TEXAS DEPARTMENT OF FAMILY & PROTECTIVE SERVICES,24256191
1236237,2017,207677,28008967,TEXAS DEPARTMENT OF FAMILY & PROTECTIVE SERVICES,24253392
1235996,2017,207677,28008673,TEXAS DEPARTMENT OF FAMILY & PROTECTIVE SERVICES,24253571
1236387,2017,207677,28009162,TEXAS DEPARTMENT OF FAMILY & PROTECTIVE SERVICES,90SR0012
1236396,2017,207677,28009172,TEXAS HEALTH AND HUMAN SERVICES COMMISSION,529-15-0006
1236423,2017,207677,28009202,TEXAS HEALTH AND HUMAN SERVICES COMMISSION,529-15-0006-00026A
1236447,2017,207677,28009228,TEXAS WORKFORCE COMMISSION,2015TAN001
1236471,2017,207677,28009255,TEXAS WORKFORCE COMMISSION,0215TAN001
1236541,2017,207677,28009318,TEXAS WORKFORCE COMMISSION,2016TAN001
1236428,2017,207677,28009208,TEXAS HEALTH AND HUMAN SERVICES COMMISSION,529-16-0015-00003
1236612,2017,207677,28009403,TEXAS WORKFORCE COMMISSION,2216TAN001
1236517,2017,207677,28009296,TEXAS WORKFORCE COMMISSION,2215TAN001
1236595,2017,207677,28009390,TEXAS WORKFORCE COMMISSION,0216TAN001
1236618,2017,207677,28009410,TEXAS WORKFORCE COMMISSION,0816TAN001
1236464,2017,207677,28009246,TEXAS WORKFORCE COMMISSION,0915TAN001
1235957,2017,207677,28008617,TEXAS DEPARTMENT OF FAMILY & PROTECTIVE SERVICES,24304268
1235984,2017,207677,28008634,TEXAS DEPARTMENT OF FAMILY & PROTECTIVE SERVICES,1702TXRCMA
1236223,2017,207677,28008949,TEXAS DEPARTMENT OF FAMILY & PROTECTIVE SERVICES,24256271
1236245,2017,207677,28008976,TEXAS DEPARTMENT OF FAMILY & PROTECTIVE SERVICES,24256211
1236454,2017,207677,28009237,TEXAS WORKFORCE COMMISSION,2015TAN002
1236534,2017,207677,28009311,TEXAS WORKFORCE COMMISSION,0815TAN001
1236576,2017,207677,28009369,TEXAS WORKFORCE COMMISSION,0916TAN001
1236639,2017,207677,28009433,THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,160908/160905
1914725,2017,209488,29242802,PENNSYLVANIA DEPARTMENT OF TRANSPORTATION,
1914750,2017,209488,29242847,PENNSYLVANIA DEPARTMENT OF TRANSPORTATION,
1931110,2017,213665,29265407,LUCAS COUNTY FAMILY COUNCIL,
1931109,2017,213665,29265405,LOCAL INITIATIVES SUPPORT CORPORATION,
1931111,2017,213665,29265409,TOLEDO PUBLIC SCHOOLS,
1931104,2017,213665,29265397,OHIO DEPARTMENT OF EDUCATION,
1931105,2017,213665,29265398,CITY OF TOLEDO,
1931106,2017,213665,29265399,LOCAL INITIATIVES SUPPORT CORPORATION,
1931107,2017,213665,29265401,LUCAS COUNTY OHIO EARLY INTERVENTION,
1931108,2017,213665,29265403,AREA OFFICE ON AGING,
1821904,2017,218859,29092460,FLORIDA DEPARTMENT OF FINANCIAL SERVICES DIVISION OF EMERGENCY MANAGEM,16-DS-T9-09-21-02-309
1821900,2017,218859,29092456,FLORIDA DEPARTMENT OF TRANSPORTATION,430876-1-58-01
1821903,2017,218859,29092459,FLORIDA DEPARTMENT OF TRANSPORTATION,431295-1-58-01
1821901,2017,218859,29092457,FLORIDA DEPARTMENT OF TRANSPORTATION,430878-1-58-01
1821902,2017,218859,29092458,FLORIDA DEPARTMENT OF TRANSPORTATION,433187-1-58-01
977969,2017,231410,27568461,DISTRICT OF COLUMBIA OFFICE OF THE STATE SUPERINTENDENT OF EDUCATION,
946032,2017,231410,27513214,DISTRICT OF COLUMBIA OFFICE OF THE STATE SUPERINTENDENT OF EDUCATION,42027A/52027A
963001,2017,231410,27539082,OFFICE OF THE STATE SUPERINTENDENT OF EDUCATION,
977949,2017,231410,27513217,DISTRICT OF COLUMBIA OFFICE OF THE STATE SUPERINTENDENT OF EDUCATION,62173A/72173A
962997,2017,231410,27539078,OFFICE OF STATE SUPERINTENDENT OF EDUCATION,
977938,2017,231410,27513200,DISTRICT OF COLUMBIA OFFICE OF THE STATE SUPERINTENDENT OF EDUCATION,72010A/62010A
977942,2017,231410,27513209,DISTRICT OF COLUMBIA OFFICE OF THE STATE SUPERINTENDENT OF EDUCATION,72367A/62367A
977954,2017,231410,27513245,DISTRICT OF COLUMBIA OFFICE OF THE STATE SUPERINTENDENT OF EDUCATION,U370C140001/U370C150002
977950,2017,231410,27513242,DISTRICT OF COLUMBIA OFFICE OF THE STATE SUPERINTENDENT OF EDUCATION,15282A
977964,2017,231410,27568455,DISTRICT OF COLUMBIA OFFICE OF THE STATE SUPERINTENDENT OF EDUCATION,
1247838,2017,231554,28027919,LOUISIANA DEPARTMENT OF EDUCATION,
1247843,2017,231554,28027924,INTERNATIONAL HIGH SCHOOL,
1247963,2017,231554,28028044,LOUISIANA DEPARTMENT OF EDUCATION,
1247829,2017,231554,28027912,LOUISIANA DEPARTMENT OF EDUCATION,
1247834,2017,231554,28027916,LOUISIANA DEPARTMENT OF EDUCATION,
1247962,2017,231554,28028042,LOUISIANA DEPARTMENT OF EDUCATION,
1247960,2017,231554,28028037,LOUISIANA DEPARTMENT OF EDUCATION,
1247961,2017,231554,28028040,LOUISIANA DEPARTMENT OF EDUCATION,
1247840,2017,231554,28027921,LOUISIANA DEPARTMENT OF EDUCATION,
1247830,2017,231554,28027913,LOUISIANA DEPARTMENT OF EDUCATION,
1247827,2017,231554,28027908,LOUISIANA DEPARTMENT OF EDUCATION,
1247836,2017,231554,28027917,LOUISIANA DEPARTMENT OF EDUCATION,
1247841,2017,231554,28027922,NEW SCHOOLS FOR NEW ORLEANS,
1286931,2017,237913,28105680,OREGON DEPARTMENT OF EDUCATION,39717
1286930,2017,237913,28105679,OREGON DEPARTMENT OF EDUCATION,43129
1286898,2017,237913,28105647,OREGON DEPARTMENT OF EDUCATION,42047
1286899,2017,237913,28105648,OREGON DEPARTMENT OF EDUCATION,42094
1286900,2017,237913,28105649,OREGON DEPARTMENT OF EDUCATION,37718
1286901,2017,237913,28105650,OREGON DEPARTMENT OF EDUCATION,41219
1286902,2017,237913,28105651,OREGON DEPARTMENT OF EDUCATION,40014
1286903,2017,237913,28105652,OREGON DEPARTMENT OF EDUCTION,
1286904,2017,237913,28105653,OREGON DEPARTMENT OF EDUCATION,41238
1286905,2017,237913,28105654,OREGON DEPARTMENT OF EDUCATION,
1286906,2017,237913,28105655,OREGON DEPARTMENT OF EDUCATION,
1286907,2017,237913,28105656,OREGON DEPARTMENT OF EDUCATION,42038
1286908,2017,237913,28105657,OREGON DEPARTMENT OF EDUCATION,42071
1286909,2017,237913,28105658,OREGON DEPARTMENT OF EDUCATION,
1286910,2017,237913,28105659,OREGON DEPARTMENT OF EDUCATION,
1286911,2017,237913,28105660,OREGON DEPARTMENT OF EDUCATION,42528
1286912,2017,237913,28105661,OREGON DEPARTMENT OF EDUCATION,40745
1286913,2017,237913,28105662,OREGON DEPARTMENT OF EDUCATION,41969
1286914,2017,237913,28105663,OREGON DEPARTMENT OF EDUCATION,
1286915,2017,237913,28105664,OREGON DEPARTMENT OF EDUCATION,
1286916,2017,237913,28105665,OREGON DEPARTMENT OF EDUCATION,41726
1286917,2017,237913,28105666,OREGON DEPARTMENT OF EDUCATION,42524
1286918,2017,237913,28105667,OREGON DEPARTMENT OF EDUCATION,44028
1286919,2017,237913,28105668,OREGON DEPARTMENT OF EDUCATION,36409
1286920,2017,237913,28105669,OREGON DEPARTMENT OF EDUCATION,36430
1286921,2017,237913,28105670,OREGON DEPARTMENT OF EDUCATION,40191
1286922,2017,237913,28105671,OREGON DEPARTMENT OF EDUCATION,40315
1286923,2017,237913,28105672,OREGON DEPARTMENT OF EDUCATION,40335
1286924,2017,237913,28105673,OREGON DEPARTMENT OF EDUCATION,
1286925,2017,237913,28105674,OREGON DEPARTMENT OF EDUCATION,
1286926,2017,237913,28105675,OREGON DEPARTMENT OF EDUCATION,41726
1286927,2017,237913,28105676,OREGON DEPARTMENT OF EDUCATION,
1286928,2017,237913,28105677,OREGON DEPARTMENT OF EDUCATION,36331
1286929,2017,237913,28105678,OREGON DEPARTMENT OF EDUCATION,41767
1344349,2017,68101,28207135,"INFLEXXION, INC.",2R44HD066920
1344350,2017,68101,28207142,RADY CHILDREN'S HOSPITAL,3282-S1
1344357,2017,68101,28207149,UNIVERSITY OF KANSAS MEDICAL CENTER RESEARCH INSTITUTE,ZAM00030
1344364,2017,68101,28207156,JAEB,U10EY11751
1344371,2017,68101,28207163,DUKE UNIVERSITY,225492
1344378,2017,68101,28207170,UNIVERSITY OF SOUTH FLORIDA,TN-16
1344274,2017,68101,28207046,"UNIVERSITY OF MASSACHUSETTS, WORCESTER",WA00414831/OSP2016179
1344284,2017,68101,28207060,UNIVERSITY OF KANSAS MEDICAL CENTER RESEARCH INSTITUTE,ZAK00000
1344290,2017,68101,28207067,MASSACHUSETTS GENERAL HOSPIT,229365
1344297,2017,68101,28207074,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,8836SC
1344303,2017,68101,28207081,CHILDREN'S HOSPITAL OF PHILADELPHIA,9500080215-12C
1344318,2017,68101,28207102,SEATTLE CHILDREN'S HOSPITAL,10929SUB
1344325,2017,68101,28207109,NATIONWIDE CHILDREN'S HOSPITAL,952616
1344330,2017,68101,28207116,THE UNIVERSITY OF MICHIGAN,3003656166
1344337,2017,68101,28207123,BENAROYA RESEARCH INSTITUE AT VIRGINIA MASON,ITN058AI
1344344,2017,68101,28207130,"INDIANA UNIVERSITY, PURDUE",5622
1344352,2017,68101,28207144,RAND,9920170041
1344359,2017,68101,28207151,WASHINGTON UNIVERSITY,UWSC8373
1344366,2017,68101,28207158,UNIVERSITY OF IOWA,12206722
1344373,2017,68101,28207165,UNIVERSITY OF SOUTH FLORIDA,TN-01
1344277,2017,68101,28207049,AMERICAN COLLEGE OF MEDICAL TOXICOLOGY,U61TS000238
1344287,2017,68101,28207063,"THE REGENTS OF THE UNIVERSITY OF CALIFORNIA, SAN DIEGO",39756729
1344293,2017,68101,28207070,UNIVERSITY OF KANSAS MEDICAL CENTER RESEARCH INSTITUTE,ZAD00070
1344299,2017,68101,28207077,CHILDREN'S HOSPITAL OF PHILADELPHIA,962093-RSUB
1344306,2017,68101,28207084,THE AMERICAN ACADEMY OF PEDIATRICS,755140-CMH
1344310,2017,68101,28207091,ACADEMIC PEDIATRIC ASSOCIATION,H23IP000950
1344314,2017,68101,28207098,"NEW ENGLAND RESEARCH INSTITUTES, INC.",PHN FUEL
1344321,2017,68101,28207105,CHILDREN'S HOSPITAL OF PHILADELPHIA,3210940919-XX
1344333,2017,68101,28207119,UNIVERSITY OF MISSOURI KANSAS CITY,0064383/00048951
1344340,2017,68101,28207126,MASSACHUSETTS GENERAL HOSPITAL,229712
1344347,2017,68101,28207133,DUKE UNIVERSITY,200405
1344355,2017,68101,28207147,UNIVERSITY OF KANSAS MEDICAL CENTER RESEARCH INSTITUTE,QP863580
1344362,2017,68101,28207154,JAEB,U10EY11751
1344369,2017,68101,28207161,DUKE UNIVERSITY,203-8476
1344376,2017,68101,28207168,UNIVERSITY OF SOUTH FLORIDA,TN-18
1344271,2017,68101,28207038,NATIONAL MARROW DONOR PROGRAM,326 - RITN
1344273,2017,68101,28207045,THE AMERICAN ACADEMY OF PEDIATRICS,753102-CMH
1344283,2017,68101,28207059,THE BRIGHAM AND WOMAN'S HOSPITAL,113010
1344289,2017,68101,28207066,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,9525
1344296,2017,68101,28207073,"UNIVERSITY OF KANSAS MEDICAL CENTER RESEARCH INSTITUTE, INC",ZAC00080
1344302,2017,68101,28207080,CHILDREN'S HOSPITAL OF PHILADELPHIA,9500100715-XX
1344317,2017,68101,28207101,NANOFIBER SOLUTIONS,1R43HL131367
1344329,2017,68101,28207115,"THE REGENTS OF THE UNIVERSITY OF CALIFORNIA, SAN DIEGO",64698034
1344336,2017,68101,28207122,BENAROYA RESEARCH INSTITUE AT VIRGINIA MASON,ITN066AI
1344343,2017,68101,28207129,CHILDREN'S HOSPITAL MEDICAL CENTER,133106
1344351,2017,68101,28207143,RAND,9920140064
1344358,2017,68101,28207150,UNIVERSITY OF KANSAS MEDICAL CENTER RESEARCH INSTITUTE,QF862093
1344365,2017,68101,28207157,UNIVERSITY OF IOWA,1000920057
1344372,2017,68101,28207164,DUKE UNIVERSITY,2038704
1344276,2017,68101,28207048,AMERICAN COLLEGE OF MEDICAL TOXICOLOGY,U61TS000238
1344280,2017,68101,28207055,MISSOURI FAMILY HEALTH COUNCIL,FPHPA076145
1344286,2017,68101,28207062,BROWN UNIVERSITY,00000758
1344292,2017,68101,28207069,UNIVERSITY OF KANSAS MEDICAL CENTER RESEARCH INSTITUTE,QB85439U
1344298,2017,68101,28207076,CHILDREN'S HOSPITAL OF PHILADELPHIA,5U10CA180899
1344305,2017,68101,28207083,"UNIVERSITY OF KANSAS MEDICAL CENTER RESEARCH INSTITUTE, INC",QJ85913A
1344309,2017,68101,28207090,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,159189/159087
1344313,2017,68101,28207097,"NEW ENGLAND RESEARCH INSTITUTES, INC.",PHN 24/MAR/2015
1344320,2017,68101,28207104,CHILDREN'S HOSPITAL MED CENTER,134737
1344332,2017,68101,28207118,UNIVERSITY OF KANSAS MEDICAL CENTER RESEARCH INSTITUTE,QP865570
1344339,2017,68101,28207125,MASSACHUSETTS GENERAL HOSPITAL,225488
1344346,2017,68101,28207132,CORNELL,16091646
1344354,2017,68101,28207146,UNIVERSITY OF KANSAS MEDICAL CENTER RESEARCH INSTITUTE,QF862090
1344361,2017,68101,28207153,JAEB,U10EY11751
1344368,2017,68101,28207160,DUKE UNIVERSITY,203-9448
1344375,2017,68101,28207167,UNIVERSITY OF SOUTH FLORIDA,TN-10
1344275,2017,68101,28207047,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT HOUSTON,0010176L
