ELECAUDITHEADERID,ID,AUDITYEAR,DBKEY,FYENDDATE,AUDITTYPE,PERIODCOVERED,NUMBERMONTHS,MULTIPLEEINS,EIN,EINSUBCODE,MULTIPLEDUNS,DUNS,AUDITEENAME,STREET1,STREET2,CITY,STATE,ZIPCODE,AUDITEECONTACT,AUDITEETITLE,AUDITEEPHONE,AUDITEEFAX,AUDITEEEMAIL,AUDITEEDATESIGNED,AUDITEENAMETITLE,CPAFIRMNAME,CPASTREET1,CPASTREET2,CPACITY,CPASTATE,CPAZIPCODE,CPACONTACT,CPATITLE,CPAPHONE,CPAFAX,CPAEMAIL,CPADATESIGNED,CPANAMETITLE,COG_OVER,COGAGENCY,TYPEREPORT_FS,REPORTABLECONDITION,MATERIALWEAKNESS,MATERIALNONCOMPLIANCE,GOINGCONCERN,TYPEREPORT_MP,DOLLARTHRESHOLD,LOWRISK,REPORTREQUIRED,TOTFEDEXPEND,COPIES,REPORTABLECONDITION_MP,MATERIALWEAKNESS_MP,QCOSTS,CYFINDINGS,PYSCHEDULE,DUP_REPORTS,COG_AGENCY,OVERSIGHTAGENCY,DATERECEIVED,DATEFIREWALL,PREVIOUSDATEFIREWALL,FINDINGREFNUM,TYPEOFENTITY,IMAGE,AGENCYCFDA,INITIALDATE,DATERECEIVEDOTHER,MULTIPLE_CPAS,AUDITEECERTIFYNAME,AUDITEECERTIFYTITLE,FACACCEPTEDDATE,AUDITOR_EIN,SD_MATERIALWEAKNESS,SD_MATERIALWEAKNESS_MP,SIGNIFICANTDEFICIENCY,SIGNIFICANTDEFICIENCY_MP,SP_FRAMEWORK,SP_FRAMEWORK_REQUIRED,TYPEREPORT_SP_FRAMEWORK,SUPPRESSION_CODE,ENTITY_TYPE,TYPEAUDIT_CODE,OPEID,DATETOED,DATEFINISHED,TYPEFINDING,TYPEFUNDING,FYSTARTDATE,CPAFOREIGN,UEI,MULTIPLEUEIS,CPACOUNTRY
1218131,778492016,2016,77849,12/31/2016 00:00:00,S,A,,N,530196932,,N,041964057,NATIONAL ACADEMY OF SCIENCES,500 5TH STREET NW,,WASHINGTON,DC,20001,LAURA DOUGLAS,CONTROLLER,2023343003,,LDOUGLAS@NAS.EDU,07/07/2017 11:19:05,LAURA DOUGLAS-CONTROLLER,GRANT THORNTON LLP,757 THIRD AVENUE,,NEW YORK,NY,10017,NICHOLAS LAZZARUOLO,PARTNER,6315771866,,NICHOLAS.LAZZARUOLO@US.GT.COM,07/07/2017 11:28:13,,C,20,U,N,N,N,N,U,3000000,Y,,220869000,,N,N,N,N,Y,N,,,07/07/2017 00:00:00,07/10/2017 08:56:08,,N,909,1,x00x64x20,07/07/2017 00:00:00,,N,LAURA DOUGLAS,CONTROLLER,07/07/2017 00:00:00,366055558,N,,N,N,,,,,Non-profit,UG,,07/10/2017 10:29:07,07/13/2017 15:48:43,,N,01/01/2016 00:00:00,,,,
1204091,2186762016,2016,218676,06/30/2016 00:00:00,S,A,,N,100008533,,N,,COALITION TO ABOLISH SLAVERY & TRAFFICKING,"5042 WILSHIRE BLVD., SUITE 586",,LOS ANGELES,CA,900364305,MYRNA JACKSON,DIRECTOR OF PROGRAMS,2133850702,,MYRNA@CASTLA.ORG,02/10/2017 17:20:01,MYRNA JACKSON-CHIEF OPERATING OFFICER,GREEN HASSON & JANKS LLP,"10990 WILSHIRE BLVD., 16TH FLOOR",,LOS ANGELES,CA,90024,DONELLA M. WILSON,"CPA, PARTNER",3108731649,,DWILSON@GREENHASSONJANKS.COM,02/10/2017 17:56:18,,O,,U,N,N,N,N,U,750000,Y,,998109,,N,N,N,N,N,N,,16,02/10/2017 00:00:00,02/13/2017 10:00:46,,N,909,1,x00,02/10/2017 00:00:00,,N,MYRNA JACKSON,CHIEF OPERATING OFFICER,02/10/2017 00:00:00,951777440,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2015 00:00:00,,,,
1194126,36822016,2016,3682,06/30/2016 00:00:00,S,A,,N,042622121,,N,,"COASTLINE ELDERLY SERVICES, INC.",1646 PURCHASE STREET,,NEW BEDFORD,MA,02740,JUSTIN LEES,DIRECTOR OF FINANCE,5087429143,,JLEES@COASTLINENB.ORG,12/07/2016 16:41:15,JUSTIN LEES-DIRECTOR OF FINANCE,DANIEL DENNIS AND COMPANY LLP,990 WASHINGTON STREET,,DEDHAM,MA,02026,KENNETH LUND,PARTNER,6172629898,,KLUND@DANIELDENNIS.COM,12/07/2016 16:32:56,,O,,U,N,N,N,N,U,750000,Y,,1690963,,N,N,N,N,N,N,,94,12/07/2016 00:00:00,12/08/2016 10:28:09,,N,908,1,x00,12/07/2016 00:00:00,,N,JUSTIN LEES,DIRECTOR OF FINANCE,12/07/2016 00:00:00,042734675,N,,N,N,,,,,NON-PROFIT,UG,,,,,,07/01/2015 00:00:00,,,,
1207696,1916252016,2016,191625,06/30/2016 00:00:00,S,A,,N,521771022,,N,,"ST. LUKE'S APARTMENTS, INC. 052-EH175, MD06-S901-002",320 CATHEDRAL STREET,,BALTIMORE,MD,21201,SCOTT BECKER,CHIEF FINANCIAL OFFICER,6676002231,,SBECKER@CC-MD.ORG,03/19/2017 11:02:38,SCOTT BECKER-CFO,KPMG LLP - BALTIMORE,"111 S. CALVERT STREET, SUITE 2500",,BALTIMORE,MD,21202,ADAM J. CROWLEY,PARTNER,4109498500,,ADAMCROWLEY@KPMG.COM,03/22/2017 19:54:42,,O,,U,N,N,N,N,U,750000,Y,,7407990,,N,N,N,N,N,N,,14,03/23/2017 00:00:00,03/24/2017 07:36:07,,N,903,1,x00,03/23/2017 00:00:00,,N,SCOTT BECKER,CFO,03/23/2017 00:00:00,135565207,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2015 00:00:00,,,,
1209542,1367442016,2016,136744,06/30/2016 00:00:00,S,A,,N,596000624,,N,053196085,GLADES COUNTY DISTRICT SCHOOL BOARD,P. O. BOX 459,,MOORE HAVEN,FL,33471,SUE WOODWARD,FINANCE DIRECTOR,8639462083,,SUSIE.WOODWARD@GLADESSCHOOLS.ORG,03/29/2017 15:17:10,SUSIE WOODWARD-FINANCE DIRECTOR,AUDITOR GENERAL,111 WEST MADISON STREET,,TALLAHASSEE,FL,323991450,"MICAH RODGERS, CPA",AUDIT SUPERVISOR,8504122905,,MICAHRODGERS@AUD.STATE.FL.US,03/28/2017 07:52:35,,O,,U,Y,N,N,N,U,750000,N,,2382704,,N,N,N,N,N,N,,84,03/29/2017 00:00:00,03/30/2017 13:12:44,,N,505,1,x00,03/29/2017 00:00:00,,N,SUSIE WOODWARD,FINANCE DIRECTOR,03/29/2017 00:00:00,596001874,N,,Y,N,,,,,State,UG,,03/31/2017 10:48:18,04/06/2017 08:47:45,N,G,07/01/2015 00:00:00,,,,
1186404,1504342016,2016,150434,06/30/2016 00:00:00,S,A,,N,386003063,,N,,SOUTH LYON COMMUNITY SCHOOLS,345 SOUTH WARREN,,SOUTH LYON,MI,48178,JAMES GRAHAM,ASSISTANT SUPERINTENENT,2485378125,,GRAHAMJ@SLCS.US,11/09/2016 15:22:10,JAMES GRAHAM-ASST. SUPT.,"PLANTE & MORAN, PLLC",1000 OAKBROOK DRIVE SUITE 400,,ANN ARBOR,MI,48104,JEFF HIGGINS,PARTNER,7343026918,,PM.SINGLEAUDIT@PLANTEMORAN.COM,11/01/2016 12:50:10,,O,,U,N,N,N,N,U,750000,Y,,3062244,,N,N,N,N,N,N,,84,11/09/2016 00:00:00,11/10/2016 08:15:12,,N,505,1,x00,11/09/2016 00:00:00,,N,JAMES GRAHAM,ASST. SUPT.,11/09/2016 00:00:00,381357951,N,,N,N,,,,,LOCAL GOVERNMENT,UG,,11/14/2016 08:27:58,11/17/2016 08:50:30,N,G,07/01/2015 00:00:00,,,,
1189247,2325662016,2016,232566,06/30/2016 00:00:00,S,A,,N,208175343,,N,014464204,"BUILDING DREAMS, INC.  083-HD095-NP-WDD",1579 BARDSTOWN ROAD,,LOUISVILLE,KY,40205,JENIFER FROMMEYER,EXECUTIVE DIRECTOR,5024594647,,J.FROMMEYER@DREAMSWITHWINGS.ORG,10/28/2016 11:18:40,JENIFER FROMMEYER-EXECUTIVE DIRECTOR ,"DEMING, MALONE, LIVESAY & OSTROFF","9300 SHELBYVILLE ROAD, SUITE 1100",,LOUISVILLE,KY,40222,JEFFREY MCCAFFREY,DIRECTOR,5024269660,,JMCCAFFREY@DMLO.COM,10/28/2016 18:36:01,,O,,U,N,N,N,N,U,750000,Y,,1128363,,N,N,N,N,N,N,,14,10/27/2016 00:00:00,10/31/2016 07:43:54,,N,903,1,x00,10/27/2016 00:00:00,,N,JENIFER FROMMEYER,EXECUTIVE DIRECTOR ,10/27/2016 00:00:00,611064249,N,,N,N,,,,,NON-PROFIT,UG,,,,,,07/01/2015 00:00:00,,,,
1196335,1861692016,2016,186169,06/30/2016 00:00:00,S,A,,N,066001957,,N,059060392,"TOWN OF AVON, CONNECTICUT",60 WEST MAIN STREET,,AVON,CT,06001,PEGGY COLLIGAN,DIRECTOR OF FINANCE,8604094344,,PCOLLIGAN@AVONCT.GOV,12/30/2016 13:57:05,PEGGY COLLIGAN-FINANCE DIRECTOR,"BLUM, SHAPIRO AND COMPANY, P.C.",29 SOUTH MAIN STREET,,WEST HARTFORD,CT,06107,RONALD NOSSEK,PARTNER,8605614000,,RNOSSEK@BLUMSHAPIRO.COM,01/27/2017 10:01:56,,O,,U,N,N,N,N,U,750000,Y,,1606965,,N,N,N,N,N,N,,84,01/27/2017 00:00:00,01/30/2017 07:44:58,,N,300,1,x00,01/27/2017 00:00:00,,N,PEGGY COLLIGAN,FINANCE DIRECTOR,01/27/2017 00:00:00,061009205,N,,N,N,,,,,Local government,UG,,01/30/2017 10:44:07,02/02/2017 08:34:46,,N,07/01/2015 00:00:00,,,,
1193328,1376892016,2016,137689,06/30/2016 00:00:00,S,A,,N,586000147,,N,028324648,CITY OF DECATUR BOARD OF EDUCATION,125 ELECTRIC AVENUE,,DECATUR,GA,30030,SUSAN HURST,FINANCE DIRECTOR,4043713601,,SHURST@CSDECATUR.NET,12/01/2016 17:29:02,SUSAN HURST-DIRECTOR OF FINANCE,"MAULDIN & JENKINS, LLC",200 GALLERIA PARKWAY SE SUITE 1700,,ATLANTA,GA,30339,DOUGLAS ALEXANDER MOSES,PARTNER/MEMBER,6787426673,,DMOSES@MJCPA.COM,12/01/2016 14:58:52,,O,,U,Y,N,N,N,U,750000,N,,2369059,,N,N,N,N,N,N,,12,12/01/2016 00:00:00,12/02/2016 10:46:20,,N,505,1,x00,12/01/2016 00:00:00,,N,SUSAN HURST,DIRECTOR OF FINANCE,12/01/2016 00:00:00,580692043,N,,Y,N,,,,,LOCAL GOVERNMENT,UG,,12/14/2016 11:37:42,12/15/2016 10:00:41,N,G,07/01/2015 00:00:00,,,,
1209280,2258722016,2016,225872,06/30/2016 00:00:00,S,A,,N,133266145,,N,944552777,"COMMUNITY ASSOCIATION OF PROGRESSIVE DOMINICANS, INC. AND AFFILIATES","3940 BROADWAY, 2ND FLOOR",,NEW YORK,NY,10032,MILTON DERIENZO,CFO,2127815500,,MDERIENZO@PROMESA.ORG,03/27/2017 15:03:21,MILTON DE RIENZO-CFO,"WITHUMSMITH+BROWN, P.C.",ONE SPRING STREET,,NEW BRUNSWICK,NJ,08901,JOSEPH PEREZ,PARTNER,7328281614,,JPEREZ@WITHUM.COM,03/27/2017 12:50:42,,O,,U,N,Y,N,N,U,750000,Y,,1565237,,N,N,N,N,N,N,,14,03/27/2017 00:00:00,03/28/2017 10:25:54,,N,908,1,x00,03/27/2017 00:00:00,,N,MILTON DE RIENZO,CFO,03/27/2017 00:00:00,222027092,Y,,N,N,,,,,Non-profit,UG,,,,,,07/01/2015 00:00:00,,,,
1208389,1366912016,2016,136691,06/30/2016 00:00:00,S,A,,N,590899100,,N,114138571,HOUSING AUTHORITY OF THE CITY OF FORT PIERCE,707 N 7TH STREET,,FORT PIERCE,FL,349503131,ANDREA KOCHANOWSKI,EXECUTIVE DIRECTOR,7724296416,,ANDREA.KOCHANOWSKI@CFPHA.ORG,03/16/2017 12:11:25,ANDREA KOCHANOWSKI-EXECUTIVE DIRECTOR,"MALCOLM JOHNSON & COMPANY, P.A.",P.O. BOX 530848,,DEBARY,FL,327530848,MALCOLM JOHNSON,EXECUTIVE DIRECTOR,3866686464,,MALCOLMJOHNSON@MPINET.NET,03/17/2017 11:27:03,,O,,U,N,N,N,N,U,750000,Y,,12383879,,N,N,N,N,N,N,,14,03/17/2017 00:00:00,03/20/2017 07:36:03,,N,403,1,x00,03/17/2017 00:00:00,,N,ANDREA KOCHANOWSKI,EXECUTIVE DIRECTOR,03/17/2017 00:00:00,593382992,N,,N,N,,,,,Local Government,UG,,,,,,07/01/2015 00:00:00,,,,
1193418,2099102016,2016,209910,06/30/2016 00:00:00,S,A,,N,236005512,,N,100069699,LAMPETER-STRASBURG SCHOOL DISTRICT,"1007 VILLAGE ROAD, P.O. BOX 428",,LAMPETER,PA,17537,MR. TERRY SWEIGART,BUSINESS MANAGER,7174643311,,TERRY_SWEIGART@L-SPIONEERS.ORG,12/07/2016 15:26:13,TERRY SWEIGART-BUSINESS MANAGER,"TROUT, EBERSOLE & GROFF, LLP",1705 OREGON PIKE,,LANCASTER,PA,17601,MS. KRISTA SHOWERS,PARTNER,7175692900,,KSHOWERS@TROUTCPA.COM,12/07/2016 14:33:58,,O,,U,N,N,N,N,U,750000,Y,,1392410,,N,N,N,N,N,N,,84,12/07/2016 00:00:00,12/08/2016 10:00:34,,N,505,1,x00,12/07/2016 00:00:00,,N,TERRY SWEIGART,BUSINESS MANAGER,12/07/2016 00:00:00,231551315,N,,N,N,,,,,LOCAL GOVERNMENT,UG,,12/20/2016 08:22:28,12/22/2016 16:12:18,,N,07/01/2015 00:00:00,,,,
1203703,1321642016,2016,132164,06/30/2016 00:00:00,S,A,,N,956000730,,N,094714938,CITY OF LA HABRA,201 E. LA HABRA BOULEVARD,,LA HABRA,CA,906330785,JACK PONVANIT,FINANCE MANAGER,5623834051,,JPONVANIT@LAHABRACA.GOV,02/14/2017 17:22:31,JACK PONVANIT-FINANCE MANAGER,WHITE NELSON DIEHL EVANS LLP,"2875 MICHELLE DR, SUITE 300",,IRVINE,CA,92606,NITIN PATEL,PARTNER,7149781300,,NPATEL@WNDECPA.COM,02/15/2017 16:43:35,,O,,U,Y,Y,N,N,U,750000,N,,5364385,,N,N,N,Y,N,N,,14,02/15/2017 00:00:00,02/16/2017 08:50:35,,N,200,1,x00,02/15/2017 00:00:00,,N,JACK PONVANIT,FINANCE MANAGER,02/15/2017 00:00:00,330686301,Y,,Y,N,,,,,Local government,UG,,,,,,07/01/2015 00:00:00,,,,
1195022,2351352016,2016,235135,06/30/2016 00:00:00,S,A,,N,611285124,,N,118841274,"FAMILY SCHOLAR HOUSE, INC.",403 REG SMITH CIRCLE,,LOUISVILLE,KY,40208,CATHE DYKSTRA,PRESIDENT AND CEO,5025848090,,CDYKSTRA@FAMILYSCHOLARHOUSE.ORG,12/09/2016 13:38:53,CATHE DYKSTRA-PRESIDENT & CEO,"COHNREZNICK, LLP","525 NORTH TRYON STREET, SUITE 1000",,CHARLOTTE,NC,28202,"MESLISSA W. BOONE, CPA",PARTNER,7043329100,,MELISSA.BOONE@COHNREZNICK.COM,12/09/2016 11:37:56,,O,,U,N,N,N,N,U,750000,N,,1342747,,N,N,N,N,N,N,,14,12/09/2016 00:00:00,12/12/2016 09:31:05,,N,909,1,x00,12/09/2016 00:00:00,,N,CATHE DYKSTRA,PRESIDENT & CEO,12/09/2016 00:00:00,221478099,N,,N,N,,,,,NON-PROFIT,UG,,,,,,07/01/2015 00:00:00,,,,
