ELECAUDITSID,ID,AUDITYEAR,DBKEY,CFDASEQNUM,CFDA,FEDERALPROGRAMNAME,AMOUNT,MAJORPROGRAM,TYPEREQUIREMENT,QCOSTS2,FINDINGS,FINDINGREFNUMS,RD,DIRECT,CFDA_PREFIX,CFDA_EXT,EIN,CFDA2,TYPEREPORT_MP,TYPEREPORT_MP_OVERRIDE,ARRA,LOANS,FINDINGSCOUNT,LOANBALANCE,PASSTHROUGHAMOUNT,AWARDIDENTIFICATION,CLUSTERNAME,PASSTHROUGHAWARD,STATECLUSTERNAME,PROGRAMTOTAL,CLUSTERTOTAL,OTHERCLUSTERNAME,CFDAPROGRAMNAME
26004301,10428920163,2016,104289,3,84.033,FEDERAL WORK-STUDY PROGRAM,180449,Y,,,,,,Y,84,033,750859668,84,U,,,N,0,0,0,P033A/2,STUDENT FINANCIAL AID,N,,180449,34498120,,
26004303,10428920164,2016,104289,4,84.038,FEDERAL PERKINS LOANS,874206,Y,,,,,,Y,84,038,750859668,84,U,,,Y,0,762463,0,,STUDENT FINANCIAL AID,N,,874206,34498120,,
26004306,10428920165,2016,104289,5,84.063,FEDERAL PELL GRANT PROGRAM,6051160,Y,,,,,,Y,84,063,750859668,84,U,,,N,0,0,0,P063P-3/P063Q-3,STUDENT FINANCIAL AID,N,,6051160,34498120,,
26004307,10428920166,2016,104289,6,84.379,TEACHER EDUCATION ASSISTANCE FOR COLLEGE AND HIGHER EDUCATION GRANTS (TEACH GRANTS),45918,Y,,,,,,Y,84,379,750859668,84,U,,,N,0,0,0,P379T162340,STUDENT FINANCIAL AID,N,,45918,34498120,,
26062478,10823920161,2016,108239,1,10.570,MT DPHHS COMMODITIES,19197,N,,,,,,N,10,570,810379543,10,,,,N,0,0,0,16221000007,,N,,19197,,,
26062543,108239201610,2016,108239,10,93.052,"NATIONAL FAMILY CAREGIVER SUPPORT, TITLE III, PART E",129106,N,,,,,,N,93,052,810379543,93,,,,N,0,0,23969,16221000007 IIIE,,Y,,129106,,,
26062548,108239201611,2016,108239,11,93.779,"CENTERS FOR MEDICARE AND MEDICAID SERVICES (CMS) RESEARCH, DEMONSTRA...",54123,N,,,,,,N,93,779,810379543,93,,,,N,0,0,14834,16221000007 SHIP,,Y,,54123,,,
26062551,108239201612,2016,108239,12,93.071,MEDICARE ENROLLMENT ASSISTANCE PROGRAM,10801,N,,,,,,N,93,071,810379543,93,,,,N,0,0,3854,16221000007 MIPPA,,Y,,10801,,,
26062553,108239201613,2016,108239,13,94.002,RETIRED AND SENIOR VOLUNTEER PROGRAM,75990,N,,,,,,Y,94,002,810379543,94,,,,N,0,0,0,15SCPMT001,,N,,75990,,,
26062556,108239201614,2016,108239,14,94.011,FOSTER GRANDPARENT PROGRAM,133972,N,,,,,,Y,94,011,810379543,94,,,,N,0,0,0,15SFPMT002,,N,,133972,,,
26062557,108239201615,2016,108239,15,94.016,SENIOR COMPANION PROGRAM,150760,N,,,,,,Y,94,016,810379543,94,,,,N,0,0,0,15SRPMT008,,N,,150760,,,
26062482,10823920162,2016,108239,2,10.576,MT DPHHS SENIOR FARMERS MARKET NUTRITION PROGRAM,17510,N,,,,,,N,10,576,810379543,10,,,,N,0,0,0,16221000020.00,,N,,17510,,,
26062499,10823920163,2016,108239,3,93.048,SPECIAL PROGRAMS FOR THE AGING_TITLE IV_AND TITLE II_DISCRETIONARY P...,271593,N,,,,,,Y,93,048,810379543,93,,,,N,0,0,171013,"90MP0233-02-00, 90SP0095-02-00",,Y,,271593,,,
26062509,10823920164,2016,108239,4,93.202,MT DPHHS ADMINISTRATION,7692,N,,,,,,N,93,202,810379543,93,,,,N,0,0,0,16221000007 IIA,,N,,7692,,,
26062515,10823920165,2016,108239,5,93.042,"SPECIAL PROGRAMS FOR THE AGING_TITLE VII, CHAPTER 2_LONG TERM CARE O...",8764,N,,,,,,N,93,042,810379543,93,,,,N,0,0,2402,16221000007 VII OMB,,Y,,8764,,,
26062527,10823920166,2016,108239,6,93.043,"SPECIAL PROGRAMS FOR THE AGING_TITLE III, PART D_DISEASE PREVENTION ...",14350,N,,,,,,N,93,043,810379543,93,,,,N,0,0,4107,16221000007 IID,,Y,,14350,,,
26062530,10823920167,2016,108239,7,93.044,"SPECIAL PROGRAMS FOR THE AGING_TITLE III, PART B_GRANTS FOR SUPPORTI...",134441,Y,,,,,,N,93,044,810379543,93,U,,,N,0,0,32104,16221000007 IIIB,AGING CLUSTER,Y,,134441,661044,,
26062533,10823920168,2016,108239,8,93.045,"SPECIAL PROGRAMS FOR THE AGING_TITLE III, PART C_NUTRITION SERVICES",450895,Y,,,,,,N,93,045,810379543,93,U,,,N,0,0,101084,"16221000007 IIIC1, 16221000007 IIIC2",AGING CLUSTER,Y,,450895,661044,,
26062538,10823920169,2016,108239,9,93.053,NUTRITION SERVICES INCENTIVE PROGRAM,75708,Y,,,,,,N,93,053,810379543,93,U,,,N,0,0,19318,16221000007,AGING CLUSTER,Y,,75708,661044,,
27521401,13098420161,2016,130984,1,97.036,DISASTER GRANTS - PUBLIC ASSISTANCE (PRESIDENTIALLY DECLARED DISASTE...,13616,N,,,,,,N,97,036,716016996,97,,,,N,0,,4055,PA-06-AR-4270-PW-00052,,Y,,13616,,,
27521403,13098420162,2016,130984,2,20.106,AIRPORT IMPROVEMENT PROGRAM,32164,N,,,,,,Y,20,106,716016996,20,,,,N,0,,0,RFR-3-05-0040-009-2012,,N,,160469,,,
27521405,13098420163,2016,130984,3,20.106,AIRPORT IMPROVEMENT PROGRAM,128305,N,,,,,,Y,20,106,716016996,20,,,,N,0,,0,RFR-3-05-0040-010-2014,,N,,160469,,,
27521407,13098420164,2016,130984,4,14.228,COMMUNITY DEVELOPMENT BLOCK GRANTS/STATE'S PROGRAM AND NON-ENTITLEMENT GRANTS IN HAWAII,96919,N,,,,,,N,14,228,716016996,14,,,,N,0,,0,794-00157-08,,N,,96919,,,
27521409,13098420165,2016,130984,5,10.766,COMMUNITY FACILITIES LOANS AND GRANTS,2045205,Y,,,,,,Y,10,766,716016996,10,U,,,Y,0,2045205,0,,,N,,2095205,,,
27521430,13098420166,2016,130984,6,10.766,COMMUNITY FACILITIES LOANS AND GRANTS,50000,Y,,,,,,Y,10,766,716016996,10,U,,,N,0,,0,,,N,,2095205,,,
27382248,159482201611,2016,159482,11,84.048,CAREER AND TECHNICAL EDUCATION BASIC GRANTS TO STATES,7385,N,,,,,,N,84,048,116001934,84,,,,N,0,,0,,,N,,7385,,,
27382238,15948220161,2016,159482,1,14.218,COMMUNITY DEVELOPMENT BLOCK GRANTS / ENTITLEMENT GRANTS,1024043,N,,,,,,N,14,218,116001934,14,,,,N,0,,0,,,N,,1024043,,,
27382247,159482201610,2016,159482,10,93.558,TEMPORARY ASSISTANCE FOR NEEDY FAMILIES,231687,N,,,,,,N,93,558,116001934,93,,,,N,0,,0,,,N,,231687,,,
27382249,159482201612,2016,159482,12,97.036,DISASTER GRANT PUBLIC ASSISTANCE,516873,N,,,,,,N,97,036,116001934,97,,,,N,0,,0,,,N,,516873,,,
27382239,15948220162,2016,159482,2,14.269,HURRICANE SANDY COMMUNITY DEVELOPMENT BLOCK GRANT DISASTER RECOVERY GRANTS,99040,N,,,,,,N,14,269,116001934,14,,,,N,0,,0,,,N,,99040,,,
27382240,15948220163,2016,159482,3,15.659,NATIONAL WILDLIFE REFUGE FUND,5767,N,,,,,,N,15,659,116001934,15,,,,N,0,,0,,,N,,5767,,,
27382241,15948220164,2016,159482,4,15.616,CLEAN VESSEL ACT,10000,N,,,,,,N,15,616,116001934,15,,,,N,0,,0,,,N,,10000,,,
27382242,15948220165,2016,159482,5,17.207,EMPLOYMENT SERVICE/WAGNER-PEYSER FUNDED ACTIVITIES,40430,N,,,,,,N,17,207,116001934,17,,,,N,0,,0,,,N,,40430,,,
27382243,15948220166,2016,159482,6,17.245,TRADE ADJUSTMENT ASSISTANCE PROGRAM,2321,N,,,,,,N,17,245,116001934,17,,,,N,0,,0,,,N,,2321,,,
27382244,15948220167,2016,159482,7,17.258,WORKFORCE INVESTMENT ACT ADULT PROGRAM,389896,Y,,,,,,N,17,258,116001934,17,U,,,N,0,,0,,WORKFORCE INVESTMENT ACT CLUSTER,N,,389896,1961928,,
27382245,15948220168,2016,159482,8,17.259,WORKFORCE INVESTMENT ACT YOUTH ACTIVITIES,507090,Y,,,,,,N,17,259,116001934,17,U,,,N,0,,69042,,WORKFORCE INVESTMENT ACT CLUSTER,Y,,507090,1961928,,
27382246,15948220169,2016,159482,9,17.278,WORKFORCE INVESTMENT ACT DISLOCATED WORKER FORMULA GRANTS,1064942,Y,,,,,,N,17,278,116001934,17,U,,,N,0,,0,,WORKFORCE INVESTMENT ACT CLUSTER,N,,1064942,1961928,,
27085355,16071720161,2016,160717,1,10.553,SCHOOL BREAKFAST PROGRAM,187241,Y,,,,,,N,10,553,116002007,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,187241,1274971,,
27085364,160717201610,2016,160717,10,84.173,SPECIAL EDUCATION PRESCHOOL GRANTS,21,N,,,,,,N,84,173,116002007,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER,N,,50580,949555,,
27085365,160717201611,2016,160717,11,84.173,SPECIAL EDUCATION PRESCHOOL GRANTS,50559,N,,,,,,N,84,173,116002007,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER,N,,50580,949555,,
27085366,160717201612,2016,160717,12,84.287,TWENTY FIRST CENTURY COMMUNITY LEARNING CENTERS,13420,Y,,,,,,N,84,287,116002007,84,U,,,N,0,,0,,,N,,799821,,,
27085367,160717201613,2016,160717,13,84.287,TWENTY FIRST CENTURY COMMUNITY LEARNING CENTERS,786401,Y,,,,,,N,84,287,116002007,84,U,,,N,0,,0,,,N,,799821,,,
27085368,160717201614,2016,160717,14,84.365,ENGLISH LANGUAGE ACQUISITION GRANTS,26244,N,,,,,,N,84,365,116002007,84,,,,N,0,,0,,,N,,176051,,,
27085369,160717201615,2016,160717,15,84.365,ENGLISH LANGUAGE ACQUISITION GRANTS,96248,N,,,,,,N,84,365,116002007,84,,,,N,0,,0,,,N,,176051,,,
27085370,160717201616,2016,160717,16,84.365,ENGLISH LANGUAGE ACQUISITION GRANTS,14025,N,,,,,,N,84,365,116002007,84,,,,N,0,,0,,,N,,176051,,,
27085371,160717201617,2016,160717,17,84.365,ENGLISH LANGUAGE ACQUISITION GRANTS,39534,N,,,,,,N,84,365,116002007,84,,,,N,0,,0,,,N,,176051,,,
27085372,160717201618,2016,160717,18,84.367,SUPPORTING EFFECTIVE INSTRUCTION STATE GRANT,47842,N,,,,,,N,84,367,116002007,84,,,,N,0,,0,,,N,,142225,,,
27085373,160717201619,2016,160717,19,84.367,SUPPORTING EFFECTIVE INSTRUCTION STATE GRANT,94383,N,,,,,,N,84,367,116002007,84,,,,N,0,,0,,,N,,142225,,,
27085356,16071720162,2016,160717,2,10.555,NATIONAL SCHOOL LUNCH PROGRAM,101836,Y,,,,,,N,10,555,116002007,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,1066849,1274971,,
27085374,160717201620,2016,160717,20,93.276,DRUG-FREE COMMUNITIES SUPPORT PROGRAM GRANTS,38165,N,,,,,,Y,93,276,116002007,93,,,,N,0,,0,,,N,,38165,,,
27085360,16071720166,2016,160717,6,10.579,CHILD NUTRITION DISCRETIONARY GRANTS,15932,N,,,,,,N,10,579,116002007,10,,,,N,0,,0,,,N,,15932,,,
27085357,16071720163,2016,160717,3,10.555,NATIONAL SCHOOL LUNCH PROGRAM,919147,Y,,,,,,N,10,555,116002007,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,1066849,1274971,,
27085358,16071720164,2016,160717,4,10.555,NATIONAL SCHOOL LUNCH PROGRAM,45866,Y,,,,,,N,10,555,116002007,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,1066849,1274971,,
27085359,16071720165,2016,160717,5,10.559,SUMMER FOOD SERVICE PROGRAM FOR CHILDREN,20881,Y,,,,,,N,10,559,116002007,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,20881,1274971,,
27085361,16071720167,2016,160717,7,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,165162,Y,,,,,,N,84,010,116002007,84,U,,,N,0,,0,,,N,,683357,,,
27085362,16071720168,2016,160717,8,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,518195,Y,,,,,,N,84,010,116002007,84,U,,,N,0,,0,,,N,,683357,,,
27085363,16071720169,2016,160717,9,84.027,SPECIAL EDUCATION GRANTS TO STATES,898975,N,,,,,,N,84,027,116002007,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER,N,,898975,949555,,
27415386,16305020161,2016,163050,1,14.228,COMMUNITY DEVELOPMENT BLOCK GRANTS/STATE'S PROGRAM AND NON-ENTITLEME...,2726,N,,,,,,N,14,228,316400221,14,,,,N,0,,0,,,N,,7866,,,
27415387,16305020162,2016,163050,2,16.575,CRIME VICTIM ASSISTANCE,31764,N,,,,,,N,16,575,316400221,16,,,,N,0,,0,,,N,,31764,,,
27415388,16305020163,2016,163050,3,16.607,BULLETPROOF VEST PARTNERSHIP PROGRAM,3905,N,,,,,,Y,16,607,316400221,16,,,,N,0,,0,,,N,,3905,,,
27415389,16305020164,2016,163050,4,14.228,COMMUNITY DEVELOPMENT BLOCK GRANTS/STATE'S PROGRAM AND NON-ENTITLEME...,5140,N,,,,,,N,14,228,316400221,14,,,,N,0,,0,,,N,,7866,,,
27415390,16305020165,2016,163050,5,20.509,FORMULA GRANTS FOR RURAL AREAS,1131528,Y,,,,,,N,20,509,316400221,20,U,,,N,1,,0,,,N,,1360228,,,
27415391,16305020166,2016,163050,6,20.509,FORMULA GRANTS FOR RURAL AREAS,228700,Y,,,,,,N,20,509,316400221,20,Q,,,N,1,,0,,,N,,1360228,,,
26667768,16470220164,2016,164702,4,84.027,SPECIAL EDUCATION_GRANTS TO STATES,496821,Y,,,,,,N,84,027,346002865,84,U,,,N,0,0,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,496821,504147,,
26667764,16470220161,2016,164702,1,10.553,SCHOOL BREAKFAST PROGRAM,134094,N,,,,,,N,10,553,346002865,10,,,,N,0,0,0,,CHILD NUTRITION CLUSTER,N,,134094,603991,,
26667765,16470220162,2016,164702,2,10.555,NATIONAL SCHOOL LUNCH PROGRAM,469897,N,,,,,,N,10,555,346002865,10,,,,N,0,0,0,,CHILD NUTRITION CLUSTER,N,,469897,603991,,
26667766,16470220163,2016,164702,3,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,661695,N,,,,,,N,84,010,346002865,84,,,,N,0,0,0,,,N,,661695,,,
26667769,16470220165,2016,164702,5,84.173,SPECIAL EDUCATION_PRESCHOOL GRANTS,7326,Y,,,,,,N,84,173,346002865,84,U,,,N,0,0,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,7326,504147,,
26667770,16470220166,2016,164702,6,84.358,RURAL EDUCATION,38982,N,,,,,,N,84,358,346002865,84,,,,N,0,0,0,,,N,,38982,,,
26667771,16470220167,2016,164702,7,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,128881,N,,,,,,N,84,367,346002865,84,,,,N,0,0,0,,,N,,128881,,,
26358489,17395620161,2016,173956,1,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,178975,N,,,,,,N,84,010,746000519,84,,,,N,0,0,0,,,N,,178975,,,
26358497,17395620162,2016,173956,2,84.027,SPECIAL EDUCATION_GRANTS TO STATES,192411,Y,,,,,,N,84,027,746000519,84,U,,,N,0,0,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,192411,196177,,
26358501,17395620163,2016,173956,3,84.173,SPECIAL EDUCATION_PRESCHOOL GRANTS,3766,Y,,,,,,N,84,173,746000519,84,U,,,N,0,0,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,3766,196177,,
26358512,17395620164,2016,173956,4,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,23343,N,,,,,,N,84,367,746000519,84,,,,N,0,0,0,,,N,,23343,,,
26358523,17395620165,2016,173956,5,84.358,RURAL EDUCATION,9213,N,,,,,,N,84,358,746000519,84,,,,N,0,0,0,,,N,,9213,,,
26358528,17395620166,2016,173956,6,84.369,GRANTS FOR STATE ASSESSMENTS AND RELATED ACTIVITIES,1113,N,,,,,,N,84,369,746000519,84,,,,N,0,0,0,,,N,,1113,,,
26358539,17395620167,2016,173956,7,10.553,SCHOOL BREAKFAST PROGRAM,95257,N,,,,,,N,10,553,746000519,10,,,,N,0,0,0,,CHILD NUTRITION CLUSTER,N,,95257,337452,,
26358544,17395620168,2016,173956,8,10.555,NATIONAL SCHOOL LUNCH PROGRAM,242195,N,,,,,,N,10,555,746000519,10,,,,N,0,0,0,,CHILD NUTRITION CLUSTER,N,,242195,337452,,
26358549,17395620169,2016,173956,9,10.565,COMMODITY SUPPLEMENTAL FOOD PROGRAM,36557,N,,,,,,N,10,565,746000519,10,,,,N,0,0,0,,,N,,36557,,,
17149967,18495920161,2016,184959,1,10.683,NATIONAL FISH AND WILDLIFE FOUNDATION,18879,N,,,,,,Y,10,683,936002376,10,,,,N,0,0,14076,,,Y,,18879,,,
17150058,184959201610,2016,184959,10,11.438,PACIFIC COAST SALMON RECOVERY_PACIFIC SALMON TREATY PROGRAM,208376,N,,,,,,N,11,438,936002376,11,,,,N,0,0,0,P1250012,,N,,1046591,,,
17150066,184959201611,2016,184959,11,11.438,PACIFIC COAST SALMON RECOVERY_PACIFIC SALMON TREATY PROGRAM,54244,N,,,,,,N,11,438,936002376,11,,,,N,0,0,0,P1310501,,N,,1046591,,,
17150083,184959201612,2016,184959,12,11.438,PACIFIC COAST SALMON RECOVERY_PACIFIC SALMON TREATY PROGRAM,62464,N,,,,,,N,11,438,936002376,11,,,,N,0,0,0,P1310520,,N,,1046591,,,
17150089,184959201613,2016,184959,13,11.438,PACIFIC COAST SALMON RECOVERY_PACIFIC SALMON TREATY PROGRAM,7887,N,,,,,,N,11,438,936002376,11,,,,N,0,0,0,P1596008,,N,,1046591,,,
17150091,184959201614,2016,184959,14,11.438,PACIFIC COAST SALMON RECOVERY_PACIFIC SALMON TREATY PROGRAM,460,N,,,,,,N,11,438,936002376,11,,,,N,0,0,0,P1550011,,N,,1046591,,,
17150134,184959201615,2016,184959,15,11.439,MARINE MAMMAL DATA PROGRAM,254335,N,,,,,,Y,11,439,936002376,11,,,,N,0,0,118826,,,Y,,254335,,,
17150158,184959201616,2016,184959,16,11.441,REGIONAL FISHERY MANAGEMENT COUNCILS,19657,N,,,,,,N,11,441,936002376,11,,,,N,0,0,0,5-15,,N,,79213,,,
17150159,184959201617,2016,184959,17,11.441,REGIONAL FISHERY MANAGEMENT COUNCILS,17181,N,,,,,,N,11,441,936002376,11,,,,N,0,0,0,5-16,,N,,79213,,,
17150168,184959201618,2016,184959,18,11.441,REGIONAL FISHERY MANAGEMENT COUNCILS,22967,N,,,,,,N,11,441,936002376,11,,,,N,0,0,0,2015-4,,N,,79213,,,
17150181,184959201619,2016,184959,19,11.441,REGIONAL FISHERY MANAGEMENT COUNCILS,19408,N,,,,,,N,11,441,936002376,11,,,,N,0,0,0,2016-4,,N,,79213,,,
17149971,18495920162,2016,184959,2,11.407,INTERJURISDICTIONAL FISHERIES ACT OF 1986,569793,N,,,,,,Y,11,407,936002376,11,,,,N,0,0,366808,,,Y,,569793,,,
17150185,184959201620,2016,184959,20,11.452,UNALLIED INDUSTRY PROJECTS,758357,N,,,,,,Y,11,452,936002376,11,,,,N,0,0,592059,,,Y,,758357,,,
17150188,184959201621,2016,184959,21,11.472,UNALLIED SCIENCE PROGRAM,331136,N,,,,,,Y,11,472,936002376,11,,,,N,0,0,0,,,N,,331136,,,
17150193,184959201622,2016,184959,22,15.512,"CENTRAL VALLEY PROJECT IMPROVEMENT ACT, TITLE XXXIV",1730344,Y,,,,,,Y,15,512,936002376,15,U,,,N,0,0,0,,,N,,1730344,,,
17150236,184959201623,2016,184959,23,15.231,"FISH, WILDLIFE AND PLANT CONSERVATION RESOURCE MANAGEMENT",10000,N,,,,,,Y,15,231,936002376,15,,,,N,0,0,0,,,N,,10000,,,
17150259,184959201624,2016,184959,24,15.605,SPORT FISH RESTORATION PROGRAM,53871,N,,,,,,N,15,605,936002376,15,,,,N,0,0,0,38614,,N,,647213,,,
17150954,184959201625,2016,184959,25,15.605,SPORT FISH RESTORATION PROGRAM,138049,N,,,,,,N,15,605,936002376,15,,,,N,0,0,0,41015,,N,,647213,,,
17150956,184959201626,2016,184959,26,15.605,SPORT FISH RESTORATION PROGRAM,232122,N,,,,,,N,15,605,936002376,15,,,,N,0,0,0,P1540008,,N,,647213,,,
17150957,184959201627,2016,184959,27,15.605,SPORT FISH RESTORATION PROGRAM,223171,N,,,,,,Y,15,605,936002376,15,,,,N,0,0,0,,,N,,647213,,,
17150959,184959201628,2016,184959,28,15.608,FISH AND WILDLIFE MANAGEMENT ASSISTANCE,779354,N,,,,,,Y,15,608,936002376,15,,,,N,0,0,91043,,,Y,,779354,,,
17150960,184959201629,2016,184959,29,15.648,CENTRAL VALLEY PROJECT IMPROVEMENT  (CVPI) ANADROMOUS FISH RESTORATION PROGRAM (AFRP),250224,N,,,,,,Y,15,648,936002376,15,,,,N,0,0,0,,,N,,250224,,,
17150984,184959201632,2016,184959,32,66.608,ENVIRONMENTAL INFORMATION EXCHANGE NETWORK GRANT PROGRAM AND RELATED ASSISTANCE,67149,N,,,,,,N,66,608,936002376,66,,,,N,0,0,30000,13-2095,,Y,,67149,,,
17149974,18495920163,2016,184959,3,11.427,FISHERIES DEVELOPMENT AND UTILIZATION RESEARCH AND DEVELOPMENT GRANTS AND COOPERATIVE AGREEMENTS PROGRAM,78175,N,,,,,,Y,11,427,936002376,11,,,,N,0,0,0,,,N,,78175,,,
