ID,AUDITYEAR,DBKEY,ELECAUDITSID,PASSTHROUGHNAME,PASSTHROUGHID
344864,2016,173956,26358512,STATE DEPARTMENT OF EDUCATION,16-694501018901
344894,2016,173956,26358549,STATE DEPARTMENT OF AGRICULTURE,018901
344886,2016,173956,26358539,STATE DEPARTMENT OF AGRICULTURE,71401001
344876,2016,173956,26358528,STATE DEPARTMENT OF EDUCATION,69551502
344854,2016,173956,26358501,STATE DEPARTMENT OF EDUCATION,16-6610010189016610
344843,2016,173956,26358489,STATE DEPARTMENT OF EDUCATION,16-610101018901
112265,2016,184959,17150956,California Department of Fish and Wildlife,P1540008
112275,2016,184959,17151039,Columbia RiverInter-Tribal Fish Commission,V1607
111847,2016,184959,17150033,California Department of Fish and Wildlife,P1210327
111840,2016,184959,17150058,California Department of Fish and Wildlife,P1250012
111839,2016,184959,17150066,California Department of Fish and Wildlife,P1310501
111892,2016,184959,17150181,North Pacific Fishery Management Council,2016-4
111882,2016,184959,17150158,Pacific Fishery Management Council,5-15
111884,2016,184959,17150159,Pacific Fishery Management Council,5-16
111890,2016,184959,17150168,North Pacific Fishery Management Council,2015-4
112273,2016,184959,17151032,Columbia RiverInter-Tribal Fish Commission,V1505
112272,2016,184959,17151029,Oregon Department of Fish and Wildlife,14-02020
112262,2016,184959,17150954,Oregon Department of Fish and Wildlife,41015
111842,2016,184959,17150043,California Department of Fish and Wildlife,P1210516
111853,2016,184959,17150083,California Department of Fish and Wildlife,P1310520
111937,2016,184959,17150259,Oregon Department of Fish and Wildlife,38614
111861,2016,184959,17150091,California Department of Fish and Wildlife,P1550011
111844,2016,184959,17150039,California Department of Fish and Wildlife,P1210328
112269,2016,184959,17150984,Washington Department of Fish and Wildlife,13-2095
111858,2016,184959,17150089,California Department of Fish and Wildlife,P1596008
111850,2016,184959,17150013,California Department of Fish and Wildlife,P1110524
168070,2016,190773,26060563,NORTHWESTERN ILLINOIS ASSOCIATION,4991
168069,2016,190773,26060562,ILLINOIS DEPARTMENT OF HUMAN SERVICES,46CUD00116
168068,2016,190773,26060561,ILLINOIS STATE BOARD OF EDUCATION,4625
168067,2016,190773,26060560,ILLINOIS STATE BOARD OF EDUCATION,4620
168066,2016,190773,26060559,ILLINOIS STATE BOARD OF EDUCATION,4600
168065,2016,190773,26060558,ILLINOIS STATE BOARD OF EDUCATION,4260
168064,2016,190773,26060557,ILLINOIS STATE BOARD OF EDUCATION,4220
168063,2016,190773,26060556,ILLINOIS STATE BOARD OF EDUCATION,4210
168062,2016,190773,26060555,ILLINOIS STATE BOARD OF EDUCATION,07101700A2016
431929,2016,192850,26555961,OHIO DEPARTMENT OF EDUCATION,
431931,2016,192850,26555963,OHIO DEPARTMENT OF EDUCATION,
431933,2016,192850,26555965,OHIO DEPARTMENT OF EDUCATION,
431934,2016,192850,26555967,OHIO DEPARTMENT OF EDUCATION,
431935,2016,192850,26555968,OHIO DEPARTMENT OF EDUCATION,
431990,2016,192850,26556028,OHIO DEPARTMENT OF EDUCATION,
294439,2016,195709,26256979,CITY AND COUNTY OF DENVER,
118906,2016,196285,25983783,LOUISIANA DEPARTMENT OF TRANSPORTATION AND DEVELOPMENT,RU18-51-16
118905,2016,196285,25983776,LOUISIANA HOUSING CORPORATION (LHC),
118910,2016,196285,25983788,LOUISIANA HOUSING CORPORATION (LHC),
117169,2016,196285,25980537,LOUISIANA DEPARTMENT OF EDUCATION,
118917,2016,196285,25983794,LOUISIANA DEPARTMENT OF LABOR,2015 N0041
118916,2016,196285,25983794,LOUISIANA DEPARTMENT OF LABOR,2015 N0041
118907,2016,196285,25983785,LOUISIANA HOUSING CORPORATION (LHC),
117168,2016,196285,25980536,LOUISIANA DEPARTMENT OF EDUCATION,
118923,2016,196285,25983798,LOUISIANA DEPARTMENT OF EDUCATION'S DEPARTMENT OF CHILDREN & FAMILY SE,28-15-C3
118922,2016,196285,25983798,LOUISIANA DEPARTMENT OF EDUCATION'S DEPARTMENT OF CHILDREN & FAMILY SE,28-15-C3
829875,2016,199179,27323531,CITY OF MILWAUKEE,C15116B119
442230,2016,206477,26574818,ARKANSAS DEPARTMENT OF EDUCATION,7204
442236,2016,206477,26574833,ARKANSAS DEPARTMENT OF HUMAN SERVICES,7204000
442255,2016,206477,26574865,ARKANSAS DEPARTMENT OF EDUCATION,7204
442234,2016,206477,26574829,ARKANSAS DEPARTMENT OF EDUCATION,7204
442256,2016,206477,26574867,ARKANSAS DEPARTMENT OF EDUCATION,7204
442254,2016,206477,26574859,ARKANSAS DEPARTMENT OF EDUCATION,7204
461991,2016,206477,26574840,DEPARTMENT OF ARKANSAS HERITAGE - ARKANSAS ARTS COUNCIL,7204
909287,2016,222241,27460296,ADOPTION ASSISTANCE TITLE IV-E ,215
909286,2016,222241,27460299,FOSTER CARE TITLE IV-E,1102.01.01
1121327,2016,232568,27824986,ARIZONA DEPARTMENT OF EDUCATION,
1121334,2016,232568,27825004,ARIZONA DEPARTMENT OF EDUCATION,H027A0090007
1121329,2016,232568,27824988,ARIZONA DEPARTMENT OF EDUCATION,
1121332,2016,232568,27824991,ARIZONA DEPARTMENT OF EDUCATION,S010A040003
1121336,2016,232568,27825006,ARIZONA DEPARTMENT OF EDUCATION,S281A030003
319185,2016,33635,26297761,ILLINOIS STATE BOARD OF EDUCATION,65108826551-4630
319171,2016,33635,26297745,ILLINOIS DEPARTMENT OF HUMAN SERVICES,22876440A
319168,2016,33635,26297742,ILLINOIS DEPARTMENT OF HUMAN SERVICES,24001490B
319167,2016,33635,26297740,ILLINOIS DEPARTMENT OF HUMAN SERVICES,HM20AP8641
340490,2016,242178,26352989,STATE OF GA (GVRA),42700-610-0000023492
821414,2016,244586,27306769,CALIFORNIA STATE WATER RESOURCES CONTROL BOARD,14-819-550-0
822970,2016,244586,27306768,CALIFORNIA STATE WATER RESOURCES CONTROL BOARD,SFR14CX107
251776,2016,82832,26195623,NC DEPARTMENT OF HEALTH AND HUMAN SERVICES,
251763,2016,82832,26195610,NC DEPARTMENT OF HEALTH AND HUMAN SERVICES,G-3391
251773,2016,82832,26195620,NC DEPARTMENT OF COMMERCE,
220806,2016,137689,26146192,GEORGIA DEPARTMENT OF EDUCATION,3100
220813,2016,137689,26146199,GEORGIA DEPARTMENT OF EDUCATION,3315
220812,2016,137689,26146198,GEORGIA DEPARTMENT OF EDUCATION,1816
220811,2016,137689,26146197,GEORGIA DEPARTMENT OF EDUCATION,1784
220809,2016,137689,26146195,GEORGIA DEPARTMENT OF EDUCATION,2820
220810,2016,137689,26146196,GEORGIA DEPARTMENT OF EDUCATION,1750
220808,2016,137689,26146194,GEORGIA DEPARTMENT OF EDUCATION,2824
220807,2016,137689,26146193,GEORGIA DEPARTMENT OF EDUCATION,3100
547760,2016,137702,26748927,GEORGIA DEPARTMENT OF EDUCATION,V048A150010
547761,2016,137702,26748928,GEORGIA DEPARTMENT OF EDUCATION,S367A150001
547753,2016,137702,26748919,GEORGIA DEPARTMENT OF EDUCATION,16165GA324N1099
547757,2016,137702,26748923,GEORGIA DEPARTMENT OF EDUCATION,15155GA350N8103
547758,2016,137702,26748924,GEORGIA DEPARTMENT OF EDUCATION,HO27A150073
547759,2016,137702,26748926,GEORGIA DEPARTMENT OF EDUCATION,H173A150081
547763,2016,137702,26748930,GEORGIA DEPARTMENT OF EDUCATION,S010A150010
691303,2016,137702,26748917,GEORGIA DEPARTMENT OF EDUCATION,16165GA34N1099
547755,2016,137702,26748921,GEORGIA DEPARTMENT OF EDUCATION,486FOREST
547762,2016,137702,26748929,GEORGIA DEPARTMENT OF EDUCATION,S358B150010
557056,2016,152697,26764526,MISSISSIPPI DEPARTMENT OF EDUCATION,
557054,2016,152697,26764524,DEPARTMENT OF REHABILITATION SERVICES,
557055,2016,152697,26764525,MISSISSIPPI DEPARTMENT OF EDUCATION,
557057,2016,152697,26764527,MISSISSIPPI DEPARTMENT OF EDUCATION,
557052,2016,152697,26764522,MISSISSIPPI DEPARTMENT OF EDUCATION,
557059,2016,152697,26764529,MISSISSIPPI DEPARTMENT OF EDUCATION,
557058,2016,152697,26764528,MISSISSIPPI DEPARTMENT OF EDUCATION,
557053,2016,152697,26764523,MISSISSIPPI DEPARTMENT OF EDUCATION,
557060,2016,152697,26764530,MISSISSIPPI DEPARTMENT OF EDUCATION,
272898,2016,154151,26226378,MISSOURI STATE DEPARTMENT OF ELEMENTARY AND SECONDARY EDUCATION,100-061
272895,2016,154151,26226375,MISSOURI STATE DEPARTMENT OF ELEMENTARY AND SECONDARY EDUCATION,100-061
272892,2016,154151,26226371,MISSOURI STATE DEPARTMENT OF ELEMENTARY AND SECONDARY EDUCATION,100-061
272891,2016,154151,26226370,MISSOURI STATE DEPARTMENT OF ELEMENTARY AND SECONDARY EDUCATION,100-061
272893,2016,154151,26226373,MISSOURI STATE DEPARTMENT OF ELEMENTARY AND SECONDARY EDUCATION,100-061
272901,2016,154151,26226381,MISSOURI STATE DEPARTMENT OF HEALTH AND SENIOR SERVICES,ERS0462008S
272900,2016,154151,26226380,MISSOURI STATE DEPARTMENT OF ELEMENTARY AND SECONDARY EDUCATION,100-061
272899,2016,154151,26226379,MISSOURI STATE DEPARTMENT OF ELEMENTARY AND SECONDARY EDUCATION,100-061
272897,2016,154151,26226377,MISSOURI STATE DEPARTMENT OF SOCIAL SERVICES,100-061
272894,2016,154151,26226374,MISSOURI STATE DEPARTMENT OF ELEMENTARY AND SECONDARY EDUCATION,100-061
759423,2016,175686,27151763,VERMONT AGENCY OF EDUCATION,4250
759424,2016,175686,27151764,VERMONT AGENCY OF EDUCATION,4226
759425,2016,175686,27151765,VERMONT AGENCY OF EDUCATION,4228
759426,2016,175686,27151766,VERMONT AGENCY OF EDUCATION,4651
759427,2016,175686,27151767,VERMONT AGENCY OF EDUCATION,4501
759428,2016,175686,27151768,VERMONT AGENCY OF EDUCATION,4502
759429,2016,175686,27151769,VERMONT AGENCY OF EDUCATION,4450
759430,2016,175686,27151770,VERMONT AGENCY OF EDUCATION,4452
759431,2016,175686,27151771,VERMONT AGENCY OF EDUCATION,4449
759432,2016,175686,27151772,VERMONT DEPARTMENT OF HEALTH,0342
795164,2016,177296,27210823,WA OSPI,402188
795165,2016,177296,27210826,WA OSPI,523910
795163,2016,177296,27210821,WA OSPI,173495
795154,2016,177296,27210808,WA OSPI,31016
781462,2016,177296,27210813,OFFICE OF STATE TREASURER,
795159,2016,177296,27210817,WA OSPI,305403/337857
795153,2016,177296,27210807,WA OSPI,31016
795155,2016,177296,27210810,WA OSPI,31016
795158,2016,177296,27210815,WA OSPI,202088
795162,2016,177296,27210819,WA OSPI,363409
795180,2016,177296,27210829,HEALTH CARE AUTHORITY,1070
576980,2016,183343,26278428,CITY OF MERIDIAN,B-09-MC-16-0006
1448341,2016,199314,28367870,ARIZONA DEPARTMENT OF EDUCATION,7AZ300AZ3
1448342,2016,199314,28367871,ARIZONA DEPARTMENT OF EDUCATION,7AZ300AZ3
1448343,2016,199314,28367872,ARIZONA DEPARTMENT OF EDUCATION,7AZ300AZ3
233238,2016,214267,26169634,NJ STATE DEPARTMENT OF EDUCATION,1616NJ304N1099
233220,2016,214267,26169556,NJ STATE DEPARTMENT OF EDUCATION,H027A150100
233217,2016,214267,26169553,NJ STATE DEPARTMENT OF EDUCATION,S367A150029
233215,2016,214267,26169550,NJ STATE DEPARTMENT OF EDUCATION,S010A150030
233245,2016,214267,26169640,NJ STATE DEPARTMENT OF EDUCATION,15151NJ354N8103
233235,2016,214267,26169632,NJ STATE DEPARTMENT OF EDUCATION,1616NJ304N1099
233227,2016,214267,26169561,NJ STATE DEPARTMENT OF EDUCATION,1616NJ304N10999
200180,2016,222766,26114269,OREGON FOOD BANK,UNKNOWN
200177,2016,222766,26114265,OREGON FOOD BANK,UNKNOWN
650840,2016,225872,26937111,NYC DEPARTMENT OF YOUTH AND COMMUNITY DEVELOPMENT,
820137,2016,234576,27304678,THE CORPS NETWORK,13NDHDC001
820127,2016,234576,27304665,CITY OF MIAMI,15-1099
820126,2016,234576,27304664,MIAMI-DADE COUNTY,R-728-16/ R-853-16
820138,2016,234576,27304680,YOUTHBUILD USA,12EDHDC004
820135,2016,234576,27304674,CAREERSOURCE SOUTH FLORIDA,WS-YS-OSY-PY’ 15-07-00 / WS-YS-OSY-PY’16-07-00
928868,2016,89989,27487917,FLORIDA AGENCY OF WORKFORCE INNOVATIONS/CAREERSOURCE PALM BEACH COUNTY,S15-007
928871,2016,89989,27487921,PALM BEACH COUNTY CRIMINAL JUSTICE COMMISSION (RESTORE),R-2014-0954/R-2016-0289/R-2016-0290/R-2016-0291
928869,2016,89989,27487918,FLORIDA AGENCY OF WORKFORCE INNOVATIONS/CAREERSOURCE PALM BEACH COUNTY,2015-016
928870,2016,89989,27487920,PALM BEACH COUNTY CRIMINAL JUSTICE COMMISSION (JUVENILE RE-ENTRY),R-2015-0581
928872,2016,89989,27487922,PALM BEACH COUNTY CRIMINAL JUSTICE COMMISSION (COMMUNITY),R-2014-0313/R-2015-1840/R-2016-0288/R-2016-0295
468459,2016,130533,26619682,ARIZONA DEPARTMENT OF EDUCATION,V048A150003
468461,2016,130533,26619684,ARIZONA DEPARTMENT OF EDUCATION,S367A150049
468466,2016,130533,26619689,ARIZONA DEPARTMENT OF EDUCATION,7AZ300AZ3
468468,2016,130533,26619691,YAVAPAI COUNTY,
468460,2016,130533,26619683,ARIZONA DEPARTMENT OF EDUCATION,S365A150003
468456,2016,130533,26619679,ARIZONA DEPARTMENT OF EDUCATION,S010A150003
468463,2016,130533,26619686,ARIZONA DEPARTMENT OF EDUCATION,7AZ300AZ3
468711,2016,130533,26619690,ARIZONA DEPARTMENT OF EDUCATION,
468458,2016,130533,26619681,ARIZONA DEPARTMENT OF EDUCATION,H173A150003
468465,2016,130533,26619688,ARIZONA DEPARTMENT OF EDUCATION,7AZ300AZ3
468457,2016,130533,26619680,ARIZONA DEPARTMENT OF EDUCATION,H027A150003
468464,2016,130533,26619687,ARIZONA DEPARTMENT OF EDUCATION,7AZ300AZ3
468462,2016,130533,26619685,ARIZONA DEPARTMENT OF ECONOMIC SECURITY,
416153,2016,144681,26513893,IOWA STATE UNIVERSITY,SBAHQ16B0016
416154,2016,144681,26513893,IOWA STATE UNIVERSITY,SBAHQ16B0016
415660,2016,144681,26513228,IOWA WORKFORCE DEVELOPMENT,16-W-13-WI-0A
415961,2016,144681,26513679,IOWA WORKFORCE DEVELOPMENT,16-W-13-WI-0A
415964,2016,144681,26513684,IOWA WORKFORCE DEVELOPMENT,16-W-13-WI-0A
415346,2016,144681,26512767,IOWA DEPARTMENT OF EDUCATION,P031A100184
415356,2016,144681,26512775,IOWA DEPARTMENT OF CORRECTIONS,P.L. 107-110
415358,2016,144681,26512777,IOWA COLLEGE STUDENT AID COMMISSION,
415962,2016,144681,26513681,IOWA WORKFORCE DEVELOPMENT,16-W-13-WI-0A
415965,2016,144681,26513687,IOWA WORKFORCE DEVELOPMENT,TC-23755-12-60-A-19
415351,2016,144681,26512771,IOWA DEPARTMENT OF EDUCATION,G60191
415342,2016,144681,26512763,IOWA DEPARTMENT OF EDUCATION,G60029/G6004
416145,2016,144681,26513881,DEPARTMENT OF HEALTH AND HUMAN SERVICES PAYMENT MGMT SYSTEM,TC-25176-13-60-A-19
416160,2016,144681,26513899,IOWA DEPARTMENT OF EDUCATION,15-EA-01
950669,2016,152842,27520822,MISSOURI DEPARTMENT OF ELEMENTARY AND SECONDARY EDUCATION,820-003
950673,2016,152842,27520826,MISSOURI DEPARTMENT OF HEALTH,ERS04516105
950679,2016,152842,27520841,MISSOURI DEPARTMENT OF ECONOMIC DEVELOPMENT,2008-DI-85
950682,2016,152842,27520859,MISSOURI DEPARTMENT OF PUBLIC SAFETY,2013-VOCA-014-STL
950685,2016,152842,27520862,MISSOURI DEPARTMENT OF PUBLIC SAFETY,2014-VAWA-019-STL
950686,2016,152842,27520863,MISSOURI DEPARTMENT OF PUBLIC SAFETY,2014-VAWA-023-STL
950688,2016,152842,27520865,MISSOURI DEPARTMENT OF PUBLIC SAFETY,2014-RSAT-002
950689,2016,152842,27520866,MISSOURI DEPARTMENT OF PUBLIC SAFETY,2013-DJ-BX-0308
950692,2016,152842,27520869,MISSOURI DEPARTMENT OF PUBLIC SAFETY,2014-JAG-022
950721,2016,152842,27520901,MISSOURI DEPARTMENT OF HIGHWAY AND TRANSPORTATION,BRM-BO96(2)
950680,2016,152842,27520842,MISSOURI DEPARTMENT OF ECONOMIC DEVELOPMENT,2008-DI-108
950701,2016,152842,27520881,MISSOURI DEPARTMENT OF ECONOMIC DEVELOPMENT,"10-13-13-16,AA-26789-15-55-A-29"
950723,2016,152842,27520903,MISSOURI DEPARTMENT OF HIGHWAY AND TRANSPORTATION,CMAQ-4900(630)
950732,2016,152842,27520912,MISSOURI DEPARTMENT OF HIGHWAY AND TRANSPORTATION,STP-4901(623)
950735,2016,152842,27520915,MISSOURI DEPARTMENT OF HIGHWAY AND TRANSPORTATION,STP-4901(627)
950736,2016,152842,27520916,MISSOURI DEPARTMENT OF HIGHWAY AND TRANSPORTATION,STP-4901(631)
950738,2016,152842,27520918,MISSOURI DEPARTMENT OF HIGHWAY AND TRANSPORTATION,STP-4901(634)
950742,2016,152842,27520922,MISSOURI DEPARTMENT OF HIGHWAY AND TRANSPORTATION,STP-5401(687)
950743,2016,152842,27520923,MISSOURI DEPARTMENT OF HIGHWAY AND TRANSPORTATION,STP-5401(688)
950744,2016,152842,27520924,MISSOURI DEPARTMENT OF HIGHWAY AND TRANSPORTATION,STP-5401(689)
950748,2016,152842,27520928,MISSOURI DEPARTMENT OF HIGHWAY AND TRANSPORTATION,STP-5401(696)
950751,2016,152842,27520931,MISSOURI DEPARTMENT OF HIGHWAY AND TRANSPORTATION,STP-5401(700)
950753,2016,152842,27520933,MISSOURI DEPARTMENT OF HIGHWAY AND TRANSPORTATION,STP-5522(613)
950755,2016,152842,27520935,MISSOURI DEPARTMENT OF HIGHWAY AND TRANSPORTATION,STP-5546(605)
950759,2016,152842,27520939,MISSOURI DEPARTMENT OF HIGHWAY AND TRANSPORTATION,STP-5598(607)
950773,2016,152842,27520953,MISSOURI DEPARTMENT OF HIGHWAY AND TRANSPORTATION,17-154-AL-107
950782,2016,152842,27520964,MISSOURI DEPARTMENT OF HEALTH,AOC15380005
950783,2016,152842,27520965,MISSOURI DEPARTMENT OF HEALTH,AOC15380002
950785,2016,152842,27520967,MISSOURI DEPARTMENT OF HEALTH,AOC16380092
950789,2016,152842,27520973,MISSOURI DEPARTMENT OF HEALTH,AOC14380065
950792,2016,152842,27520976,MISSOURI DEPARTMENT OF HEALTH,AOC16380064
950793,2016,152842,27520977,MISSOURI DEPARTMENT OF ECONOMIC DEVELOPMENT,42-13-13-14
950794,2016,152842,27520978,MISSOURI DEPARTMENT OF ECONOMIC DEVELOPMENT,42-13-13-16
950796,2016,152842,27520980,MISSOURI DEPARTMENT OF ECONOMIC DEVELOPMENT,42-13-13-16
950798,2016,152842,27520982,MISSOURI DEPARTMENT OF SOCIAL SERVICES,AOC15380179
950800,2016,152842,27520984,MISSOURI DEPARTMENT OF HEALTH,DH170009100
950803,2016,152842,27520987,MISSOURI DEPARTMENT OF SOCIAL SERVICES,ERS172-388
950805,2016,152842,27520989,MISSOURI DEPARTMENT OF SOCIAL SERVICES,SDA396121065
950809,2016,152842,27520993,MISSOURI DEPARTMENT OF HEALTH,ERS04416013
950811,2016,152842,27520995,EAST-WEST GATEWAY,ASPR15
950815,2016,152842,27520999,MISSOURI DEPARTMENT OF HEALTH,AOC15380046
950817,2016,152842,27521001,MISSOURI DEPARTMENT OF HEALTH,AOC15380046
950818,2016,152842,27521002,MISSOURI DEPARTMENT OF HEALTH,AOC12380091
950822,2016,152842,27521006,MISSOURI DEPARTMENT OF HEALTH,AOC15380029
950829,2016,152842,27521013,MISSOURI DEPARTMENT OF HEALTH,ERS04416013
950831,2016,152842,27521015,MISSOURI DEPARTMENT OF HEALTH,DH170009100
950834,2016,152842,27521018,MISSOURI DEPARTMENT OF PUBLIC SAFETY,G16MW0001A
950836,2016,152842,27521020,MISSOURI DEPARTMENT OF PUBLIC SAFETY,G16MW0001A
950839,2016,152842,27521023,MISSOURI DEPARTMENT OF PUBLIC SAFETY,G16MW0001A
950842,2016,152842,27521026,MISSOURI DEPARTMENT OF PUBLIC SAFETY,G16MW0001A
950846,2016,152842,27521030,EAST-WEST GATEWAY,49687003-FCSTLC-122917
950847,2016,152842,27521031,EAST-WEST GATEWAY,UASI 14
950695,2016,152842,27520875,MISSOURI DEPARTMENT OF ECONOMIC DEVELOPMENT,10-13-13-14
950704,2016,152842,27520884,MISSOURI DEPARTMENT OF ECONOMIC DEVELOPMENT,10-13-13-15
950711,2016,152842,27520891,MISSOURI DEPARTMENT OF ECONOMIC DEVELOPMENT,"MO-40 13,EM-25866-14-60-A-29"
950719,2016,152842,27520899,MISSOURI DEPARTMENT OF HIGHWAY AND TRANSPORTATION,BRM-5610(609)
950729,2016,152842,27520909,MISSOURI DEPARTMENT OF HIGHWAY AND TRANSPORTATION,STP-4900(622)
950730,2016,152842,27520910,MISSOURI DEPARTMENT OF HIGHWAY AND TRANSPORTATION,STP-4900(625)
950741,2016,152842,27520921,MISSOURI DEPARTMENT OF HIGHWAY AND TRANSPORTATION,STP-4901(638)
950752,2016,152842,27520932,MISSOURI DEPARTMENT OF HIGHWAY AND TRANSPORTATION,STP-5500(676)
950763,2016,152842,27520943,MISSOURI DEPARTMENT OF HIGHWAY AND TRANSPORTATION,TAP-4901(641)
950768,2016,152842,27520948,MISSOURI DEPARTMENT OF HIGHWAY AND TRANSPORTATION,16-PT-02-070
950772,2016,152842,27520952,MISSOURI DEPARTMENT OF HIGHWAY AND TRANSPORTATION,16-M5HVE-03-056
950778,2016,152842,27520958,MISSOURI DEPARTMENT OF HIGHWAY AND TRANSPORTATION,15-113A-3
950779,2016,152842,27520960,MISSOURI DEPARTMENT OF NATURAL RESOURCES,AOC8000018
950806,2016,152842,27520990,MISSOURI DEPARTMENT OF SOCIAL SERVICES,SDA396121065
