SEQ_NUMBER,DBKEY,AUDITYEAR,FINDINGREFNUMS,TEXT,CHARTSTABLES,REPORTID,VERSION,UEI,MULTIPLEUEIS
32880,185885,2021,2021-002,"Finding reference number: #2021-002

Assistance listing title and number (Federal award identification number and year): Mortgage insurance for the purchase or refinancing of existing multifamily housing projects, Assistance Listing 14.155 (Project identification number 085-11150)

Auditor non-compliance code: N - Reserve for Replacements Deposits

Finding resolution status: Outstanding

Universe population size: 12 deposits to the reserve for replacements.

Sample size information: 12 deposits

Noncompliance information: See statement of condition #2021-002 for noncompliance information

Statistically valid sample: Yes

Name of Federal Agency: U.S. Department of Housing and Urban Development

Pass through entity: N/A

Questioned costs: $1,447

Statement of condition #2021-002: The Corporation did not make the required monthly deposits into a separate reserve for replacements. The reserve for replacements is underfunded by $1,447 as of June 30, 2021.

Criteria: Pursuant to the Regulatory Agreement, the corporation is required to make monthly deposits into a separate reserve for replacements. 

Effects or potential effect: The Corporation is not in compliance with the terms of the Regulatory Agreement. The reserve for replacements is underfunded by $1,447 as of June 30, 2021. 

Cause: Management received a deposit increase to the reserve for replacements during the year, which was effective August 1, 2020. Management inadvertently omitted depositing additional funds related to the increase totaling $1,447.

Recommendation: Management should transfer $1,447 from the operating account to the reserve for replacements.

Completion date: June 30, 2022

Reporting views of responsible officials: Management agrees with the finding and auditor's recommendation. Management will transfer funds to the reserve for replacements.
",N,914356,1,,
32881,185885,2021,2021-001,"Finding reference number: #2021-001

Assistance listing title and number (Federal award identification number and year): Mortgage insurance for the purchase or refinancing of existing multifamily housing projects, Assistance Listing 14.155 (Project identification number 085-11086)

Auditor non-compliance code: B – Failure to make required residual receipt deposit

Finding resolution status: Outstanding

Universe population size: The universe population size is not applicable to the finding.

Sample size information: The universe population size is not applicable to the finding.

Noncompliance information: See statement of condition #2021-001 for noncompliance information

Statistically valid sample: N/A

Name of Federal Agency: U.S. Department of Housing and Urban Development

Pass through entity: N/A

Questioned costs: 26,228
Statement of condition #2021-001: The Corporation did not make the required deposits to the residual receipts reserve for the year ended June 30, 2021. The residual receipts fund is underfunded by $26,228 as of June 30, 2021.

Criteria: Pursuant to the Regulatory Agreement, the Corporation is required to deposit surplus cash to the residual receipts fund within 90 days of year end. 

Effects or potential effect: The Corporation is not in compliance with the terms of the Regulatory Agreement. The residual receipts fund is underfunded by $26,228. 

Cause: Due to anticipated cash needs, management did not make the required deposit to the residual receipts fund in order to meet cash flow needs anticipated for the year ended June 30, 2021.

Recommendation: Management should deposit $26,228 into the residual receipts fund.

Completion date: June 30, 2022

Reporting views of responsible officials: Management agrees with the finding and auditor's recommendation. Management will transfer funds to the residual receipts fund as cash flow permits.
",N,914356,1,,
56675,190034,2021,2021-002,"Finding 2021-002 – Data Collection Form and Reporting Package to the Federal Audit
Clearinghouse
Information on the Federal Program: U.S. Department of Transportation Federal Transit
Cluster
Criteria: 2 CFR section 200.512 establishes the requirements that the audit reporting package
and data collection form be submitted to the Federal Audit Clearinghouse the earlier of 30
calendar days after the reports are received from the auditors or nine months after the end of
the audit period. The data elements and format must be approved by OMB and include all
required elements.
Condition: The Authority submitted the data collection form to the Federal Audit Clearinghouse
for the period ending September 30, 2020 under an incorrect EIN. The Authority is late in
submitting the data collection form for the period ending September 30, 2021.
Cause: The Authority submitted the reporting package for the year ended September 30, 2020,
on the due date. During the audit, we determined the data collection form had not been
accepted and was not available on the Federal Clearinghouse website under their EIN. The
Authority will resubmit and recertify the form using the correct EIN. If the revision is accepted,
the original date will remain the same. The Authority did not meet the submission date of June
30, 2022 for the period ending September 30, 2021 form.
Effect: The Authority is considered a high-risk auditee. This classification can impact current
and future grants.
Recommendation: It is recommended the Authority ensure timely and accurate submissions of
the audit reporting package to the Federal Audit Clearinghouse.
Views of Responsible Officials and Planned Corrective Actions: See Management’s View
and Corrective Action Plan included at the end of the report.",N,985694,1,,
36656,247591,2021,2021-002,"DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT
HUD Finding No. 2021-002
S-2700-005
Property Improvement Loan Insurance for Improving All Existing Structures and Building of New Nonresidential
Structures - Assistance Listing No. 14.142
Equity Skimming
Criteria
S-2700-020
The HUD Audit Guide defines equity skimming as the ""willful misuse of any part of the rent, assets, proceeds,
income, or other funds derived from the project covered by the mortgage for any purpose other than to meet the
actual or necessary expenses of the project."" Specific criteria for unnecessary costs noted during the audit
include Uniform Guidance section 200.423 that excludes purchases of alcoholic beverages, HUD Handbook
4370.2 Rev.1 supporting documentation for expense reimbursements must be itemized invoices/receipts with
an authorized signature, HUD Management Agent Handbook 4381.5 the agent may not impose administrative
fees in addition to actual payroll costs; agent's travel expenses to visit the project or meet with owners are to
be paid from the management fee as is training and travel expenses for agent's supervisory staff; pay reasonable
expenses necessary for the operation and maintenance of the project.
Condition
S-2700-010
""Equity skimming deprives the project of needed funds for repairs, maintenance, and improvements, which
contributes to the financial and physical deterioration of the project and the standard of living conditions for the
families who depend on the federal government to provide housing."" The audit uncovered a variety of costs
charged to the project by the property management company that are either specifically excluded expenses
per federal regulations cited above or are simply not necessary or actual expenses of the project.
Context
S-2700-009
In performing the fixed asset search portion of the audit a large number of meals, travel, mileage, payroll entries
were noted in the various maintenance accounts. Such costs are not considered maintenance costs. Invoices
and credit card receipts for these purchases were requested and reviewed. Reclassification entries were made
to move such costs from the maintenance expense accounts to general and administrative costs and to
payroll accounts. All but one of the credit card receipts for meals were not itemized. None of the credit card
receipts for purchases were signed by an authorized supervisor. The maintenance supervisor for the project
stayed at an expensive coastal resort with his wife rather than the hotel where other maintenance staff lodged.
Expensive meals with alcoholic beverages were purchased and charged to the project. Such meal and lodging
expenses are not reasonable or necessary expenses of the project.
Cause
S-2700-040
Intent on the part of the property management company to increase profits at the expense of this project.
Intentional misclassification of non-project expenses in maintenance costs in an attempt to obscure them.
Effect
S-2700-030
The project ended 2021 in a precarious financial position with less than $12,000 in the operating bank account,
over three months of unpaid vendor invoices accrued as accounts payable totaling $41,867. Much of the cash
depletion was caused by increased maintenance activity in 2021 to prepare for the REAC inspection which
could have been avoided if the property management company maintained the project on a continuous basis.
The unnecessarily expensive meals, mileage, lodging expenses resulted from management company emp-
loyees staying at the coast while working on deferred maintenance items in advance of the REAC inspection.
SPYGLASS RIDGE LIMITED PARTNERSHIP
HUD Project No. 126-11130
Schedule of Findings, Questioned Costs, and Recommendations
For the Year Ended December 31, 2021
45
1.
Corrective Actions Not Started or In Process (continued)
DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT (continued)
Finding No. 2021-001 (continued)
Property Improvement Loan Insurance for Improving All Existing Structures and Building of New Nonresidential
Structures - Assistance Listing No. 14.142
Equity Skimming
Questioned Costs
S-2700-065
The following questioned costs were noted during the audit per the criteria listed above. There are likely more
questioned costs as it is not possible to test all transactions. Payroll administrative fee; not allowed per HUD Handbook 4381.5 3,727$
Roving maintenance fee; not allowed per HUD Handbook 4381.5 1,198
Marketing support fee; not allowed per HUD Handbook 4381.5 660
Software Yardi RentCafe; not offered in Oregon per vendor inquiry 1,187
Software Yardi RightSource Compliance; for projects with 1,000+ units per vendor inquiry 5,200
Software Yardi support; charge not recognized by vendor per inquiry 1,069
Gifts to property management company employees; should be paid from management fee 268
Meals, mileage, lodging; not properly substantiated or signed by supervisor, unnecessary 13,598
REAC credit card receipts for supplies; not properly substantiated or signed by supervisor 4,847
Edge Networks; Wi-Fi invoiced to the project but services not provided 1,925
Total questioned costs 33,679$
Recommendation
S-2700-050
NWCH should terminate property management services with the present company and engage the services
of another approved HUD property management company. NWCH should carefully review monthly financial
reports and transactions recorded for the project by the management company and promptly investigate any
questionable charges. In addition to the questioned costs listed above, the property management company
should be charged for the increased audit costs required to audit this finding currently estimated at 35 hours
at $150 per hour for total additional audit costs of $5,250.
Views of Responsible Officials and Planned Corrective Actions
S-2700-100
We agree with the above finding. The management company terminated services with the project effective
March 20, 2022 and another property management company was interviewed, hired, and began work on
March 21, 2022. The previous property management company was to meet with the new company on March
21, 2022 at noon, but instead arrived early and cleared the administrative and maintenance computers of all
software and data owned by the project, turned off the maintenance cell phone provided by the owner, and
deleted all voicemail from the desktop telephone. Accordingly, this incident of trespassing, data and property
destruction resulted in additional costs to the project by the management company that should be included
in the above questioned costs.
S-2700-090",N,926339,1,,
36657,247591,2021,2021-003,"DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT
Finding No. 2021-002 S-2700-005
Property Improvement Loan Insurance for Improving All Existing Structures and Building of New Nonresidential
Structures - Assistance Listing No. 14.142
Management Agreement
Criteria S-2700-020
The HUD Audit Guide Chapter 4, Section 5.a. lists provisions that are required in all management agreements
regarding HUD's and the lender's rights concerning the project. The Project's property management agreement
is dated September 1, 2010, subsequently updated to include HUD provisions and the management fee at 5%
with form HUD-9839-B dated July 20, 2015. However, the management agent charged the Project 5.25% when
occupancy exceeded 97%. This provision from the 2010 management agreement was superseded by form
HUD-9839-B which capped the management fee at 5%.
Condition S-2700-010
The management agent continued to charge the Project 5.25% when occupancy exceeded 97% since 2015.
Context
S-2700-009
The management agreement is dated September 1, 2010 and was not updated in 2015 upon financing the
property renovations with a HUD insured loan. However, form HUD-9839-B, Project Owner's/Management
Agent's Certification for Multifamily Housing Projects for Identity-of-Interest or Independent Management
Agents, dated July 20, 2015, established the HUD provisions missing from the 2010 agreement. The form
also provided for a management agent fee of 5% of residential income collected, without an increase to 5.25%
when occupancy exceeded 97%. The management agent continued to charge the Project 5.25% when
occupancy increased to 97% after the form HUD-9839-B took effect in 2015.
Cause S-2700-040
Management agent's failure to abide by form HUD-9839-B that updated the 2010 management agreement
and capped the management fee at 5%.
Effect S-2700-030
The Project was overcharged for management fees since 2015.
Questioned Costs S-2700-065
Recalculating the management fee at 5% results in an overcharge to the Project of $1,572 for 2021, plus the
additional fees charged by the management agent and listed in finding 2021-001 under questioned costs.
Using the overcharge from 2021 of $1,572 times the past 6 years for 2016-2021 results in $9,432 in management fee total questioned costs.
Recommendation S-2700-050
Review the management fee calculation monthly to ensure only the agreed upon amount is paid to the management agent.
Views of Responsible Officials and Planned Corrective Actions S-2700-100
We agree with the above finding. The new property management company's management agreement was reviewed by legal counsel and contains the above required HUD provisions.",N,926339,1,,
36658,247591,2021,2021-001,"Finding No. 2021-001
Rural Housing Service Section 515 Rural Rental Housing Loans 
Criteria
According to Government Auditing Standards and Title 2 U.S. Code of Federal Regulations Part 200,
Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform
Guidance) a deficiency in internal control over compliance exists when the design or operation of a control
over compliance does not allow management or employees, in the normal course of performing their assigned
functions, to prevent, or detect and correct, noncompliance with a type of compliance requirement of a federal
program on a timely basis. A material weakness in internal control over compliance is a deficiency, or
combination of deficiencies, in internal control over compliance, such that there is a reasonable possibility
that material noncompliance with a type of compliance requirement of a federal program will not be prevented
or detected and corrected, on a timely basis.
Condition
Section 515 Rural Rental Housing loans for acquisition of Golden Eagle II Apartments in Tillamook, Oregon
were not recorded in NWCH's books, nor was the associated purchased asset. In addition, other state and
federal cost reimbursement grants that were not reimbursed by year-end were also unrecorded.
Context
The Section 515 Rural Rental Housing loan proceeds were wired directly to escrow at the closing of the
purchased property, as were state grants to purchase another property, resulting in the omission of
associated assets, debt, and grant revenue from the accounting system and financial reports produced from
the accounting system. Cost reimbursement grants not yet reimbursed were not recorded as grants
receivable and revenue. In addition, construction in progress costs of $37,054 were recorded as expenses.
Cause
The transactions discussed above did not go through NWCH's bank accounts and, accordingly, were not
recorded by the bookkeeper. Property purchase closing statements were received but were not recorded in
the books of accounts. Recording of construction in progress costs did not follow the capitalization policy.
Effect
Initial accounting records provided for the audit understated assets by $6,674,442, understated liabilities by
$3,037,712, understated revenue by $3,308,107, and understated the change in net assets by $3,640,875.
These are material omissions that are considered to be material weaknesses in internal control.
Questioned Costs
None.
Recommendation
Provide documentation for all financial transactions (grants, contracts, loans, closing documents, etc.) to
the bookkeeper for recording in the accounting system. Review accounting reports produced by the system
to make sure all assets, debt, grants, and other transactions are present and properly recorded.
Views of Responsible Officials and Planned Corrective Actions
We agree with the finding and have contracted with an area firm to provide training for our bookkeeper. We
are hiring for new positions such as program director and housing development director due to our rapid
growth which is expected to continue, which will add more expertise and work hours to our staff.",N,926339,1,,
34393,7857,2021,2021-001,"Finding number: 2021-001
CFDA Number: 14.157 - Supportive Housing for the Elderly
Grantor: HUD
Questioned Costs: $0
Description of Condition: During the fiscal year the amount of $9,211.50 was drawn from replacement reserves but was
not spent in a timely manner.
Cause of the Condition: The vendor who is installing the flooring in the vacant apartments requires a 50% deposit
before starting work but is generating an invoice for the full project cost at the time he is
requesting the deposit. The 50% deposit is being paid and steps are taken to make sure the
final payment is not made until the work is completed and inspected. When the reserve
request was assembled the full invoices were requested even though the final payment had
not been made. Final payment was not made until after the fiscal year end in payments
ranging from 30 to 60 days after the reserve withdrawal.
Effect of the Condition: There was an unallowed length of time between the reserve withdrawal and the vendor
payment which crossed the fiscal year end.
Recommendations: Management attempt to put in place a system where invoices submitted for replacement
reserve funds can be tracked.
Management Response: They are working on a system to prevent this from happening",N,925142,1,,
42872,108922,2021,2021-001,"2021-001 - SEGREGATION OF DUTIES  CRITERIA - A GOOD SYSTEM OF INTERNAL CONTROL CONTEMPLATES AN ADEQUATE SEGREGATION OF DUTIES SO THAT NO ONE INDIVIDUAL HANDLES A TRANSACTION FROM ITS INCEPTION TO ITS COMPLETION.  CONDITION - IN OUR JUDGMENT, THE COUNCIL'S STAFF IS NOT LARGE ENOUGH TO PERMIT ADEQUATE SEGREGATION OF DUTIES AS REPORTED ABOVE.  THIS LACK OF SEGREGATION OF DUTIES DOES NOT ALLOW MANAGEMENT TO DETECT AND CORRECT A MATERIAL MISSTATEMENT IF PRESENT.  DUE TO THE SIZE OF THE COUNCIL'S STAFF IT IS ANTICIPATED THAT THIS WILL BE AN ONGOING FINDING.  CAUSE - THE COUNCIL'S STAFF IS NOT LARGE ENOUGH TO PERMIT ADEQUATE SEGREGATION OF DUTIES.  EFFECT - THERE IS A RESULTING DANGER THAT INTENTIONAL FRAUD OR UNINTENTIONAL ERRORS COULD OCCUR AND NOT BE DETECTED.  CONTEXT - COUNCIL STAFF HAVE LIMITED SEGREGATION OF DUTIES FOR ALL TRANSACTIONS OF THE ENTITY.  REPEAT FINDING - THIS FINDING WAS REPORTED IN THE IMMEDIATELY PRIOR AUDIT AS FINDING 2020-001.  RECOMMENDATION - IN OUR JUDGEMENT, MANAGEMENT AND THOSE CHARGED WITH GOVERNANCE NEED TO UNDERSTAND THE IMPORTANCE OF THIS COMMUNICATION.  HOWEVER, DUE TO THE LACK OF RESOURCES AVAILABLE TO MANAGEMENT TO CORRECT THIS WEAKNESS, WE RECOMMEND THAT MANAGEMENT MITIGATE THIS WEAKNESS WITH POSSIBLE COMPENSATING CONTROLS SUCH AS CLOSE SUPERVISION AND MONITORING BY MANAGEMENT AND BY THE BOARD OF DIRECTORS.  VIEWS OF RESPONSIBLE OFFICIALS AND PLANNED CORRECTIVE ACTIONS - SEE EXHIBIT 1.",N,940699,1,,
42463,141384,2021,2021-003,"ARTHUR COMMUNITY UNIT SCHOOL DISTRICT 305									
SCHEDULE OF FINDINGS AND QUESTIONED COSTS									
Year Ending June 30, 2021									
 									
SECTION III - FEDERAL AWARD FINDINGS AND QUESTIONED COSTS									
									
1. FINDING NUMBER:	2021-	003		2. THIS FINDING IS:	X	 New		Repeat from Prior year?	
							Year originally reported?		
									
3. Federal Program Name and Year:				Child Nutrition Cluster- 2021 & 2020					
									
4. Project No.:		4210, 4220, 4225, Commodity Credit & Fresh Fruits and Vegetables				5. CFDA No.:	10.553, 10.555 & 10.559		
									
6. Passed Through:		Illinois State Board of Education & U.S. Department of Defense							
7. Federal Agency:		United States Department of Agriculture 							
									
8. Criteria or specific requirement (including statutory, regulatory, or other citation)									
Internal controls over compliance with cash management require the District to have controls or procedures in place to monitor the program income of the food service program to ensure that annual profit does not exceed 3 months of operating expenses.									
									
9. Condition									
No formal analysis of the profitability of the food service program is being prepared.									
									
10. Questioned Costs									
None									
									
11. Context									
Neither monthly, quarterly, nor annual formal food service program profitability analyses are being prepared.									
									
12. Effect									
Noncompliance with cash management requirements could occur and not be detected.									
									
13. Cause									
Food service costs and lunch revenues are monitored on an ongoing basis; however, no formal analysis is prepared for review by management or for compliance with the cash management requirements.									
									
14. Recommendation									
Formal profitability analyses of the food service program should be periodically prepared to ensure compliance with Federal cash management requirements. 									
									
15. Management's response									
The auditor's recommendation will be implemented for the year ended June 30, 2022.									
",N,944072,1,,
42464,141384,2021,2021-004,"ARTHUR COMMUNITY UNIT SCHOOL DISTRICT 305									
SCHEDULE OF FINDINGS AND QUESTIONED COSTS									
Year Ending June 30, 2021									
 									
SECTION III - FEDERAL AWARD FINDINGS AND QUESTIONED COSTS									
									
1. FINDING NUMBER:	2021-	004		2. THIS FINDING IS:	X	 New		Repeat from Prior year?	
							Year originally reported?		
									
3. Federal Program Name and Year:				Child Nutrition Cluster Summer Food Service Program- 2021					
									
4. Project No.:		4225				5. CFDA No.:	10.559		
									
6. Passed Through:		Illinois State Board of Education							
7. Federal Agency:		United States Department of Agriculture							
									
8. Criteria or specific requirement (including statutory, regulatory, or other citation)									
Strong internal controls over the Summer Food Service Program program income compliance requirements require the review of the monthly reimbursable meals claim by someone independent of the preparer. 									
									
9. Condition									
The monthly individual site claims for the  Summer Food Service Program  are not being reviewed prior to consolidation and submission.									
									
10. Questioned Costs									
$1,141 									
									
11. Context									
The finding pertains to six months of the Summer Food Service Program at one district site operated in the fiscal year ending June 30, 2021. 									
									
12. Effect									
The District incorrectly claimed adult meals served for reimbursement and received an immaterial amount of reimbursement for which it was not entitled. 									
									
13. Cause									
The preparer of the monthly reimbursement claim for one site inadvertently included adult meals on the site claim.									
									
14. Recommendation									
We recommend someone with knowledge of the Program compliance requirements that is independent of the preparer review the monthly site reimbursement claims prior to submission of the consolidated claim. 									
									
15. Management's response									
Management will properly educate the preparer of the monthly reimbursement claims.									
",N,944072,1,,
33716,246905,2021,2021-001,"Criteria: Pursuant to 2 CFR 200, Health centers must prepare and apply a sliding fee discount schedule (SFDS) so that the amounts owed for health center services by eligible patients are adjusted (discounted) based on the patient’s ability to pay as follows: (a) sliding fee discounts are applied to fees for health center services provided to all individuals and families with annual incomes at or below 200% of the Federal Poverty Guidelines (FPG); (b) a full discount is applied to fees for health center services provided to individuals and families with annual incomes at or below 100% of the FPG, or the health center applies only a nominal charge; (c) fees for health center services are discounted based on gradations in family size and income for individuals and families with incomes above 100 and at or below 200% of the FPG; and (d) no sliding fee discount is applied to fees for health center services provided to individuals and families with annual incomes above 200% of the FPG.
Condition: During the audit procedures, we tested the application of the sliding fee for 60 patient visits during the year. Of the 60 tested, 9 patient applications were unable to be located.
Effect: Not meeting expectation of reliance over internal controls over special tests and provisions and incorrect application of discounts.
Cause: Eligibility documentation obtained by Genesis Health Care, Inc. was not properly entered into the system. Therefore, the information used to apply the sliding fee discount was incorrect.
Recommendation: We recommend Genesis Health Care, Inc. obtain and retain all patient sliding fee discount applications and implement a review of the patient accounts for sliding fee applications.
Views of Responsible Officials and Planned Corrective Actions: See Management’s View and Corrective Action Plan included at the end of report.
Questioned Costs: None.",N,922396,1,,
50795,257227,2021,2021-002,"Significant Deficiency: As discussed at Finding 2021-001, payroll records were missing. 
Because payroll records were not properly maintained, the Organization has not fully complied with regulatory requirements. Payroll records should be properly maintained for all employees.
",N,974289,1,,
50796,257227,2021,2021-001,"Condition: Payroll records and proper sign-offs were missing.

1)	Completed Form I-9 could not be located for five selected employees.
2)	Pay rate record could not be located for one selected employee.
3)	Offer letter did not have proper sign-offs for five selected employees.
4)	Timesheet could not be located for two selected employees.
5)	Timesheets did not reflect number of hours spent on programs worked.
6)	Form W-4 was not signed for two selected employees.
",N,974289,1,,
50797,257227,2021,2021-003,"Condition: Single Audit Report should have been submitted nine months after year end.

",N,974289,1,,
36749,234387,2021,2021-001,"2021-1 Prepaid Insurance Not Properly Recorded
Condition: Management failed to properly reconcile prepaid insurance expenses to the general ledger.
Criteria: Management is required to prepare financial statements in accordance with generally accepted
accounting principles.
Cause: The cause is undeterminable.
Effect: Misrepresentation of prepaid expenses could have an impact on both the balance sheet and the
income statements.
Recommendation: I recommend management properly record prepaid insurance expenses.",N,930702,1,,
36750,234387,2021,2021-004,"2021-4 Excess Residual Receipts
Condition: The Project did not prepare a HUD 9250 to remit excess residual receipts, nor did it mail a
check or transmit a wire of those funds.
Criteria: According to the Consolidated Appropriations Act, 2017, owners subject to a Section 202 or 811
Project Rental Assistance Contract (PRAC) are required to remit any excess balance in a Residual
Receipts account, greater than $250 per unit, to HUD’s Accounting Center upon termination or renewal
of the PRAC contract.
Cause: The cause is undeterminable.
Effect: Residual receipts balance is $17,433 as of December 31, 2021. The allowable balance is $5,250
($250 X 21 units), resulting in excess residual receipts of $12,183.
Recommendation: I recommend the Property prepare the HUD 9250 requesting to remit excess funds to
HUD.",N,930702,1,,
36751,234387,2021,2021-003,"2021–3 Reserve for Replacement Monthly Deposits Not Made Timely
Condition: The Project did not make the required deposit into the bank account on a monthly basis.
Criteria: According to the Regulatory Agreement, “mortgagor will establish and maintain a reserve fund
for replacements in a separate account in a bank…Concurrently with the effective commencement of
rental assistance payments under the Project Rental Assistance Contract, the Mortgagor will deposit an
amount…per month unless a different date or amount is approved in writing by HUD”.
Cause: The cause is undeterminable.
Effect: The Project is not in compliance with the Regulatory Agreement.
Recommendation: I recommend the Property make required monthly deposits according to the
Regulatory Agreement.",N,930702,1,,
36752,234387,2021,2021-002,"2021-2 Accruals Not Properly Posted
Condition: Management did not record utility accruals in the accounting records.
Criteria: The accrual accounting method ensures transactions are recognized in the accounting period
incurred, rather than paid; which follows the matching principle.
Cause: The cause is undeterminable.
Effect: Not recording accruals could have a material impact on both the balance sheet and the income
statements.
Recommendation: I recommend management post all accruals to properly reflect the financial position of
the Project.",N,930702,1,,
29831,123503,2021,2021-001,"FINDING 2021-001 – Special Tests and Provisions – Enrollment Reporting – Significant Deficiency in Internal Control over Compliance

Criteria: The National Student Loan Data System (NSLDS) is the Department of Education’s (ED) centralized database for students’ enrollment information. It is the University’s responsibility to update this information timely and accurately when the enrollment status of a student that has received federal aid changes. The University is ultimately responsible for the timeliness and accuracy of this information even when a third-party servicer is used as an intermediary to report on the University’s behalf.
The University currently contracts with a third-party servicer and has elected to receive an Enrollment Reporting roster file every 30 days from NSLDS. At a minimum, institutions must certify the enrollment status of all students included on the roster file within 15 days of receiving the roster file. If errors are identified, the University has 10 days to resubmit a corrected response.
Unless the school expects to complete its next roster within 60 days, the school must notify the lender or the guaranty agency within 30 days, if it discovers that a student who received federal aid either did not enroll or ceased to be enrolled on at least a half-time basis (34 CFR section 685.309).
Condition/Context: We selected a sample of students identified by the University as having received some Federal assistance and who either withdrew from the University or graduated from the University during the year ended June 30, 2021. Our sample consisted of 18 students out of a population of approximately 180 that were identified as withdrawn during the year and a sample of 40 students out of a population of approximately 470 that were identified as graduates. We then compared the enrollment
information and withdrawal or graduation date per the University’s records to the information reported to NSLDS. We believe this to be a representative sample of the population. - 1. We noted exceptions with 10 students whereby their status was reported as withdrawn; however, they had graduated, and their status was not updated within the required time frame following their conferral. 2. We also noted exceptions with 9 other students who either had graduated or withdrawn and whose status change was not reported within the required time frame.
Questioned Costs: No questioned costs were identified as part of this finding.
Effect: Enrollment status is utilized by students, ED, the Direct Loan program, lenders, and other institutions to determine in-school status. NSLDS also uses the newly submitted enrollment data to recalculate a student’s 150% limit for direct subsidized loans to determine if loss or protection of the subsidy should occur. Therefore, this significant deficiency in enrollment reporting could result in incorrect future eligibility for undergraduate aid, as well as impact future subsidy loss or protection related to the 150% limit.
Cause: 1. These exceptions occurred as a result of an error in the data transmitted from the University to its third-party servicer. Although subsequent reporting attempted to correct the status, based on the format of the file, students were not updated to reflect a graduated status. Management did not become aware of the incorrect status until after the reporting deadline had become due. 2. These exceptions occurred as a result of transitions within staffing and therefore required additional time to update status change reporting.
Repeat finding: This is not a repeat finding.
Recommendation: We recommend that the University develop additional procedures to monitor the accuracy of information provided by its third-party servicer on behalf of the University to NSLDS. One additional monitoring control could be to review a sample of students within NSLDS after each roster file response to ensure that the enrollment status is accurate. Each institution has access to correct information directly within NSLDS at any time.
Views of responsible officials and planned corrective actions: Management agrees with the findings and recommendation and will continue to compare the data submitted to the third-party processor and ensure that conferrals are processed in a timely manner.",Y,902813,1,,
33352,64342,2021,2021-002,"2021-002 Student Financial Assistance Program Cluster – Department of Education
Federal Financial Assistance Listing/CFDA #84.268 Federal Direct Student Loans - 2020/2021 P268K211430
Federal Financial Assistance Listing/CFDA #84.063 Federal Pell Grant Program - 2020/2021 P063P201430
Reporting– Common Origination and Disbursement System
Significant Deficiency in Internal Control over Compliance
Criteria: An institution must submit Pell Grant, Iraq and Afghanistan Service Grant, Direct Loan, and TEACH Grant disbursement records to COD, no later than 15 days after making the disbursement or becoming aware of the need to adjust a previously reported disbursement. In accordance with 34 CFR 668.164(a), Title IV, HEA program funds are disbursed on the date that the institution: (a) credits those funds to a student’s account in the institution’s general ledger or any subledger of the general ledger; or (b) pays those funds to a student directly. Title IV, HEA program funds are disbursed even if an institution uses its own funds in advance of receiving program funds from the Department.
Condition: One instance was noted where Title IV funds were applied to the student account but were not processed in COD within the required timeframe.
Cause: There was a hold placed on the student that prevented the funds from being applied in COD timely.
Effect: COD data was not reflective of the date the aid was applied to the student account.
Questioned Costs: None
Context/Sampling: Non-statistical sampling was performed. One instance was identified in 68 students tested. 30 days elapsed between the disbursement date and the date processed in COD. 254 students received Pell disbursements and 682 students received direct loan disbursements.
Repeat Finding from Prior Years: No
Recommendation: The University should implement controls to ensure loans applied to student accounts are processed in COD within required time frame.
Views of Responsible Officials: Management agrees. Management’s complete response can be found in the separately issued corrective action plan.",N,920361,1,,
33353,64342,2021,2021-006,"2021-006 Strengthening Institutions Program – Department of Education, # P031A090106
Federal Financial Assistance Listing/CFDA #84.031A P031A090106
Program Income
Material Weakness in Internal Control over Compliance and Material Noncompliance
Criteria: The University may withdraw and spend up to 50 percent of the total aggregated endowment fund income earned prior to the date of expenditures. The University may not withdraw or spend the remaining 50 percent of the endowment fund income without Department of Education permission if 34 CFR 628.45 (b) conditions are met. 34 CFR 628.45(c) requires repayment to the Department of Education of amounts spent in excess of 50 percent of the endowment fund income.
Condition: The University spent more than 50 percent of the endowment fund income without explicit permission from the federal agency.
Cause: The University had proposed a spending rate reduction plan to the Department of Education in 2017, but never received approval or acknowledgement of the spending plan reduction from the Department of Education. The University relied on verbal guidance at that time.
Effect: The University continued to make quarterly distributions and failed to comply with 34 CFR 628.45.
Questioned Costs: $19,436 was withdrawn from endowment fund income in fiscal year 2021.
Cumulative withdraws in excess of 50 percent of endowment fund income are $66,971 as of May 31, 2021.
Context/Sampling: Sampling was not used.
Repeat Finding from Prior Years: No
Recommendation: The University should contact the federal agency for repayment guidance related to the amount withdrawn in excess of 50 percent of endowment fund income and adjust future distributions from the endowment fund to comply with 34 CFR 628.46.
Views of Responsible Officials: Management agrees. Management’s complete response can be found in the separately issued corrective action plan.",N,920361,1,,
