ID,AUDITYEAR,DBKEY,ELECAUDITSID,PASSTHROUGHNAME,PASSTHROUGHID
4986731,2021,42979,34168407,COALITION OF HOMELESS AND HOUSING IN OHIO,
4986732,2021,42979,34168408,MENTAL HEALTH AND RECOVERY SERVICES BOARD OF LUCAS COUNTY,
4986733,2021,42979,34168409,MENTAL HEALTH AND RECOVERY SERVICES BOARD OF LUCAS COUNTY,
4986734,2021,42979,34168410,MENTAL HEALTH AND RECOVERY SERVICES BOARD OF WOOD COUNTY,
4986735,2021,42979,34168411,OHIO DEPARTMENT OF PUBLIC SAFETY,
4986730,2021,42979,34168406,LUCAS COUNTY DEPARTMENT OF JOB AND FAMILY SERVICES,
5319275,2021,55465,34702499,MICHIGAN DEPARTMENT OF EDUCATION,13-000-0008
5319273,2021,55465,34702497,MICHIGAN DEPARTMENT OF EDUCATION,13-000-0008
5319274,2021,55465,34702498,MICHIGAN DEPARTMENT OF EDUCATION,13-000-0008
5319276,2021,55465,34702500,MICHIGAN DEPARTMENT OF EDUCATION,13-000-0008
5319277,2021,55465,34702501,CITY OF BATTLE CREEK,
5319278,2021,55465,34702502,MICHIGAN DEPARTMENT OF TRANSPORTATION,2017-0038 P2
5319279,2021,55465,34702503,MICHIGAN DEPARTMENT OF TRANSPORTATION,2017-0038 P4
5319280,2021,55465,34702504,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,E20213989
5319281,2021,55465,34702505,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,E20214026
5319282,2021,55465,34702506,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,E20213988
5319283,2021,55465,34702507,BATTLE CREEK COMMUNITY FOUNDATION,
5319285,2021,55465,34702509,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,E20210059
5319286,2021,55465,34702510,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,E20214930
5319287,2021,55465,34702516,REGION III C AREA AGENCY ON AGING,
5319288,2021,55465,34702517,REGION III C AREA AGENCY ON AGING,
5319289,2021,55465,34702518,REGION III C AREA AGENCY ON AGING,
5319290,2021,55465,34702519,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,E20210051/E20210042
5319291,2021,55465,34702520,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,E20220279/E20220287
5319292,2021,55465,34702521,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,E20224341/E20224348
5319293,2021,55465,34702522,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,E20220375
5319294,2021,55465,34702523,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,E20220373/E20212833
5319295,2021,55465,34702524,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,E20210147
5319296,2021,55465,34702525,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,E20212997
5319297,2021,55465,34702526,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,E20203936/E20213841
5319298,2021,55465,34702527,CITY OF BATTLE CREEK,
5319299,2021,55465,34702529,MICHIGAN DEPARTMENT OF EDUCATION,13-000-0008
5327497,2021,55465,34702508,PINES BEHAVIORAL HEALTH,
5400433,2021,59636,34851934,RACINE COUNTY HUMAN SERVICES DEPARTMENT,
5398481,2021,59636,34848417,WAUKESHA COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES,
5398482,2021,59636,34848418,WASHBURN COUNTY,
5397339,2021,59636,34847027,WISCONSIN DEPARTMENT OF CHILDREN AND FAMILIES,
5397418,2021,59636,34847167,WISCONSIN DEPARTMENT OF CHILDREN AND FAMILIES,
5400479,2021,59636,34852016,WAUKESHA COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES,
5400515,2021,59636,34852052,ADAMS COUNTY,
5400516,2021,59636,34852053,CHIPPEWA COUNTY,
5400521,2021,59636,34852059,MANITOWOC COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES ,
5400523,2021,59636,34852064,MILWAUKEE COUNTY DIVISION OF YOUTH AND FAMILY SERVICES,
5400529,2021,59636,34852078,MILWAUKEE COUNTY DIVISION OF YOUTH AND FAMILY SERVICES,
5400530,2021,59636,34852081,MILWAUKEE COUNTY DIVISION OF YOUTH AND FAMILY SERVICES,
5398877,2021,59636,34849511,BROWN COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES,
5398942,2021,59636,34849583,DOUGLAS COUNTY,
5400436,2021,59636,34851946,WISCONSIN DEPARTMENT OF CHILDREN AND FAMILIES ,
5398456,2021,59636,34848360,BURNETT COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES,
5400497,2021,59636,34852035,OZAUKEE COUNTY DEPARTMENT OF HUMAN SERVICES,
5400498,2021,59636,34852036,DOOR COUNTY ,
5400464,2021,59636,34851993,WISCONSIN DEPARTMENT OF CHILDREN AND FAMILIES,
5400465,2021,59636,34851996,WISCONSIN DEPARTMENT OF CHILDREN AND FAMILIES,
5398453,2021,59636,34848357,BROWN COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES,
5398460,2021,59636,34848365,DOUGLAS COUNTY,
5398912,2021,59636,34849552,BURNETT COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES,
5399401,2021,59636,34850746,MARATHON COUNTY,
5400494,2021,59636,34852031,MILWAUKEE COUNTY DIVISION OF YOUTH AND FAMILY SERVICES,
5398489,2021,59636,34848425,BARRON COUNTY,
5400474,2021,59636,34852011,WISCONSIN DEPARTMENT OF CHILDREN AND FAMILIES,
5397410,2021,59636,34847154,RACINE COUNTY,
5398464,2021,59636,34848369,MARATHON COUNTY,
5399371,2021,59636,34850681,JACKSON COUNTY,
5399403,2021,59636,34850748,MONROE COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES,
5398478,2021,59636,34848413,MONROE COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES,
5398479,2021,59636,34848415,RACINE COUNTY HUMAN SERVICES DEPARTMENT,
5399335,2021,59636,34850680,DUNN COUNTY,
5399402,2021,59636,34850747,MILWAUKEE COUNTY DIVISION OF YOUTH AND FAMILY SERVICES,
5399370,2021,59636,34850715,KENOSHA COUNTY,
5400435,2021,59636,34851944,WAUKESHA COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES,
5400434,2021,59636,34851941,WASHBURN COUNTY,
5400517,2021,59636,34852054,GREEN LAKE COUNTY,
5400518,2021,59636,34852055,JEFFERSON COUNTY,
5398458,2021,59636,34848363,BARRON COUNTY,
5400526,2021,59636,34852073,WISCONSIN DEPARTMENT OF CHILDREN AND FAMILIES,
5398465,2021,59636,34848370,MILWAUKEE COUNTY DIVISION OF YOUTH AND FAMILY SERVICES,
5509869,2021,148726,35032561,MICHIGAN DEPARTMENT OF TREASURY,SLT0040
5509880,2021,148726,35032575,REGION 2 AREA AGENCY ON AGING,
5509883,2021,148726,35032578,REGION 2 AREA AGENCY ON AGING,
5509889,2021,148726,35032584,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,1702MIAEGP
5509890,2021,148726,35032585,MID-SOUTH SUBSTANCE ABUSE COMMISSION,6H79TI080152-03M003
5509903,2021,148726,35032598,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,2105M15ADM
5509904,2021,148726,35032599,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,2205MI5MAP
5509911,2021,148726,35032606,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,2105MI5ADM
5509912,2021,148726,35032607,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,B0440141
5509862,2021,148726,35032551,MICHIGAN DEPARTMENT OF EDUCATION,
5509867,2021,148726,35032556,MICHIGAN DEPARTMENT OF EDUCATION,
5509895,2021,148726,35032590,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,NU50CK000510
5509899,2021,148726,35032594,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,
5509905,2021,148726,35032600,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,2205M15ADM
5509913,2021,148726,35032608,MICHIGAN STATE POLICE,
5509866,2021,148726,35032555,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,212MI013W5003
5509879,2021,148726,35032574,REGION 2 AREA AGENCY ON AGING,
5509886,2021,148726,35032581,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,NU90TP922062
5509892,2021,148726,35032587,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,NH23IP922635
5509898,2021,148726,35032593,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,CS/FOC-17-38001
5509902,2021,148726,35032597,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,CSPA-17-38002
5509909,2021,148726,35032604,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,B0440141
5509917,2021,148726,35032612,MICHIGAN STATE POLICE,EMC-2021-EP-0006
5509864,2021,148726,35032553,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,212MI003W1003
5509874,2021,148726,35032569,REGION 2 AREA AGENCY ON AGING,
5509878,2021,148726,35032573,REGION 2 AREA AGENCY ON AGING,
5509882,2021,148726,35032577,REGION 2 AREA AGENCY ON AGING,
5509894,2021,148726,35032589,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,
5509896,2021,148726,35032591,REGION 2 AREA AGENCY ON AGING,
5509907,2021,148726,35032602,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,NU62PS924530
5509915,2021,148726,35032610,MICHIGAN STATE POLICE,
5509865,2021,148726,35032554,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,202MI013W5003
5509873,2021,148726,35032568,REGION 2 AREA AGENCY ON AGING,
5509877,2021,148726,35032572,REGION 2 AREA AGENCY ON AGING,
5509881,2021,148726,35032576,REGION 2 AREA AGENCY ON AGING,
5509893,2021,148726,35032588,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,NH23IP922635
5509897,2021,148726,35032592,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,NU90TP922074
5509901,2021,148726,35032596,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,CS/FOC-17-38001
5509906,2021,148726,35032601,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,2205M15ADM
5509914,2021,148726,35032609,INGHAM COUNTY,
5509861,2021,148726,35032550,MICHIGAN DEPARTMENT OF EDUCATION,
5509868,2021,148726,35032557,MICHIGAN STATE POLICE,
5509871,2021,148726,35032563,MICHIGAN DEPARTMENT OF TREASURY,SLT0040
5509875,2021,148726,35032570,REGION 2 AREA AGENCY ON AGING,
5509885,2021,148726,35032580,REGION 2 AREA AGENCY ON AGING,
5509887,2021,148726,35032582,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,1901MIPREP
5509891,2021,148726,35032586,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,NH23IP922635
5509908,2021,148726,35032603,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,NB01OT009324
5509916,2021,148726,35032611,MICHIGAN STATE POLICE,EMC-2021-EP-00003
5509863,2021,148726,35032552,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,212MI003W1003
5509870,2021,148726,35032562,MICHIGAN DEPARTMENT OF TREASURY,SLT0040
5509872,2021,148726,35032567,JACKSON COUNTY INTERMEDIATE SCHOOL DISTRICT,H181A160012
5509876,2021,148726,35032571,REGION 2 AREA AGENCY ON AGING,
5509884,2021,148726,35032579,REGION 2 AREA AGENCY ON AGING,
5509888,2021,148726,35032583,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,NU52PS910173
5509900,2021,148726,35032595,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,CS/FOC-17-38001
5509910,2021,148726,35032605,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,B0440141
4935676,2021,151734,34101675,MN DEPT OF EDUCATION,
4935678,2021,151734,34101677,MN DEPT OF EDUCATION,
4935680,2021,151734,34101679,MN DEPT OF EDUCATION,
4935682,2021,151734,34101681,SW/WC SERVICE COOP,
4935675,2021,151734,34101674,MN DEPT OF EDUCATION,
4935677,2021,151734,34101676,MN DEPT OF EDUCATION,
4935679,2021,151734,34101678,MN DEPT OF EDUCATION,
4935681,2021,151734,34101680,SW/WC SERVICE COOP,
4935683,2021,151734,34101682,SW/WC SERVICE COOP,
4935684,2021,151734,34101683,MN DEPT OF EDUCATION,
4935685,2021,151734,34101684,MN DEPT OF EDUCATION,
4935686,2021,151734,34101685,MN DEPT OF EDUCATION,
4833050,2021,164200,33959967,OHIO DEPARTMENT OF EDUCATION,
4833108,2021,164200,33960034,OHIO DEPARTMENT OF EDUCATION,
4833113,2021,164200,33960039,OHIO DEPARTMENT OF EDUCATION,
4833096,2021,164200,33960019,OHIO DEPARTMENT OF EDUCATION,
4833127,2021,164200,33960057,OHIO DEPARTMENT OF EDUCATION,
4833158,2021,164200,33960087,OHIO DEPARTMENT OF EDUCATION,
4833118,2021,164200,33960045,OHIO DEPARTMENT OF EDUCATION,
4833083,2021,164200,33960005,OHIO DEPARTEMENT OF EDUCATION,
4833121,2021,164200,33960049,OHIO DEPARTMENT OF EDUCATION,
4833069,2021,164200,33959989,OHIO DEPARTMENT OF EDUCATION,
4833075,2021,164200,33959996,OHIO DEPARTMENT OF EDUCATION,
4833104,2021,164200,33960029,OHIO DEPARTMENT OF EDUCATION,
4833123,2021,164200,33960052,OHIO DEPARTMENT OF EDUCATION,
5385539,2021,177387,34822994,WA OSPI,525010
5385554,2021,177387,34823009,WA OSPI,430769
5385515,2021,177387,34822969,WA OSPI,710294
5385517,2021,177387,34822971,WA STATE TREASURER,
5385520,2021,177387,34822974,WA OSPI,270224
5385522,2021,177387,34822976,WA OSPI,270241
5385523,2021,177387,34822977,WA OSPI,270888
5385535,2021,177387,34822989,WA OSPI,174969
5385559,2021,177387,34823014,WA OSPI,590134
5385512,2021,177387,34822966,WA OSPI,
5385513,2021,177387,34822967,WA OSPI,
5385514,2021,177387,34822968,WA OSPI,
5385532,2021,177387,34822986,WA OSPI,366555
5385533,2021,177387,34822987,WA OSPI,381126
5385534,2021,177387,34822988,WA OSPI,174617
5385555,2021,177387,34823010,WA OSPI,84.425D - 120373
5385556,2021,177387,34823011,WA OSPI,84.425D - N/A
5385557,2021,177387,34823012,WA OSPI,84.425D - 120151
5385536,2021,177387,34822991,WA OSPI,510046
5385537,2021,177387,34822992,WA OSPI,510028
5385518,2021,177387,34822972,WA OSPI,203612
5385558,2021,177387,34823013,WA OSPI,84.425D - 130237
5385538,2021,177387,34822993,WA OSPI,402901
5385516,2021,177387,34822970,WA OSPI,
5385519,2021,177387,34822973,WA OSPI,270237
5385521,2021,177387,34822975,WA OSPI,270902
5385524,2021,177387,34822978,WA OSPI,271051
5385525,2021,177387,34822979,WA OSPI,270222
5385526,2021,177387,34822980,WA OSPI,270556
5385527,2021,177387,34822981,WA OSPI,270930
5385528,2021,177387,34822982,WA OSPI,282488
5385529,2021,177387,34822983,WA OSPI,291004
5385530,2021,177387,34822984,WA OSPI,307168
5385531,2021,177387,34822985,WA OSPI,338415
5069555,2021,187793,34284797,OREGON PARKS AND RECREACTION,OR-20-02
5069556,2021,187793,34284798,NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION,TA-309-17-003
5069561,2021,187793,34284805,DEPARTMENT OF ADMINISTRATIVE SERVICES,DAS
5069585,2021,187793,34284799,OREGON DEPARTMENT OF TRANSPORTATION,33322
5069554,2021,187793,34284796,DEPARTMENT OF ADMINISTRATIVE SERVICES,1038
5069557,2021,187793,34284799,OREGON DEPARTMENT OF TRANSPORTATION,32596
5069560,2021,187793,34284802,OREGON INFRASTRUCTURE FINANCE AUTHORITY,OBDD
5069558,2021,187793,34284800,OREGON DEPARTMENT OF TRANSPORTATION,NHSTA
5069559,2021,187793,34284801,OREGON DEPARTMENT OF TRANSPORTATION,NHSTA
5305522,2021,199179,34676545,CITY OF MILWAUKEE,CD6425052246
5305524,2021,199179,34676548,STATE OF WISCONSIN DEPARTMENT OF HEALTH SERVICES,435100-G21-VACCINECO-56
5305523,2021,199179,34676546,CITY OF MILWAUKEE,CD6425050946
5305521,2021,199179,34676544,CITY OF MILWAUKEE,CD6425051046
5397097,2021,204281,34846724,NYS EDUCATION DEPARTMENT,0032-21-0439
5397098,2021,204281,34846725,NYS EDUCATION DEPARTMENT,0032-20-0439
5397099,2021,204281,34846726,NYS EDUCATION DEPARTMENT,0033-21-0439
5397100,2021,204281,34846727,NYS EDUCATION DEPARTMENT,0021-21-1595
5397101,2021,204281,34846728,NYS EDUCATION DEPARTMENT,0147-21-1595
5397102,2021,204281,34846729,NYS EDUCATION DEPARTMENT,0204-21-1595
5397103,2021,204281,34846730,NYS EDUCATION DEPARTMENT,5895-21-1595
5397104,2021,204281,34846731,NYS EDUCATION DEPARTMENT,5890-21-1595
5397105,2021,204281,34846732,TOWN OF HEMPSTEAD,
5397106,2021,204281,34846733,NYS EDUCATION DEPARTMENT,
5397107,2021,204281,34846734,NYS EDUCATION DEPARTMENT,
5298370,2021,204581,34663781,CA STATE DEPT OF EDUCATION,
4327085,2021,227066,33147493,CITY OF SALEM,
4910006,2021,231199,34066370,MINNESOTA DEPARTMENT OF EDUCATION,0547-01-000 FIN 151 & 155
4875440,2021,231199,34017471,MINNESOTA DEPARTMENT OF EDUCATION,0547-01-000 FIN 153
4875429,2021,231199,34017460,MINNESOTA DEPARTMENT OF EDUCATION,0547-01-000 FIN 701
4875435,2021,231199,34017466,OTTER TAIL COUNTY,0547-01-000 FIN 174
4875618,2021,231199,34017621,RUNESTONE AREA EDUCATION DISTRICT,0547-01-000 FIN 619
4875426,2021,231199,34017456,MINNESOTA DEPARTMENT OF EDUCATION,0547-01-000 FIN 705
4875437,2021,231199,34017468,MINNESOTA DEPARTMENT OF EDUCATION,0547-01-000 FIN 414
4875438,2021,231199,34017469,MINNESOTA DEPARTMENT OF EDUCATION,0547-01-000 FIN 433
4875431,2021,231199,34017462,MINNESOTA DEPARTMENT OF EDUCATION,0547-01-000 FIN 709
4875609,2021,231199,34017612,MINNESOTA DEPARTMENT OF EDUCATION,0547-01-000 FIN 514
4875433,2021,231199,34017464,MINNESOTA DEPARTMENT OF EDUCATION,0547-01-000 FIN 154
4875436,2021,231199,34017467,MINNESOTA DEPARTMENT OF EDUCATION,0547-01-000 FIN 401
5357311,2021,236361,34766011,RURAL UTILITIES SERVICES,AL 1702-A59
5357307,2021,236361,34766006,RURAL UTILITIES SERVICES,AL 1702-A59
4678416,2021,249708,33730386,COUNTY OF SAGINAW,AA342361955A26
5272174,2021,504,34620095,MAINE DEPARTMENT OF HEALTH AND HUMAN SERVICES,CFS-21-8316
5272178,2021,504,34620102,"CITY OF PORTLAND, MAINE",NONE
5272184,2021,504,34620108,MAINE STATE HOUSING AUTHORITY,NONE
5272186,2021,504,34620110,MAINE STATE HOUSING AUTHORITY,NONE
5272179,2021,504,34620103,"CITY OF PORTLAND, MAINE",NONE
5272176,2021,504,34620100,"CITY OF PORTLAND, MAINE",NONE
5272190,2021,504,34620116,CATHOLIC CHARITIES MAINE,
5272185,2021,504,34620109,MAINE STATE HOUSING AUTHORITY,NONE
5272188,2021,504,34620112,MAINE STATE HOUSING AUTHORITY,NONE
5272175,2021,504,34620096,SOUTHERN MAINE AGENCY ON AGING,NONE
5272181,2021,504,34620105,MAINE STATE HOUSING AUTHORITY,NONE
5272182,2021,504,34620106,MAINE STATE HOUSING AUTHORITY,NONE
5272187,2021,504,34620111,MAINE STATE HOUSING AUTHORITY,NONE
5272173,2021,504,34620094,MAINE DEPARTMENT OF HEALTH AND HUMAN SERVICES,OSA-18-4074
5272180,2021,504,34620104,MAINE STATE HOUSING AUTHORITY,NONE
5272177,2021,504,34620101,"CITY OF PORTLAND, MAINE",NONE
5272183,2021,504,34620107,MAINE STATE HOUSING AUTHORITY,NONE
5272189,2021,504,34620113,UNITED WAY OF GREATER PORTLAND,NONE
5605820,2021,252831,35186079,NEW JERSEY DEPARTMENT OF HEALTH,PHLP21CHT014
5605822,2021,252831,35186081,"CARE PLUS NJ, INC.",FG-20-007
5605821,2021,252831,35186080,NEW JERSEY DEPARTMENT OF HUMAN SERVICES,21-957-ADA-0
5176993,2021,120817,34454005,CA DEPARTMENT OF DEVELOPMENTAL SERVICES,19SFPCA002
5176994,2021,120817,34454007,CA DEPARTMENT OF DEVELOPMENTAL SERVICES,H181A190037
4957669,2021,166714,34130568,OREGON DEPARTMENT OF EDUCATION,58936
