ELECAUDITHEADERID,ID,AUDITYEAR,DBKEY,FYENDDATE,AUDITTYPE,PERIODCOVERED,NUMBERMONTHS,MULTIPLEEINS,EIN,EINSUBCODE,MULTIPLEDUNS,DUNS,AUDITEENAME,STREET1,STREET2,CITY,STATE,ZIPCODE,AUDITEECONTACT,AUDITEETITLE,AUDITEEPHONE,AUDITEEFAX,AUDITEEEMAIL,AUDITEEDATESIGNED,AUDITEENAMETITLE,CPAFIRMNAME,CPASTREET1,CPASTREET2,CPACITY,CPASTATE,CPAZIPCODE,CPACONTACT,CPATITLE,CPAPHONE,CPAFAX,CPAEMAIL,CPADATESIGNED,CPANAMETITLE,COG_OVER,COGAGENCY,TYPEREPORT_FS,REPORTABLECONDITION,MATERIALWEAKNESS,MATERIALNONCOMPLIANCE,GOINGCONCERN,TYPEREPORT_MP,DOLLARTHRESHOLD,LOWRISK,REPORTREQUIRED,TOTFEDEXPEND,COPIES,REPORTABLECONDITION_MP,MATERIALWEAKNESS_MP,QCOSTS,CYFINDINGS,PYSCHEDULE,DUP_REPORTS,COG_AGENCY,OVERSIGHTAGENCY,DATERECEIVED,DATEFIREWALL,PREVIOUSDATEFIREWALL,FINDINGREFNUM,TYPEOFENTITY,IMAGE,AGENCYCFDA,INITIALDATE,DATERECEIVEDOTHER,MULTIPLE_CPAS,AUDITEECERTIFYNAME,AUDITEECERTIFYTITLE,FACACCEPTEDDATE,AUDITOR_EIN,SD_MATERIALWEAKNESS,SD_MATERIALWEAKNESS_MP,SIGNIFICANTDEFICIENCY,SIGNIFICANTDEFICIENCY_MP,SP_FRAMEWORK,SP_FRAMEWORK_REQUIRED,TYPEREPORT_SP_FRAMEWORK,SUPPRESSION_CODE,ENTITY_TYPE,TYPEAUDIT_CODE,OPEID,DATETOED,DATEFINISHED,TYPEFINDING,TYPEFUNDING,FYSTARTDATE,CPAFOREIGN,UEI,MULTIPLEUEIS,CPACOUNTRY
1436643,2472882021,2021,247288,12/31/2021 00:00:00,S,A,,N,383483291,,N,165876496,"CHURCH OF CHRIST ASSISTED LIVING, INC.",23575 15 MILE RD,,CLINTON TWP,MI,48035,DAVID STEWART,CEO,5868428890,,DSTEWART@COFCCC.ORG,06/28/2022 08:47:23,DAVID STEWARD-CEO,COLE NEWTON & DURAN,33762 SCHOOLCRAFT,,LIVONIA,MI,48150,DENISE SCALLY,AUDIT MANAGER,2483104656,,DSCALLY@CNDCPA.COM,06/24/2022 09:52:03,,O,,U,N,N,N,N,U,8244865,N,,8244865,,N,N,N,N,N,N,,14,06/28/2022 00:00:00,07/01/2022 01:30:03,,N,888,1,x00,06/28/2022 00:00:00,,N,DAVID STEWARD,CEO,06/28/2022 00:00:00,383146599,N,,N,N,,,,,Non-Profit,UG,,,,,,01/01/2021 00:00:00,,,,US
1482401,2580042021,2021,258004,12/31/2021 00:00:00,S,A,,Y,251552913,,Y,148570513,"ST. BARNABAS HEALTH SYSTEM, INC.",5850 MERIDIAN RD,,GIBSONIA,PA,15044,JOHN ROOFNER,BUDGETS & SPECIAL PROJECTS MANAGER,7246879355,,JROOFNER@STBARNABASHEALTHSYSTEM.COM,04/17/2023 17:42:46,JD TURCO-SVP/CFO,BAKER TILLY US LLP,2599 WILMINGTON RD,,NEW CASTLE,PA,16105,MIKE KESSLER,AUDIT PARTNER,7246581565,,MIKE.KESSLER@BAKERTILLY.COM,04/18/2023 08:17:30,,O,,U,N,N,N,N,Q,750000,N,,1325450,,N,Y,N,Y,N,N,,93,04/21/2023 00:00:00,04/26/2023 01:30:05,,N,888,1,x93x00,04/21/2023 00:00:00,,N,JD TURCO,SVP/CFO,04/21/2023 00:00:00,390859910,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2021 00:00:00,,,,US
1417402,35632021,2021,3563,06/30/2021 00:00:00,S,A,,N,042582119,,N,127777761,"COMMUNITY HEALTH PROGRAMS, INCORPORATED",444 STOCKBRIDGE ROAD,,GREAT BARRINGTON,MA,01230,TOM WALBRIDGE,CHIEF FINANCIAL OFFICER,4135289311,,TWALBRIDGE@CHPBERKSHIRES.ORG,02/15/2022 10:55:38,TOM WALBRIDGE-CHIEF FINANCIAL OFFICER,"AAFCPAS, INC.",50 WASHINGTON STREET,,WESTBOROUGH,MA,01581,CHARLES WEBB,PARTNER,5083669100,,CWEBB@AAFCPA.COM,02/11/2022 08:52:34,,O,,U,N,N,N,N,U,750000,Y,,6231191,,N,N,N,N,N,N,,93,02/15/2022 00:00:00,02/17/2022 01:30:02,,N,908,1,x00,02/15/2022 00:00:00,,N,TOM WALBRIDGE,CHIEF FINANCIAL OFFICER,02/15/2022 00:00:00,042571780,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2020 00:00:00,,,,US
1440178,1696922021,2021,169692,06/30/2021 00:00:00,S,A,,N,231671235,,N,012796348,ATHENS AREA SCHOOL DISTRICT,401 WEST FREDERICK STREET,,ATHENS,PA,18810,JENNY SHORES,BUSINESS MANAGER,5708887766,,JSHORES@MAIL.ATHENSASD.K12.PA.US,07/25/2022 16:35:00,JENNY SHORES-BUSINESS MANAGER,"EFPR GROUP CPA'S, PLLC","8 DENISON PARKWAY EAST, SUITE 407",,CORNING,NY,14830,"RICHARD J, DAVIS, CPA",PARTNER,6079626891,,RDAVIS@EFPRGROUP.COM,07/25/2022 16:20:55,,O,,U,N,N,N,N,U,750000,Y,,3007699,,N,N,N,N,N,N,,84,07/25/2022 00:00:00,07/27/2022 01:30:06,,N,505,1,x00,01/03/2022 00:00:00,,N,JENNY SHORES,BUSINESS MANAGER,01/03/2022 00:00:00,474526160,N,,N,N,,,,,Local government,UG,,01/11/2022 14:14:18,01/13/2022 10:51:06,N,G,07/01/2020 00:00:00,,,,
1426041,1323162021,2021,132316,06/30/2021 00:00:00,S,A,,N,946000379,,Y,102568602,CITY OF MOUNTAIN VIEW,500 CASTRO STREET,,MOUNTAIN VIEW,CA,94039,JESSE TAKAHASHI,FINANCE DIRECTOR,6509036006,,JESSE.TAKAHASHI@MOUNTAINVIEW.GOV,04/01/2022 20:28:29,JESSE TAKAHASHI-FINANCE AND ADMINISTRATIVE SERVICES DIRECTOR,MACIAS GINI & O'CONNELL LLP,2121 N. CALIFORNIA BLVD.,,WALNUT CREEK,CA,945963578,BENJAMIN LAU,PARTNER,9353952839,,BLAU@MGOCPA.COM,03/31/2022 20:48:09,,O,,U,N,N,N,N,U,750000,Y,,2445735,,N,N,N,N,Y,N,,20,04/01/2022 00:00:00,04/13/2022 01:30:05,,N,200,1,x14x00,04/01/2022 00:00:00,,N,JESSE TAKAHASHI,FINANCE AND ADMINISTRATIVE SERVICES DIRECTOR,04/01/2022 00:00:00,680300457,N,,N,N,,,,,Local government,UG,,,,,,07/01/2020 00:00:00,,,,US
1448053,2554122021,2021,255412,12/31/2021 00:00:00,S,A,,N,810475376,,N,796685006,PLAINS HOSPITAL CORPORATION D/B/A CLARK FORK VALLEY HOSPITAL,10 KRUGER ROAD,,PLAINS,MT,59859,CARLA A. NEIMAN,CHIEF FINANCIAL OFFICER,4068264851,,CNEIMAN@CFVH.ORG,09/30/2022 14:20:11,CARLA A. NEIMAN-CFO,WIPFLI LLP,201 WEST NORTH RIVER DRIVE #400,,SPOKANE,WA,99201,ERIC VOLK,PARTNER,5094894524,,EVOLK@WIPFLI.COM,09/30/2022 13:29:37,,O,,U,N,N,N,N,U,750000,N,,4803158,,N,N,N,N,N,Y,,93,09/30/2022 00:00:00,10/11/2022 01:30:12,,N,888,1,x00,09/30/2022 00:00:00,,N,CARLA A. NEIMAN,CFO,09/30/2022 00:00:00,390758449,N,,N,N,,,,,Local government,UG,,,,,,01/01/2021 00:00:00,,,,US
1395863,1304182021,2021,130418,06/30/2021 00:00:00,S,A,,N,866000515,,N,,CHANDLER UNIFIED SCHOOL DISTRICT NO. 80,1525 W. FRYE RD.,,CHANDLER,AZ,852246178,LANA BERRY,CHIEF FINANCIAL OFFICER,4808127660,,BERRY.LANA@CUSD80.COM,12/22/2021 17:37:58,LANA BERRY-CHIEF FINANCIAL OFFICER,"HEINFELD, MEECH & CO., P.C.","1365 N. SCOTTSDALE RD., SUITE 300",,SCOTTSDALE,AZ,85257,"JENNIFER L. SHIELDS, CPA, CGFM",PARTNER,6022779449,,JENNIFER.SHIELDS@HM.CPA,12/28/2021 09:35:41,,C,84,U,N,N,N,N,U,1892744,Y,,63091482,,N,N,N,N,N,N,,,12/28/2021 00:00:00,12/30/2021 01:30:06,,N,505,1,x00,12/28/2021 00:00:00,,N,LANA BERRY,CHIEF FINANCIAL OFFICER,12/28/2021 00:00:00,860558065,N,,N,N,,,,,Local government,UG,,01/10/2022 12:39:53,01/13/2022 10:51:06,N,G,07/01/2020 00:00:00,,,,US
1417322,1335902021,2021,133590,06/30/2021 00:00:00,S,A,,N,946003832,,N,,THERMALITO UNION ELEMENTARY SCHOOL DISTRICT,400 GRAND AVENUE,,OROVILLE,CA,95965,CODY WALKER,ASSISTANT SUPERINTENDENT,5305388825,,CWALKER@THERMALITO.ORG,02/07/2022 11:26:59,CODY WALKER-ASSISTANT SUPERINTENDENT,JAMES MARTA & COMPANY LLP,"701 HOWE AVENUE, SUITE E3",,SACRAMENTO,CA,95825,JESSE DEOL,PARTNER,9169939494,,JDEOL@JPMCPA.COM,02/07/2022 15:25:39,,O,,U,N,N,N,N,U,750000,Y,,7360650,,N,N,N,N,N,N,,84,02/07/2022 00:00:00,02/09/2022 01:30:04,,N,505,1,x00,02/07/2022 00:00:00,,N,CODY WALKER,ASSISTANT SUPERINTENDENT,02/07/2022 00:00:00,271682261,N,,N,N,,,,,Local government,UG,,02/09/2022 14:55:20,02/10/2022 07:13:43,N,G,07/01/2020 00:00:00,,,,US
1437270,2388892021,2021,238889,12/31/2021 00:00:00,S,A,,N,311616634,,N,145072216,"PRESERVATION OF AFFORDABLE HOUSING, INC.",2 OLIVER ST,,BOSTON,MA,02109,ALLISON ADDUCI,"SVP, FINANCE & ACCOUNTING",6174490870,,AADDUCI@POAH.ORG,07/14/2022 12:33:23,"ALLISON ADDUCI-SENIOR VICE PRESIDENT, FINANCE & ACCOUNTING",COHNREZNICK,"ONE BOSTON PLACE, SUITE 500",,BOSTON,MA,02108,KAREN SMITH,PARTNER,6076034520,,KAREN.SMITH@COHNREZNICK.COM,07/14/2022 14:30:37,,O,,U,N,N,N,N,U,750000,Y,,8707617,,N,N,N,N,N,N,,21,07/14/2022 00:00:00,07/20/2022 01:30:04,,N,888,1,x00,07/14/2022 00:00:00,,N,ALLISON ADDUCI,"SENIOR VICE PRESIDENT, FINANCE & ACCOUNTING",07/14/2022 00:00:00,221478099,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2021 00:00:00,,,,US
1438071,2310402021,2021,231040,12/31/2021 00:00:00,S,A,,N,133501749,,N,,"MELROSE VILLA HERMOSA DEVELOPMENT FUND COMPANY, INC",825 MELROSE AVENUE,,BRONX,NY,10451,REVEREND BERTRAM BENNETT,PRESIDENT AND CEO,9173835625,,ST.DAVID@VERIZON.NET,07/11/2022 09:53:24,BERTRAM BENNETT-PRESIDENT,"LES S. THOMPSON & CO., LLP",112 W 34TH STREET,,NEW YORK,NY,10120,LES S. THOMPSON,MANAGING PARTNER,2124817634,,LES@LESTCO.COM,07/11/2022 12:54:50,,O,,U,N,N,N,N,U,750000,Y,,773385,,N,N,N,Y,Y,N,,14,07/11/2022 00:00:00,07/15/2022 01:30:04,,N,903,1,x14,07/11/2022 00:00:00,,N,BERTRAM BENNETT,PRESIDENT,07/11/2022 00:00:00,133475295,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2021 00:00:00,,,,US
1380504,1260692021,2021,126069,02/28/2021 00:00:00,S,A,,N,953743532,,N,847365491,"DIAKONIA HOUSING I, INC. DBA DIAKONIA HOUSING I 136-11103",911 NORTH STUDEBAKER ROAD,,LONG BEACH,CA,90815,CHRISTOPHER PURCELL,CONTROLLER,5622575100,,CHRISTOPHER.PURCELL@RHF.ORG,07/26/2021 17:38:26,CHRISTOPHER PURCELL-CONTROLLER,"DAUBY O'CONNOR & ZALESKI, LLC",501 CONGRESSIONAL BLVD.,,CARMEL,IN,46032,JACOB BUEHLER,MEMBER,3178485700,,JBUEHLER@DOZ.NET,07/27/2021 07:54:25,,O,,U,N,N,N,N,U,750000,N,,4538101,,N,N,N,N,Y,N,,14,07/27/2021 00:00:00,07/29/2021 01:30:05,,N,903,1,x00x14,07/27/2021 00:00:00,,N,CHRISTOPHER PURCELL,CONTROLLER,07/27/2021 00:00:00,351750664,N,,N,N,,,,,Non-profit,UG,,,,,,03/01/2020 00:00:00,,,,US
1417425,1877932021,2021,187793,06/30/2021 00:00:00,S,A,,N,936002118,,N,006156467,"CITY OF ASTORIA, OREGON",1095 DUANE STREET,,ASTORIA,OR,97103,SUSAN BROOKS,DIRECTOR OF FINANCE AND ADMIN SERVS,5033255821,,SBROOKS@ASTORIA.OR.US,02/09/2022 16:36:11,SUSAN BROOKS-DIRECTOR OF FINANCE AND ADMINISTRATIVE SERVICES,MERINA & COMPANY LLP,7624 SW MOHAWK STREET,,TUALATIN,OR,97062,TONYA MOFFITT,MANAGING PARTNER,5037230300,,TMOFFITT@MERINA.COM,02/10/2022 19:48:16,,O,,U,N,N,N,N,U,750000,Y,,1920328,,N,N,N,N,N,N,,20,02/10/2022 00:00:00,02/12/2022 01:30:04,,N,200,1,x00,02/10/2022 00:00:00,,N,SUSAN BROOKS,DIRECTOR OF FINANCE AND ADMINISTRATIVE SERVICES,02/10/2022 00:00:00,320346664,N,,N,N,,,,,Local government,UG,,,,,,07/01/2020 00:00:00,,,,US
1437273,1922292021,2021,192229,09/30/2021 00:00:00,S,A,,N,621559560,,N,075889969,"GOOD SAMARITAN VILLAGE, INC.",1615 APPLING ROAD,,CORDOVA,TN,38016,"DONALD D. OLLIO, JR",CHIEF FINANCIAL OFFICER,9013804900,,DON.OLLIO@WESLEYHOUSING.COM,06/30/2022 11:24:58,DON OLLIO-CFO,"DAUBY O'CONNOR & ZALESKI, LLC",501 CONGRESSIONAL BLVD.,,CARMEL,IN,46032,KENNY DENNISON,MEMBER,3178485700,,KDENNISON@DOZLLC.COM,06/30/2022 11:31:30,,O,,U,N,N,N,N,U,750000,Y,,2340690,,N,N,N,N,N,N,,14,06/30/2022 00:00:00,07/03/2022 01:30:04,,N,903,1,x00,06/30/2022 00:00:00,,N,DON OLLIO,CFO,06/30/2022 00:00:00,351750664,N,,N,N,,,,,Non-profit,UG,,,,,,10/01/2020 00:00:00,,,,US
1423111,2479962021,2021,247996,06/30/2021 00:00:00,S,A,,N,251700492,,N,,"PREVENTATIVE AFTERCARE, INC.",233 GEORGE JUNIOR ROAD,,GROVE CITY,PA,16127,MICHELLE GERWICK,CFO,7244589330,,MGERWICK@GJR.ORG,03/21/2022 16:44:52,MICHELLE GERWICK-CHIEF FINANCIAL OFFICER,HBK CPAS AND CONSULTANTS,3110 HIGHLAND ROAD,,HERMITAGE,PA,16148,DOMINIC A. MASTROPIETRO,PRINCIPAL,7249817550,,DMASTROPIETRO@HBKCPA.COM,03/18/2022 05:20:25,,O,,U,N,N,N,N,U,750000,Y,,1640873,,N,N,N,N,N,N,,93,03/21/2022 00:00:00,03/23/2022 01:30:03,,N,888,1,x00,03/21/2022 00:00:00,,N,MICHELLE GERWICK,CHIEF FINANCIAL OFFICER,03/21/2022 00:00:00,341897225,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2020 00:00:00,,,,US
