ID,REPORTID,VERSION,DBKEY,AUDITYEAR,SEQ_NUMBER,TYPE_ID,NOTE_INDEX,TITLE,CONTENT,UEI,MULTIPLEUEIS
448797,975623,1,54071,2022,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,DDFQSUJ4DPZ3,N
478860,982939,1,26935,2022,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,JE1DUM5XD463,N
478861,982939,1,26935,2022,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,The schedule of expenditures of federal awards is prepared on the accrual basis of accounting.,JE1DUM5XD463,N
478862,982939,1,26935,2022,3,3,0,Loan/loan guarantee outstanding balances,MORTGAGE INSURANCE FOR THE PURCHASE OR REFINANCING OF EXISTING MULTIFAMILY HOUSING PROJECTS (14.155) - Balances outstanding at the end of the audit period were 2486086. ,JE1DUM5XD463,N
385420,950236,1,150450,2022,2,2,1,10% De Minimis Cost Rate,The auditee used the de minimis cost rate.,GRBGSMEVKN86,N
385421,950236,1,150450,2022,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The accompanying schedule of expenditures of federal awards (the ""Schedule"") includes the federal grant activity of Oakland Community College (the ""College"") under programs of the federal government for the year ended June 30, 2022. The information in the Schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (the ""Uniform Guidance""). Because the Schedule presents only a selected portion of the operations of the College, it is not intended to and does not present the financial position, changes in net position, or cash flows of the College. Expenditures reported in the Schedule are reported on the same basis of accounting as the financial statements. Such expenditures are recognized following the cost principles contained in Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards, wherein certain types of expenditures are not allowable or are limited as to reimbursement. The pass through entity identifying numbers are presented where available.The College has elected to use the 10 percent de minimis indirect cost rate to recover indirect costs, as allowed under the Uniform Guidance.",GRBGSMEVKN86,N
385422,950236,1,150450,2022,3,3,0,Adjustments and Transfers,"As allowable and in accordance with federal regulations issued by the U.S Department of Education, in the year ended June 30, 2022, the College transferred $129,331 of the 2021 2022 Federal Work Study Program (84.033) award to the Federal Supplemental Educational Opportunity Grant (84.007) award, which it expended in the 2021 2022 award year.",GRBGSMEVKN86,N
410162,961029,1,174936,2022,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The accompanying schedule of expenditures of federal awards includes the federal grant activity of Region 9 Education Service Center and is presented on the modified accrual basis of accounting. The information in this schedule is presented in accordance with the requirements of the Uniform Guidance. Therefore, some amounts presented in this schedule may differ from the amounts presented in, or used in the preparation of, the basic financial statements.",DZEL3M3BH5Z2,N
410163,961029,1,174936,2022,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,DZEL3M3BH5Z2,N
410164,961029,1,174936,2022,3,3,0,Reconciliation of Federal Expenditures per the SEFA to the Basic Financial ,SEE THE NOTES TO THE SEFA FOR TABLE.,DZEL3M3BH5Z2,N
411031,963250,1,180818,2022,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The accompanying schedule of expenditures of federal awards (the Schedule) includes the federal award activity of the Board of Education of Queen Annes County, Maryland under programs of the federal government for the year ended June 30, 2022.  The information in this Schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance).  Because the Schedule presents only a selected portion of the operations of the Board of Education of Queen Annes County, Maryland it is not intended to and does not present the financial position, changes in net assets, or cash flows of the Board of Education of Queen Annes County, Maryland.  Expenditures reported on the Schedule are reported on the modified accrual basis of accounting.  Such expenditures are recognized following the cost principles contained in the Uniform Guidance, wherein certain types of expenditures are not allowable or are limited as to reimbursement.  ",XQGMGEP47M41,N
411032,963250,1,180818,2022,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,XQGMGEP47M41,N
423489,962098,1,169966,2022,3,3,0,Note 3 : Identification of Major Programs ,"As shown on the accompanying Schedule of Findings and Questioned Costs, the dollar threshold used to distinguish between type A and type B programs were seven hundred and fifty thousand ($750,000) dollars. The District had three major programs, Title II Supporting Effective Instruction, which is CFDA number 84.367 with total federal expenditures of $615,296 which covers 1.7% of federal expenditures of $324,148 which covers 0.9% of federal expenditures, and Educational Stabilization Fund, which is CFDA number 84.425 with total federal expenditures of $17,527,168 which covers 48.8% of federal expenditures.",CTECNNVRKRB9,N
423490,962098,1,169966,2022,2,2,2,10% De Minimis Cost Rate,"The auditee did not use the de minimis cost rate. The school district has not elected to use the 10% de minimis indirect cost rate as allowed in the Uniform Guidance, section 414.",CTECNNVRKRB9,N
423491,962098,1,169966,2022,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The schedule of expenditures of federal and certain state awards of the Hazleton Area School District are presented on the modified accrual basis of accounting. The information in this schedule is presented in accordance with the requirements of the Uniform Grant Guidance. Therefore, some amounts may differ from amounts presented in, or used in the presentation of the basis financial statements.",CTECNNVRKRB9,N
427390,966592,1,183126,2022,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"Expenditures reported on the Schedule are reported on the accrual basis of accounting.  Such expenditures are recognized following the cost principles contained in the Uniform Guidance, wherein certain types of expenditures are not allowable or are limited as to reimbursement.  ",NJBKV6T66FS8,N
427391,966592,1,183126,2022,5,3,0,Note 5: Federal Loan Programs,"The Port did not have any federal loan programs during the year ended September 30, 2022.",NJBKV6T66FS8,N
427392,966592,1,183126,2022,3,3,0,Note 1: Basis of Presentation,"The accompanying schedule of expenditures of federal awards (the Schedule) includes the federal award activity of the Port under programs of the federal government for the year ended September 30, 2022.  The information in this Schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance).  Because the Schedule presents only a selected portion of the operations of the Port, it is not intended to and does not present the financial position, changes in net position or cash flows of the Port.",NJBKV6T66FS8,N
427393,966592,1,183126,2022,6,3,0,Note 6: Personal Protective Equipment,"During the year ended September 30, 2022, the Port did not receive any donated personal protective equipment.",NJBKV6T66FS8,N
427394,966592,1,183126,2022,4,3,0,Note 4: Subrecipients,"Of the federal expenditures presented in the Schedule, the Port provided no federal awards to sub-recipients.",NJBKV6T66FS8,N
427395,966592,1,183126,2022,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,NJBKV6T66FS8,N
451905,978391,1,194523,2022,2,2,2,10% De Minimis Cost Rate,The Ritchie County Board of Education did not elect to use the 10% de minims indirect cost rate for its federal programs.,CCH5F5LYW5N8,N
451906,978391,1,194523,2022,3,3,0,Note 3 - Food Distribution,"The Ritchie County Board of Educations non-cash assistance received from the U.S. Department of Agriculture Donated Foods Program of $31,528 is included in the Schedule of Expenditures of Federal Awards based upon the fair market value of the commodities at the time of receipt and reflects the amount distributed for the year ended June 30, 2022.",CCH5F5LYW5N8,N
451907,978391,1,194523,2022,4,3,0,Note 4 - Subrecipients,"The Ritchie County Board of Education did not pass through any federal funds to subrecipients during the year ended June 30, 2022.",CCH5F5LYW5N8,N
451908,978391,1,194523,2022,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The accompanying schedule of expenditures of federal awards includes the federal grant activity of the Ritchie County Board of Education and is presented on a basis of accounting principles generally accepted in the United States of America. The information in this schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance).",CCH5F5LYW5N8,N
459245,972355,1,164471,2022,2,2,2,10% De Minimis Cost Rate,The District has elected not to use the 10-percent de minimis indirect cost rate as allowed under the Uniform Guidance.,J2SHPBH8PSS8,N
459246,972355,1,164471,2022,3,3,0,BASIS OF PRESENTATION,"The accompanying Schedule of Receipts and Expenditures of Federal Awards (the Schedule) includes the federal award activity of Wadsworth City School District (the District) under programs of the federal government for the year ended June 30, 2022.  The information on this Schedule is prepared in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance).  Because the Schedule presents only a selected portion of the operations of the District, it is not intended to and does not present the financial position, changes in net position, or cash flows of the District.",J2SHPBH8PSS8,N
459247,972355,1,164471,2022,4,3,0,CHILD NUTRITION CLUSTER,"The District commingles cash receipts from the U.S. Department of Agriculture with similar State grants.  When reporting expenditures on this Schedule, the District assumes it expends federal monies first.",J2SHPBH8PSS8,N
459248,972355,1,164471,2022,5,3,0,FOOD DONATION PROGRAM,The District reports commodities consumed on the Schedule at the entitlement value.  The District allocated donated food commodities to the respective program that benefitted from the use of those donated food commodities.,J2SHPBH8PSS8,N
459249,972355,1,164471,2022,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,Revenues and expenditures reported on the Schedule are reported on the cash basis of accounting.  Such expenditures are recognized following the cost principles contained in Uniform Guidance wherein certain types of expenditures may or may not be allowable or may be limited as to reimbursement.,J2SHPBH8PSS8,N
374728,949214,1,221097,2022,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The accompanying schedule of expenditures of federal awards includes the federal grant activity of Heritage Fields, Inc., HUD Project No. 072-HD116, and is presented on the accrual basis of accounting.  The information in this schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance). Because the schedule presents only a selected portion of the operations of Heritage Fields, Inc., it is not intended to and does not present the financial position, changes in net assets, or cash flows of Heritage Fields, Inc.  Expenditures reported on the schedule are reported on the accrual basis of accounting.  Such expenditures are recognized following the cost principles contained in the Uniform Guidance, wherein certain types of expenditures are not allowable or are limited as to reimbursement.",VAMWGJN1LXE4,N
374729,949214,1,221097,2022,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,VAMWGJN1LXE4,N
374730,949214,1,221097,2022,3,3,0,Loan/loan guarantee outstanding balances,SUPPORTIVE HOUSING FOR PERSONS WITH DISABILITIES (14.181) - Balances outstanding at the end of the audit period were 2030200. ,VAMWGJN1LXE4,N
447871,976320,1,200003,2022,4,3,0,Medicaid Funding (SEFA Note 6),"During the year ended June 30, 2022, the District received Medicaid funding of $40,731 from the Arkansas Department of Human Services.  Such payments are not considered Federal awards expended, and therefore, are not included in the above Schedule.  ",Z8RTWFAGN8E1,N
447872,976320,1,200003,2022,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"Basis of Presentation (SEFA Note 1)- The accompanying Schedule of Expenditures of Federal Awards (the ""Schedule"") includes the federal award activity of Lincoln Constolidated School District No. 48 (District) under programs of the federal government for the year ended June 30, 2022.  The  information in this Schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations (CFR) Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance).  Because the Schedule presents only a selected portion of the operations of the District, it is not intended to and does not present the financial position or changes in financial position of the District.  Summary of Significant Accounting Policies (SEFA Note 2) - Expenditures reported on the Schedule are reported on the regulatory basis of accounting.  Such expenditures are recognized following the cost principles contained in the Uniform Guidance, wherein certain types of expenditures are not allowable or are limited  as to reimbursement. ",Z8RTWFAGN8E1,N
447873,976320,1,200003,2022,2,2,2,10% De Minimis Cost Rate,The District has elected not to use the 10% de minimis indirect cost rate allowed under the Uniform Guidance. (SEFA Note 5),Z8RTWFAGN8E1,N
447874,976320,1,200003,2022,3,3,0,Nonmonetary Assistance (SEFA Notes 3 and 4),Nonmonetary assistance is reported at the approximate value as provided by the U. S. Department of Defense through an agreement with the U. S. Department of Agriculture.  Nonmonetary assistance is reported at the approximate value as provided by the Arkansas Department of Human Services.,Z8RTWFAGN8E1,N
471641,981869,1,216498,2022,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,UKFAQMJAK3Z2,N
471642,981869,1,216498,2022,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"Expenditures reported in the Schedule are reported on the accrual basis of accounting. Such expenditures are recognized following, the cost principles contained in the Uniform Guidance, wherein certain types of expenditures are not allowable or are limited as to reimbursement. Prelude Behavioral Services had no grants passed through to subrecipients.",UKFAQMJAK3Z2,N
478370,984088,1,221401,2022,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The City of Bedford (the City) accounts for its grants in the General Fund and Special Revenue Funds. Special Revenue Funds are governmental funds which can be used to account for resources restricted to, or committed for, specific purposes by a grantor. Generally, unused balances are returned to the grantor at the close of specified project periods. The accompanying Schedule of Expenditures of Federal Awards includes the federal grant activity of the City, and is presented on the modified accrual basis of accounting as described in Note 1 to the basic financial statements for the year ended September 30, 2022.",CU7BX9ZKPQK8,N
478371,984088,1,221401,2022,3,3,0,Sub-recipients,"Of the federal expenditures presented in the schedule, the City provided no federal awards to subrecipients.",CU7BX9ZKPQK8,N
478372,984088,1,221401,2022,4,3,0,Loans,"At year end, The City had no loans or loan guarantees outstanding with federal awarding agencies.",CU7BX9ZKPQK8,N
478373,984088,1,221401,2022,2,2,2,10% De Minimis Cost Rate,"The City elected not to use the de minimis indirect cost rate as allowed in the Uniform Guidance, section 414.",CU7BX9ZKPQK8,N
371723,947788,1,255585,2022,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,The accompanying schedule of expenditures of federal awards is presented using the accrual basis of accounting. The amounts reported in this schedule as expenditures may differ from certain financial reports submitted to federal funding agencies due to those reports being submitted on either a cash or modified accrual basis of accounting.,HNH4RN73DLT5,N
371724,947788,1,255585,2022,4,3,0,Relationships to Basic Financial Statements,"Federal award expenditures are reported on the statement of activities. In certain programs, the expenditures reported in the financial statements may differ from the expenditures reported in the schedule of expenditures of federal awards because not all expenditures are required to be reported on the schedule of expenditures of federal awards.",HNH4RN73DLT5,N
371725,947788,1,255585,2022,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,HNH4RN73DLT5,N
371726,947788,1,255585,2022,3,3,0,Reporting Entity,The accompanying schedule of expenditures of federal awards presents the activities in all of the federal award programs of the Mann Center for Performing Arts (the Mann). All federal awards received directly from federal agencies as well as awards passed through other governmental agencies or not-for-profit organizations are included on this schedule.,HNH4RN73DLT5,N
426177,960443,1,256797,2022,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,G9VJKSEV7JL7,N
426178,960443,1,256797,2022,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The accompanying schedule of expenditures of federal and state awards includes the federal and state grant activity of the Agency and is presented on the accrual basis of accounting.  The information is presented in accordance with the requirements of Title 2 US Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards. The information in this schedule may differ from amounts in, or used in the preparation of the financial statements. ",G9VJKSEV7JL7,N
413362,965254,1,242524,2022,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"BASIS OF PRESENTATION:The accompanying schedule of expenditures of federal awards (the schedule) includes thefederal grant activity of InspireNOLA Charter Schools and Subsidiary under programs of the federal government for the year ended June 30, 2022. The information in the schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance). Because the schedule presents only a selected portion of the operations of InspireNOLA Charter Schools and Subsidiary, it is not intended to and does not present the financial position, changes in net assets, or cash flows of InspireNOLA Charter Schools and Subsidiary.Expense Recognition:Expenditures reported on the schedule are reported on the accrual basis of accounting.Such expenditures are recognized following the cost principles contained in the UniformGuidance, wherein certain types of expenditures are not allowed or are limited as toreimbursement.Payments to Subrecipients:There were no payments to subrecipients for the fiscal year ended June 30, 2022.Non-Cash Assistance:Nonmonetary assistance in the amount of $115,737 is reported in the schedule of expenditures of federal awards as AL No. 10.555 at the fair market value of the commodities received and disbursed.",L3V6K1X53GW9,N
413363,965254,1,242524,2022,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,L3V6K1X53GW9,N
463800,981419,1,250712,2022,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,THE SCHEDULE OF FEDERAL EXPENDITURES ARE REPORTED ON THE ACCRUAL BASIS OF ACCOUNTING. THE INFORMATION IN THIS SCHEDULE IS PRESENTED IN ACCORDANCE WITH THE REQUIREMENTS OF THE UNIFORM GUIDANCE.,N49CQKSWPHH3,N
463801,981419,1,250712,2022,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,N49CQKSWPHH3,N
478193,983684,1,239472,2022,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"NOTE 1  BASIS OF PRESENTATION The accompanying schedule of expenditures of federal awards includes the federal award activity of Friendly Temple Apartments, Inc. and is presented on the accrual basis of accounting.  The information in this schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance).   NOTE 2 - SUMMARY OF SIGNIFICANT ACCOUNTING POLICIES Expenditures reported on the Schedule are reported on the accrual basis of accounting.  Such expenditures are recognized following the cost principles contained in the Uniform Guidance, wherein certain types of expenditures are not allowable or are limited as to reimbursement.   ",S4JKKBTNL653,N
478194,983684,1,239472,2022,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,S4JKKBTNL653,N
478195,983684,1,239472,2022,3,3,0,Loan/loan guarantee outstanding balances,SUPPORTIVE HOUSING FOR THE ELDERLY (14.157) - Balances outstanding at the end of the audit period were 4763550. ,S4JKKBTNL653,N
398901,960301,1,135438,2022,2,2,2,10% De Minimis Cost Rate,"The District does not opt to use the 10% de minimis cost rate allowed in Title 2 U.S. Code of Federal Regulations (CFR) Part 200.414, Indirect (F & A) costs.",NRK7D8MYXTJ4,N
398902,960301,1,135438,2022,3,3,0,Determining the Value of Non-Cash Awards Expended,Food Commodities: Valued at the assessed value provided by the federal agency.,NRK7D8MYXTJ4,N
398903,960301,1,135438,2022,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The accompanying Schedule of Expenditures of Federal Awards includes the federal grant activity of Moffat County School District, and is presented on the modified accrual basis of accounting.  The information in this schedule is presented in accordance with the requirements of Title 2, US Code of Federal Regulations, Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (""Uniform Guidance"").  Therefore, some amounts presented in this schedule may differ from amounts presented in, or used in, the preparation of the basis financial statements.",NRK7D8MYXTJ4,N
398904,960301,1,135438,2022,4,3,0,Sub recipients,Moffat County School District did not provide any federal awards received to sub recipients.,NRK7D8MYXTJ4,N
439381,970703,1,3391,2022,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,G4ECBHHF75J3,N
439382,970703,1,3391,2022,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The accompanying Schedule of Expenditures of Federal Awards includes the Federal assistance activity of the Center and is presented on the accrual basis of accounting. The information in this schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations (CFR) Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards.",G4ECBHHF75J3,N
443265,970221,1,119578,2022,2,2,2,10% De Minimis Cost Rate,"The auditee did not use the de minimis cost rate. 2.Basis of AccountingExpenditures reported on the Schedule are reported on the accrual basis of accounting. Such expenditures are recognized following the cost principles contained in 2 CFR 200, Subpart E (Cost Principles), wherein certain types of expenditures are not allowable or are limited as to reimbursement. Childrens Council did not elect to use the 10% de minimis indirect cost rate allowed under the Uniform Guidance.",FTMKGYA9FNA3,N
443266,970221,1,119578,2022,3,3,0,Pass-through to Sub-recipients,"Childrens Council did not provide any federal awards to sub-recipients.4.Other InformationChildrens Council did not receive federal insurance, loans, or non-cash assistance during the year ended June 30, 2022.",FTMKGYA9FNA3,N
443267,970221,1,119578,2022,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"1.Basis of PresentationThe accompanying Schedule of Expenditures of Federal and Non-federal Awards (the Schedule) includes the federal award activity of Children's Council of San Francisco (Childrens Council) under programs of the federal government for the year ended June 30, 2022. The Schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance). Because the Schedule presents only a selected portion of the operations of Childrens Council, it is not intended to and does not present the financial position, changes in net assets, or cash flows of Childrens Council.",FTMKGYA9FNA3,N
453992,978060,1,132401,2022,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"BASIS OF PRESENTATIONThe accompanying Schedule of Expenditures of Federal Awards (the ""Schedule"") includes the federal grant activity of the Authority under programs of the federal government for the year ended June 30, 2022. The information in the Schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance). Because the Schedule presents only a selected portion of operations of the Authority, it is not intended to and does not present the financial position, changes in net position or cash flows of the Authority. Therefore, some amounts presented in the Schedule may differ from amounts presented in, or used in the preparation of the financial statements.SUMMARY OF SIGNIFICANT ACCOUNTING POLICIESExpenditures reported on the Schedule are reported on the accrual basis of accounting.  Such expenditures are recognized following the cost principles contained in the Uniform Guidance, wherein certain types of expenditures are not allowable or are limited as to reimbursement. INDIRECT COST RATEThe Authority has elected not to use the ten percent de minimis indirect cost rate allowed under the Uniform Guidance.",YG6XENAX1B56,N
453993,978060,1,132401,2022,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,YG6XENAX1B56,N
391872,953350,1,181450,2022,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The accompanying schedule of expenditures of federal awards (the Schedule) includes the federal award activity of the College under programs of the federal government for the year ended June 30, 2022.  The information in this schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance).  Because the Schedule presents only a selected portion of the operations of the College, it is not intended to and does not present the financial position, changes in net assets, or cash flows of the College.  ",Z2RUETN8LLM4,Y
391873,953350,1,181450,2022,2,2,2,10% De Minimis Cost Rate,The auditee has elected not to use the 10% de minimis indirect cosst rate as allowed under Uniform Guidance.,Z2RUETN8LLM4,Y
391874,953350,1,181450,2022,3,3,0,Basis of Accounting,"Expenditures reported on the Schedule are reported on the accrual basis of accounting.  Such expenditures are recognized following the cost principles contained in the Uniform Guidance wherein certain types of expenditures are not allowable or are limited as to reimbursement.Expenditures for federal student financial aid programs are recognized as incurred and include Federal Pell program grants to students, loan disbursements under the Federal Perkins Loan Programs, Federal Direct Loans and Parent Loans for Undergraduate Students (PLUS) programs (Direct Student Loans), the federal share of students Federal Supplemental Educational Opportunity Grant program grants and Federal Work Study program earnings, and administrative cost allowances, where applicable.  Loans made under the Federal Direct and PLUS programs are disbursed by the Federal government.  The Federal Perkins Loan Program ended during fiscal year 2018 and the College is making the required repayments to the government.                                                                                         ",Z2RUETN8LLM4,Y
391875,953350,1,181450,2022,4,3,0,Student Loan Programs and Related Matters,"The Federal Perkins Loan Program (the Program) is administered directly by the College and balances and transactions relating to the Program are included in the Colleges financial statements.  Loans outstanding at the beginning of the year are included in the federal expenditures presented in the Schedule.  The Program ended in fiscal year 2018, and there were no new loans disbursed for the year ended June 30, 2022.  The balance of loans outstanding under the Program was $413,270 as of June 30, 2022.  The College is responsible only for the performance of certain administrative duties with respect to the Federal Direct Student Loans, and accordingly, these loans are not included in its financial statements.  The principal amount of loans disbursed under these programs during the year ended June 30, 2022, is included on the Schedule.",Z2RUETN8LLM4,Y
391876,953350,1,181450,2022,5,3,0,Subrecipients,"The College did not pass any federal awards through to subrecipients during the year ended June 30, 2022.",Z2RUETN8LLM4,Y
447517,968964,1,164565,2022,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,CJFHEURLL3L5,N
