ELECAUDITHEADERID,ID,AUDITYEAR,DBKEY,FYENDDATE,AUDITTYPE,PERIODCOVERED,NUMBERMONTHS,MULTIPLEEINS,EIN,EINSUBCODE,MULTIPLEDUNS,DUNS,AUDITEENAME,STREET1,STREET2,CITY,STATE,ZIPCODE,AUDITEECONTACT,AUDITEETITLE,AUDITEEPHONE,AUDITEEFAX,AUDITEEEMAIL,AUDITEEDATESIGNED,AUDITEENAMETITLE,CPAFIRMNAME,CPASTREET1,CPASTREET2,CPACITY,CPASTATE,CPAZIPCODE,CPACONTACT,CPATITLE,CPAPHONE,CPAFAX,CPAEMAIL,CPADATESIGNED,CPANAMETITLE,COG_OVER,COGAGENCY,TYPEREPORT_FS,REPORTABLECONDITION,MATERIALWEAKNESS,MATERIALNONCOMPLIANCE,GOINGCONCERN,TYPEREPORT_MP,DOLLARTHRESHOLD,LOWRISK,REPORTREQUIRED,TOTFEDEXPEND,COPIES,REPORTABLECONDITION_MP,MATERIALWEAKNESS_MP,QCOSTS,CYFINDINGS,PYSCHEDULE,DUP_REPORTS,COG_AGENCY,OVERSIGHTAGENCY,DATERECEIVED,DATEFIREWALL,PREVIOUSDATEFIREWALL,FINDINGREFNUM,TYPEOFENTITY,IMAGE,AGENCYCFDA,INITIALDATE,DATERECEIVEDOTHER,MULTIPLE_CPAS,AUDITEECERTIFYNAME,AUDITEECERTIFYTITLE,FACACCEPTEDDATE,AUDITOR_EIN,SD_MATERIALWEAKNESS,SD_MATERIALWEAKNESS_MP,SIGNIFICANTDEFICIENCY,SIGNIFICANTDEFICIENCY_MP,SP_FRAMEWORK,SP_FRAMEWORK_REQUIRED,TYPEREPORT_SP_FRAMEWORK,SUPPRESSION_CODE,ENTITY_TYPE,TYPEAUDIT_CODE,OPEID,DATETOED,DATEFINISHED,TYPEFINDING,TYPEFUNDING,FYSTARTDATE,CPAFOREIGN,UEI,MULTIPLEUEIS,CPACOUNTRY
1313549,1842282019,2019,184228,02/28/2019 00:00:00,S,A,,N,351990571,,N,612097998,"FAMILY DEVELOPMENT SERVICES, INC.",3637 MERIDIAN STREET,,INDIANAPOLIS,IN,46208,KIMBERLEY HAGLER-RHODES,EXECUTIVE DIRECTOR,3178033803,,KRHODES@FDS.ORG,11/19/2019 14:10:52,KIMBERLY HAGLER-RHODES-EXECUTIVE DIRECTOR,"COMER, NOWLING & ASSOCIATES, P.C.",8606 ALLISONVILLE RD. SUITE 120,,INDIANAPOLIS ,IN,46250,"DOUGLAS O. JONES, CPA",AUDIT PARNTER,3178413393,,DJONES@COMERNOWLING.COM,11/20/2019 10:27:52,,O,,U,N,N,N,N,U,750000,Y,,18287474,,N,N,N,N,N,N,,93,11/20/2019 00:00:00,12/12/2019 01:30:05,,N,908,1,x00,11/20/2019 00:00:00,,N,KIMBERLY HAGLER-RHODES,EXECUTIVE DIRECTOR,11/20/2019 00:00:00,352119569,N,,N,N,,,,,Non-profit,UG,,,,,,03/01/2018 00:00:00,,,,US
1316151,895442019,2019,89544,06/30/2019 00:00:00,S,A,,N,591905344,,N,021118286,"MENTAL HEALTH RESOURCE CENTER, INC. ","10550 DEERWOOD PARK BLVD, SUITE 600",,JACKSONVILLE,FL,32256,CLYDE M. BRUMFIELD,VICE PRESIDENT - FINANCE / CFO,9047431883,,CBRUMFIELD@MHRCFLORIDA.COM,11/19/2019 15:07:36,CLYDE BRUMFIELD-VP-FINANCE/CFO,"RALSTON & COMPANY, P.A.","8777 SAN JOSE BLVD, BLDG E",,JACKSONVILLE,FL,32217,R. BRUCE SHEALY,CPA,9047300440,,SHEALY@RALSTONCO.COM,11/18/2019 08:16:47,,O,,U,N,N,N,N,U,750000,Y,,4542692,,N,N,N,N,N,N,,14,11/19/2019 00:00:00,12/07/2019 01:30:06,,N,908,1,x00,11/19/2019 00:00:00,,N,CLYDE BRUMFIELD,VP-FINANCE/CFO,11/19/2019 00:00:00,591514060,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2018 00:00:00,,,,US
1338285,2362442019,2019,236244,12/31/2019 00:00:00,S,A,,N,431893417,,N,038108255,"LIBERTY APARTMENTS, INC. (FISHER HEIGHTS APARTMENTS) ",1425 S. 18TH STREET,,ST. LOUIS,MO,63104,KELLY WILSON,REGIONAL MANAGER,3145717659,,KWILSON@NDCONSULTING.COM,05/05/2020 10:58:13,KELLY WILSON-SUPPORTED HOUSING REGIONAL MANAGER,"MADDOX & ASSOCIATES, APC","5627 BANKERS AVENUE, BUILDING 2",,BATON ROUGE,LA,708082610,BRYAN BEALE,CPA,2259263360,,MAIL@MADDOXASSOCIATES.COM,05/06/2020 08:28:01,,O,,U,N,N,N,N,U,750000,Y,,1232776,,N,N,N,N,Y,N,,14,05/06/2020 00:00:00,05/13/2020 01:30:11,,N,903,1,x00x14,05/06/2020 00:00:00,,N,KELLY WILSON,SUPPORTED HOUSING REGIONAL MANAGER,05/06/2020 00:00:00,721314069,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2019 00:00:00,,,,US
1327530,1317612019,2019,131761,06/30/2019 00:00:00,S,A,,N,716038636,,N,030425649,ELKINS SCHOOL DISTRICT,349 N. CENTER STREET,,ELKINS,AR,727273313,JEREMY MANGRUM,SUPERINTENDENT,4796432172,,JMANGRUM@ELKINSDISTRICT.ORG,02/24/2020 11:34:01,JEREMY MANGRUM-SUPERINTENDENT,ARKANSAS LEGISLATIVE AUDIT,"500 WOODLANE STREET, STE 172",,LITTLE ROCK,AR,722011099,"PATRICK NUTT, CPA",DEPUTY LEGISLATIVE AUDITOR,5016838600,,DCF@ARKLEGAUDIT.GOV,02/24/2020 08:26:48,,O,,AS,N,N,N,N,U,750000,N,,884669,,N,N,N,N,N,N,,10,02/24/2020 00:00:00,03/06/2020 01:30:07,,N,505,1,x00,02/24/2020 00:00:00,,N,JEREMY MANGRUM,SUPERINTENDENT,02/24/2020 00:00:00,716042275,N,,N,N,REGULATORY,N,U,,Local government,UG,,04/08/2020 09:52:18,04/09/2020 11:22:58,,N,07/01/2018 00:00:00,,,,US
1314860,685752019,2019,68575,06/30/2019 00:00:00,S,A,,N,450364972,,N,184233179,SOURIS VALLEY SPECIAL SERVICES ,1370 20TH AVE SW,,MINOT,ND,58701,DARLENE PULLEN,BUSINESS MANAGER,7018574410,,DARLENE.PULLEN@SVSSND.ORG,11/12/2019 10:49:39,DARLENE PULLEN-BUSINESS MANAGER,"BRADY, MARTZ & ASSOCIATES, P.C.",207 EAST BROADWAY AVE,,BISMARCK,ND,585021297,"PATRICK BROWN, CPA",SHAREHOLDER,7012231717,,PATRICK.BROWN@BRADYMARTZ.COM,11/14/2019 10:03:24,,O,,U,N,Y,N,N,U,750000,N,,2434467,,N,N,N,N,N,N,,84,11/14/2019 00:00:00,11/16/2019 01:30:21,,N,505,1,x00,11/14/2019 00:00:00,,N,DARLENE PULLEN,BUSINESS MANAGER,11/14/2019 00:00:00,450310328,Y,,N,N,,,,,Local government,UG,,12/05/2019 16:32:48,12/12/2019 07:52:25,,N,07/01/2018 00:00:00,,,,US
1344730,1781682019,2019,178168,12/31/2019 00:00:00,S,A,,N,396005511,,N,025970799,"CITY OF MANITOWOC, WISCONSIN",900 QUAY STREET,,MANITOWOC,WI,54221,MR. STEVEN CORBEILLE,FINANCE DIRECTOR,9206866961,,SCORBEILLE@MANITOWOC.ORG,08/18/2020 16:34:52,STEVE CORBEILLE-FINANCE DIRECTOR TREASURER,CLIFTONLARSONALLEN LLP,"712 RIVERFRONT DRIVE, SUITE 301",,SHEBOYGAN,WI,53081,"BRYAN GRUNEWALD, CPA",PRINCIPAL,9208033147,,BRYAN.GRUNEWALD@CLACONNECT.COM,08/18/2020 16:41:04,,O,,U,N,N,N,N,U,750000,N,,4569185,,N,Y,N,Y,N,N,,20,08/18/2020 00:00:00,08/26/2020 01:30:03,,N,200,1,X,08/18/2020 00:00:00,,N,STEVE CORBEILLE,FINANCE DIRECTOR TREASURER,08/18/2020 00:00:00,410746749,N,,N,N,,,,,Local government,UG,,,,,,01/01/2019 00:00:00,,,,US
1328562,2357572019,2019,235757,06/30/2019 00:00:00,S,A,,N,911307564,,N,801560900,CLARK COUNTY FOOD BANK ,6502 N.E. 47TH AVENUE,,VANCOUVER,WA,98661,ALAN HAMILTON,PRESIDENT,3606930939,,ALAN.HAMILTON@CLARKCOUNTYFOODBANK.ORG,02/05/2020 21:44:29,ALAN HAMILTON-PRESIDENT,GARY MCGEE & CO. LLP,"808 S.W. THIRD AVENUE, SUITE 700",,PORTLAND,OR,97204,YEE LEE MCGEE,PARTNER,5032222515,,LEE@GARYMCGEE.COM,02/05/2020 17:01:44,,O,,U,Y,N,N,N,U,750000,Y,,1348134,,N,N,N,N,N,N,,97,02/05/2020 00:00:00,02/28/2020 01:30:06,,N,909,1,x00,02/05/2020 00:00:00,,N,ALAN HAMILTON,PRESIDENT,02/05/2020 00:00:00,274363029,N,,Y,N,,,,,Non-profit,UG,,,,,,07/01/2018 00:00:00,,,,US
1311048,960742019,2019,96074,06/30/2019 00:00:00,S,A,,N,640679139,,N,,NCBA ESTATES MISSISSIPPI 065-EH086-L8,"280 HERNANDO ST, SUITE 205",,MEMPHIS,TN,38126,DEBRA EDWARDS,MANAGEMENT AGENT,9015267155,,DEDWARDS@NORTHERNINCRES.COM,10/03/2019 18:17:24,DEBRA EDWARDS-MANAGEMENT AGENT,GRANTHAMPOOLE PLLC,"1062 HIGHLAND COLONY PKWY, SUITE 201",,RIDGELAND,MS,39157,ALAN G. ARRINGTON,PARTNER,6014992400,,AARRINGTON@GRANTHAMPOOLE.COM,10/04/2019 13:00:19,,O,,U,N,N,N,N,U,750000,Y,,4420231,,N,N,N,N,N,N,,14,10/04/2019 00:00:00,10/08/2019 01:30:28,,N,903,1,x00,10/04/2019 00:00:00,,N,DEBRA EDWARDS,MANAGEMENT AGENT,10/04/2019 00:00:00,640903390,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2018 00:00:00,,,,US
1333052,1844052019,2019,184405,06/30/2019 00:00:00,S,A,,N,231744721,,N,,"WEST PHILADELPHIA COMMUNITY MENTAL HEALTH CONSORTIUM, INC. ",3751 ISLAND AVENUE SUITE 303,,PHILADELPHIA,PA,191533237,ERIC SILVERMAN,CHIEF FINANCIAL OFFICER,2125968100,,ESILVERMAN@CONSORTIUM-INC.ORG,03/13/2020 15:56:30,ERIC SILVERMAN-VP & CFO,"ST. CLAIR CPAS, P.C.",101 W. ELM STREET SUITE 500,,CONSHOHOCKEN,PA,19428,JOSEPH ENGLAND,SHAREHOLDER,6108621998,,JENGLAND@STCLAIRCPA.COM,03/14/2020 13:47:39,,O,,U,Y,Y,N,Y,U,750000,N,,2451552,,N,N,N,Y,N,N,,93,03/14/2020 00:00:00,03/26/2020 01:30:07,,N,908,1,x00,03/14/2020 00:00:00,,N,ERIC SILVERMAN,VP & CFO,03/14/2020 00:00:00,232653765,Y,,Y,N,,,,,Non-profit,UG,,,,,,07/01/2018 00:00:00,,,,US
1317407,591252019,2019,59125,09/30/2019 00:00:00,S,A,,N,391043639,,N,,NORTHPORT APARTMENTS CORPORATION 075-55003 NP,3744 W. GREENTREE ROAD,,MILWAUKEE,WI,53209,COLLEEN KUMROW,ACCOUNTANT,4143527142,,KUMROWC@EXECPC.COM,01/22/2020 14:55:16,COLLEEN KUMROW-ACCOUNTANT,"CLIFTONLARSONALLEN, LLP","10401 W INNOVATION DRIVE, SUITE 300",,WAUWATOSA,WI,53226,JACOB LENELL,PRINCIPAL,4144761880,,JACOB.LENELL@CLACONNECT.COM,01/22/2020 14:38:31,,O,,U,N,N,N,N,U,750000,Y,,1158472,,N,N,N,N,N,N,,14,01/22/2020 00:00:00,02/21/2020 01:30:11,,N,903,1,x00,01/22/2020 00:00:00,,N,COLLEEN KUMROW,ACCOUNTANT,01/22/2020 00:00:00,410746749,N,,N,N,,,,,Non-profit,UG,,03/09/2020 14:18:22,03/12/2020 08:04:07,,N,10/01/2018 00:00:00,,,,US
1311564,879422019,2019,87942,05/31/2019 00:00:00,S,A,,N,590637903,,N,073199739,RINGLING COLLEGE OF ART AND DESIGN,2700 N. TAMIAMI TRAIL,,SARASOTA,FL,34234,MONICA WAID,ASSISTANT VP FOR FINANCE AND ADMIN,9413597514,,MWAID@RINGLING.EDU,10/22/2019 09:04:13,MONICA WAID-ASSISTANT VICE PRESIDENT FINANCE & ADMINISTRATION,CHERRY BEKAERT LLP,"800 NORTH MAGNOLIA AVENUE, SUITE 1300",,ORLANDO,FL,32803,RONALD A CONRAD,PARTNER,4074237911,,RACONRAD@CBH.COM,10/22/2019 08:50:51,,O,,U,N,N,N,N,U,750000,Y,,20532018,,N,N,N,N,N,N,,84,10/22/2019 00:00:00,10/24/2019 01:30:14,,N,904,1,x00,10/22/2019 00:00:00,,N,MONICA WAID,ASSISTANT VICE PRESIDENT FINANCE & ADMINISTRATION,10/22/2019 00:00:00,560574444,N,,N,N,,,,,Institution of higher education (IHE),UG,01257400,10/24/2019 14:09:51,10/31/2019 09:48:47,N,S,06/01/2018 00:00:00,,,,US
1324194,2183302019,2019,218330,06/30/2019 00:00:00,S,A,,N,721493224,,N,,"BELLE CHASSE ACADEMY, INC. AND AFFILIATE ",100 FIFTH ST NAS/JRB NO,,BELLE CHASSE,LA,70037,SHEILA GLASS,BUSINESS MANAGER,5044335850,,SGLASS@BELLECHASSEACADEMY.ORG,01/08/2020 10:34:06,SHEILA J. GLASS-BUSINESS MANAGER,BRUNO & TERVALON,4298 ELYSIAN FIELDS,,NEW ORLEANS,LA,70122,LAWRENCE JONES,DIRECTOR,5042848733,,LCJONES@BTCPAS.COM,01/07/2020 18:04:28,,O,,U,N,N,N,N,U,750000,N,,4885615,,N,N,N,N,N,N,,84,01/08/2020 00:00:00,02/13/2020 01:30:09,,N,505,1,x00,01/08/2020 00:00:00,,N,SHEILA J. GLASS,BUSINESS MANAGER,01/08/2020 00:00:00,720877929,N,,N,N,,,,,Non-profit,UG,,03/03/2020 13:52:31,03/05/2020 07:17:01,N,G,07/01/2018 00:00:00,,,,US
1308409,1607302019,2019,160730,06/30/2019 00:00:00,S,A,,N,116003118,,N,065947616,SACHEM CENTRAL SCHOOL DISTRICT ,51 SCHOOL STREET,,LAKE RONKONKOMA,NY,11779,JOHN O'KEEFE,ASSISTANT SUPERINTENDENT FOR BUSINESS,6314711321,,JOKEEFE@SACHEM.EDU,10/03/2019 16:08:18,JOHN O'KEEFE-DEPUTY SUPERINTENDENT OF SCHOOLS,"EFPR GROUP CPA'S, PLLC","6390 MAIN STREET, SUITE 200",,WILLIAMSVILLE,NY,14221,"DOUGLAS E. ZIMMERMAN, CPA",PARTNER,7166340700,,SFSAC@EFPRGROUP.COM,10/14/2019 10:58:58,,O,,U,N,N,N,N,U,750000,Y,,7039299,,N,N,N,N,N,N,,10,10/14/2019 00:00:00,10/17/2019 01:30:06,,N,505,1,x00,10/14/2019 00:00:00,,N,JOHN O'KEEFE,DEPUTY SUPERINTENDENT OF SCHOOLS,10/14/2019 00:00:00,474526160,N,,N,N,,,,,Non-profit,UG,,10/28/2019 15:28:48,10/31/2019 09:48:47,N,G,07/01/2018 00:00:00,,,,US
