ID,AUDITYEAR,DBKEY,ELECAUDITSID,PASSTHROUGHNAME,PASSTHROUGHID
2801939,2019,171397,30738341,STATE DEPARTMENT OF EDUCATION,
2801663,2019,171397,30738003,STATE DEPARTMENT OF EDUCATION,
2803681,2019,171397,30740831,STATE DEPARTMENT OF EDUCATION,
2801705,2019,171397,30738053,STATE DEPARTMENT OF AGRICULTURE,
2801731,2019,171397,30738082,STATE COMMISSION ON CHILDREN AND YOUTH,
2801665,2019,171397,30738008,STATE DEPARTMENT OF AGRICULTURE,
2803679,2019,171397,30740828,STATE DEPARTMENT OF EDUCATION,
2801624,2019,171397,30737977,STATE DEPARTMENT OF EDUCATION,
2801633,2019,171397,30737981,STATE DEPARTMENT OF EDUCATION,
2801726,2019,171397,30738077,STATE DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,
2890027,2019,171397,30740910,STATE DEPARTMENT OF HEALTH,
2801933,2019,171397,30738332,STATE DEPARTMENT OF EDUCATION,
2803702,2019,171397,30740881,STATE DEPARTMENT OF EDUCATION,
2803705,2019,171397,30740885,STATE DEPARTMENT OF EDUCATION,
2803706,2019,171397,30740888,STATE DEPARTMENT OF EDUCATION,
2803724,2019,171397,30740923,STATE DEPARTMENT OF MILITARY,34101-07119
2801732,2019,171397,30738085,STATE DEPARTMENT OF LABOR AND WORKFORCE DEVELOPMENT,
3011415,2019,186703,31079571,NJDOE,
3011413,2019,186703,31079569,NJDOE,
3011416,2019,186703,31079572,NJDOE,
3011420,2019,186703,31079576,NJDOE,
3011411,2019,186703,31079567,NJDOE,
3011419,2019,186703,31079575,NJDOE,
3011412,2019,186703,31079568,NJDOE,
3011414,2019,186703,31079570,NJDOE,
3011417,2019,186703,31079573,NJDOE,
3011418,2019,186703,31079574,NJDOE,
3799468,2019,187135,32292780,STATE OF PENNSYLVANIA,
3799481,2019,187135,32292807,STATE OF PENNSYLVANIA,
3799465,2019,187135,32292777,STATE OF PENNSYLVANIA,
3799478,2019,187135,32292790,STATE OF PENNSYVANIA,
2845843,2019,206405,30818599,SCHOOL BOARD OF LEON COUNTY,1503
2845841,2019,206405,30818595,STATE DEPARTMENT OF EDUCATION,01-371
2845845,2019,206405,30818601,CITY OF TALLAHASSEE,FYE 2017-2018
2845840,2019,206405,30818594,OFFICE OF JUVENILE JUSTICE AND DELINQUENCY,2016-GJ-FX-K002 (2018-2019)
2845842,2019,206405,30818598,SCHOOL BOARD OF COLLIER COUNTY,184280
3371469,2019,227963,31608274,COUNTY OF SUFFOLK,
3269111,2019,33635,31412973,ILLINOIS DEPARTMENT OF HUMAN SERVICES,45CXB00064
3269135,2019,33635,31412974,ILLINOIS STATE BOARD OF EDUCATION,2019-4630-00-65-108-8265-51
3269110,2019,33635,31412811,ILLINOIS DEPARTMENT OF HUMAN SERVICES,HM20AP8641
3269130,2019,33635,31412817,ILLINOIS DEPARTMENT OF HUMAN SERVICES,45CXB0063
3050818,2019,39272,31137930,OHIO DEVELOPMENT SERVICES AGENCY,TECG20180253
3051076,2019,39272,31138221,PENNSYLVANIA IRC NETWORK FOUNDATION,70NANB17H024
3050827,2019,39272,31137945,OHIO DEVELOPMENT SERVICES AGENCY,MEPG20190208
2925347,2019,68575,30948777,ND DEPARTMENT OF PUBLIC INSTRUCTION,PII024
2925349,2019,68575,30948779,ND DEPARTMENT OF PUBLIC INSTRUCTION,PII026
3594423,2019,73660,31977930,DC OFFICE OF THE STATE SUPERINTENDENT OF EDUCATION,JA/C1054
3594436,2019,73660,31977946,"DC OFFICE OF THE SUPERINTEDENT OF EDUCATION, WELLNESS AND NUTRITION SE",V-055
3766235,2019,88958,32247865,FLORIDA DEPARTMENT OF ELDER AFFAIRS,Y8008
3766288,2019,88958,32247952,FLORIDA DEPARTMENT OF ELDER AFFAIRS,Y9008
3766303,2019,88958,32247967,AREA AGENCY ON AGING OF NORTH FLORIDA INC.,BA019-09
3766301,2019,88958,32247965,AREA AGENCY ON AGING OF NORTH FLORIDA INC.,BA019-09
3766307,2019,88958,32247973,AREA AGENCY ON AGING OF NORTH FLORIDA INC.,BA019-09
3766300,2019,88958,32247964,AREA AGENCY ON AGING OF NORTH FLORIDA INC.,BA019-09
3766280,2019,88958,32247941,FLORIDA DEPARTMENT OF ELDER AFFAIRS,XQ657
3799073,2019,88958,32247975,"AREA AGENCY ON AGING OF NORTH FLORIDA, INC.",
3766782,2019,88958,32247979,AREA AGENCY ON AGING OF NORTH FLORIDA INC.,
2769454,2019,92246,30692834,KENTUCKY JUSTICE AND PUBLIC SAFETY CABINET,VAWA-2018-CHRYSALI-00621
2769429,2019,92246,30692808,KENTUCKY JUSTICE AND PUBLIC SAFETY CABINET,VAWA-2017-CHRYSALI-00565
2766353,2019,92246,30686698,BLUEGRASS.ORG,PON2 729 1900000947 1
2766360,2019,92246,30686704,BLUEGRASS.ORG,1H79TI080358-01
2766377,2019,92246,30686721,BLUEGRASS.ORG,PON2 729 1900003003
2766386,2019,92246,30686731,KENTUCKY JUSTICE AND PUBLIC SAFETY CABINET,2018-CCG-CHRYSALI-00235
2766373,2019,92246,30686717,BLUEGRASS.ORG,IH79TI080358-02
2766391,2019,92246,30686737,KENTUCKY JUSTICE AND PUBLIC SAFETY CABINET,2017-JAG-CHRYSALIS-01167
2769423,2019,92246,30686725,LEXINGTON FAYETTE URBAN COUNTY GOVERNMENT,KY0108L4I021606
2972642,2019,102688,31015361,MESA COUNTY,5228
2972645,2019,102688,31015364,COLORADO DIVISION OF CRIMINAL JUSTICE,"2015-VA-16-013587-21, 2016-VA-SP16-H706-1, 14-SR-7-3"
2972648,2019,102688,31015367,COLORADO DEPARTMENT OF HUMAN SERVICES,"17 IHJA 98208, 17 IHJA 98192,IHJA 201700007681"
2972651,2019,102688,31015370,MESA COUNTY,
2972653,2019,102688,31015372,MESA COUNTY,
2972656,2019,102688,31015375,MESA COUNTY,2017-49
2972659,2019,102688,31015378,EARLY LEARNING VENTURES,
2972640,2019,102688,31015359,MESA COUNTY,5228
2972643,2019,102688,31015362,MESA COUNTY,
2972646,2019,102688,31015365,COLORADO DEPARTMENT OF LOCAL AFFAIRS,"H7ESG16910, H8ESG17910"
2972649,2019,102688,31015368,COLORADO DEPARTMENT OF PUBLIC HEALTH AND ENVIORNMENT,"17-11-6, 18-11-6, 19-11-6"
2972654,2019,102688,31015373,MESA COUNTY,"16 IHIA 83765, 18 IHIA 103565, CTGG1 2017*627, 08IHIA 102759"
2972657,2019,102688,31015376,MESA COUNTY,
2972660,2019,102688,31015379,COLORADO DEPARTMENT OF TRANSPORTATION,
2972641,2019,102688,31015360,MESA COUNTY,5228
2972644,2019,102688,31015363,COLORADO DEPARTMENT OF PUBLIC HEALTH AND ENVIORNMENT,
2972647,2019,102688,31015366,COLORADO DEPARTMENT OF HUMAN SERVICES,17 IHFA 92661
2972650,2019,102688,31015369,COLORADO DEPARTMENT OF PUBLIC HEALTH AND ENVIORNMENT,
2972652,2019,102688,31015371,MESA COUNTY,"18 IHIA 103944, 19 IHIA 109540POGG1 IHIA 201800000033"
2972655,2019,102688,31015374,MESA COUNTY,"17 IHIA 98163, 18IHIA 103335"
2972658,2019,102688,31015377,MESA COUNTY,
2668213,2019,109775,30528595,MENTAL HEALTH CENTER OF BOULDER COUNTY,
2668211,2019,109775,30528593,COLORADO COALITION FOR THE HOMELESS,
3404038,2019,164603,31660557,OHIO DEPARTMENT OF EDUCATION,
3404042,2019,164603,31660561,OHIO DEPARTMENT OF EDUCATION,
3404046,2019,164603,31660566,OHIO DEPARTMENT OF EDUCATION,
3403950,2019,164603,31660433,OHIO DEPARTMENT OF EDUCATION,
3404039,2019,164603,31660558,OHIO DEPARTMENT OF EDUCATION,
3404040,2019,164603,31660559,OHIO DEPARTMENT OF EDUCATION,
3403949,2019,164603,31660430,OHIO DEPARTMENT OF EDUCATION,
3403955,2019,164603,31660440,OHIO DEPARTMENT OF EDUCATION,
3404050,2019,164603,31660570,OHIO DEPARTMENT OF EDUCATION,
3404037,2019,164603,31660556,OHIO DEPARTMENT OF EDUCATION,
3403953,2019,164603,31660438,OHIO DEPARTMENT OF EDUCATION,
3404044,2019,164603,31660563,OHIO DEPARTMENT OF EDUCATION,
3404048,2019,164603,31660568,OHIO DEPARTMENT OF EDUCATION,
3545345,2019,164603,31660437,OHIO DEPARTMENT OF EDUCATION,
3403957,2019,164603,31660442,OHIO DEPARTMENT OF EDUCATION,
3240777,2019,170172,31415193,PA DEPARTMENT OF EDUCATION,020-18-0181
3240784,2019,170172,31415200,LINCOLN INTERMEDIATE UNIT NO. 12,
3240776,2019,170172,31415192,PA DEPARTMENT OF EDUCATION,042-18-0181
3240783,2019,170172,31415199,LINCOLN INTERMEDIATE UNIT NO. 12,
3240779,2019,170172,31415195,PA DEPARTMENT OF EDUCATION,010-18-0181
3240786,2019,170172,31415202,PA DEPARTMENT OF EDUCATION,362
3240780,2019,170172,31415196,PA DEPARTMENT OF EDUCATION,010-19-0181
3240787,2019,170172,31415203,PA DEPARTMENT OF AGRICULTURE,
3240778,2019,170172,31415194,PA DEPARTMENT OF EDUCATION,020-19-0181
3240785,2019,170172,31415201,PA DEPARTMENT OF EDUCATION,365 & 367
3240781,2019,170172,31415197,PA DEPARTMENT OF EDUCATION,144-18-0181
3240788,2019,170172,31415204,DEPARTMENT OF HEALTH AND HUMAN RESOURCES,
3240775,2019,170172,31415191,PA DEPARTMENT OF EDUCATION,013-19-0181
3240782,2019,170172,31415198,PA DEPARTMENT OF EDUCATION,144-19-0181
2791025,2019,171376,30722379,STATE DEPARTMENT OF EDUCATION,
2791030,2019,171376,30722384,STATE DEPARTMENT OF HEALTH,
2791033,2019,171376,30722387,STATE DEPARTMENT OF HEALTH,
2879579,2019,171376,30722370,STATE DEPARTMENT OF AGRICULTURE,
2791021,2019,171376,30722375,STATE DEPARTMENT OF EDUCATION,
2791026,2019,171376,30722380,STATE DEPARTMENT OF EDUCATION,
2791031,2019,171376,30722385,STATE DEPARTMENT OF HEALTH,
2791035,2019,171376,30722389,STATE DEPARTMENT OF MILITARY,
2879841,2019,171376,30722383,NORTHWEST TENNESSEE DEVELOPMENT DISTRICT,
2791014,2019,171376,30722368,STATE DEPARTMENT OF EDUCATION,
2791017,2019,171376,30722371,STATE DEPARTMENT OF HEALTH,
2791019,2019,171376,30722373,STATE COMMISSION ON CHILDREN AND YOUTH,
2791024,2019,171376,30722378,STATE DEPARTMENT OF EDUCATION,
2791013,2019,171376,30722367,STATE DEPARTMENT OF EDUCATION,
2791034,2019,171376,30722388,STATE DEPARTMENT OF MILITARY,
2791015,2019,171376,30722369,STATE DEPARTMENT OF EDUCATION,
2791028,2019,171376,30722382,STATE DEPARTMENT OF EDUCATION,
2791032,2019,171376,30722386,STATE DEPARTMENT OF HEALTH,
2791018,2019,171376,30722372,STATE DEPARTMENT OF GENERAL SERVICES,
2791022,2019,171376,30722376,STATE DEPARTMENT OF EDUCATION,
2791027,2019,171376,30722381,STATE DEPARTMENT OF EDUCATION,
2791036,2019,171376,30722390,STATE DEPARTMENT OF MILITARY,
3146821,2019,171376,30722374,TENNESSEE SECRETARY OF STATE,NOT AVAILABLE
3733386,2019,175011,32200508,ECO. DEVELOP.,08-83-04747
3733389,2019,175011,32200511,TX AGING/DISABIL.,539-16-0007-0001
3733392,2019,175011,32200514,TX AGING/DISABIL.,539-16-0007-0001
3733395,2019,175011,32200517,TX AGING/DISABIL.,CMS
3733398,2019,175011,32200520,TX HEALTH SERV.,537-17-0160-00001
3733401,2019,175011,32200523,TX DIV.EMER.MGT.,
3733385,2019,175011,32200507,TX AGING/DISABIL.,539-16-0007-0001
3733388,2019,175011,32200510,TX DEP.AGRICULT.,C717222
3733391,2019,175011,32200513,TX AGING/DISABIL.,539-16-0007-0001
3733394,2019,175011,32200516,TX AGING/DISABIL.,539-16-0007-0001
3733397,2019,175011,32200519,TX AGING/DISABIL.,539-14-0475-00006
3733400,2019,175011,32200522,TX HOUSING/COMM,58180002799/2998
3733403,2019,175011,32200525,TX DIV.EMER.MGT.,
3733387,2019,175011,32200509,TX HEALTH SERV.,537-16-0510-00001
3733390,2019,175011,32200512,TX AGING/DISABIL.,539-16-0007-0001
3733393,2019,175011,32200515,TX AGING/DISABIL.,539-16-0007-0001
3733396,2019,175011,32200518,TX AGING/DISABIL.,CMS
3733399,2019,175011,32200521,TX HOUSING/COMM,61180002936/2869/3061
3733402,2019,175011,32200524,TX DIV.EMER.MGT.,
3143835,2019,179332,31278509,WISCONSIN DEPARTMENT OF PUBLIC INSTRUCTION,2019-131316-SMP-548
3143844,2019,179332,31278518,WISCONSIN DEPARTMENT OF PUBLIC INSTRUCTION,2019-749902-IMMIGRANT-371
3143836,2019,179332,31278510,WISCONSIN DEPARTMENT OF PUBLIC INSTRUCTION,2019-131316-TIA-141
3143834,2019,179332,31278508,WISCONSIN DEPARTMENT OF PUBLIC INSTRUCTION,
3143841,2019,179332,31278515,WISCONSIN DEPARTMENT OF PUBLIC INSTRUCTION,2019-131316-TIIA-365
3143833,2019,179332,31278507,WISCONSIN DEPARTMENT OF PUBLIC INSTRUCTION,2019-131316-NSL-547
3143842,2019,179332,31278516,WISCONSIN DEPARTMENT OF PUBLIC INSTRUCTION,2019-131316-TIVA-381
3143832,2019,179332,31278506,WISCONSIN DEPARTMENT OF PUBLIC INSTRUCTION,2019-131316-SB-546
3143838,2019,179332,31278512,WISCONSIN DEPARTMENT OF PUBLIC INSTRUCTION,
3143839,2019,179332,31278513,WISCONSIN DEPARTMENT OF PUBLIC INSTRUCTION,2019-131316-IDEA-PS-347
3143840,2019,179332,31278514,WISCONSIN DEPARTMENT OF PUBLIC INSTRUCTION,2019-131316-CTE-400
3143843,2019,179332,31278517,WISCONSIN DEPARTMENT OF PUBLIC INSTRUCTION,2019-131316-TIIIA-391
3143845,2019,179332,31278519,WISCONSIN DEPARTMENT OF HEALTH SERVICES,
3143837,2019,179332,31278511,WISCONSIN DEPARTMENT OF PUBLIC INSTRUCTION,2019-131316-IDEA-FT-341
2802723,2019,192448,30739299,OHIO DEPARTMENT OF EDUCATION,
2802739,2019,192448,30739312,OHIO DEPARTMENT OF EDUCATION,
2802715,2019,192448,30739292,OHIO DEPARTMENT OF EDUCATION,
2802728,2019,192448,30739306,OHIO DEPARTMENT OF EDUCATION,
2802719,2019,192448,30739295,OHIO DEPARTMENT OF EDUCATION,
2802708,2019,192448,30739286,OHIO DEPARTMENT OF EDUCATION,
2802710,2019,192448,30739288,OHIO DEPARTMENT OF EDUCATION,
2802712,2019,192448,30739290,OHIO DEPARTMENT OF EDUCATION,
3905338,2019,214156,32433576,CITY AND COUNTY OF SAN FRANCISCO,
3905347,2019,214156,32433586,CITY AND COUNTY OF SAN FRANCISCO,F$P1000013175
2893673,2019,219388,30899470,TEXAS EDUCATION AGENCY,18610123084802
2893676,2019,219388,30899473,TEXAS EDUCATION AGENCY,19694501084802
2893680,2019,219388,30899477,TEXAS EDUCATION AGENCY,19680101084802
2893683,2019,219388,30899480,TEXAS EDUCATION AGENCY,71301901
2893704,2019,219388,30899471,TEXAS EDUCATION AGENCY,196600010848026000
2893682,2019,219388,30899479,TEXAS EDUCATION AGENCY,71401901
2893681,2019,219388,30899478,REGION 4,101950
2893706,2019,219388,30899472,TEXAS EDUCATION AGENCY,196610010848026000
2893678,2019,219388,30899475,TEXAS EDUCATION AGENCY,19671001084802
2893677,2019,219388,30899474,TEXAS EDUCATION AGENCY,69551802
2893672,2019,219388,30899469,TEXAS EDUCATION AGENCY,19610101084802
2893679,2019,219388,30899476,TEXAS EDUCATION AGENCY,18510701084802
3486648,2019,231100,31728655,POLK COUNTY SCHOOL DISTRICT,
3486650,2019,231100,31728661,POLK COUNTY SCHOOL DISTIRCT,
3486641,2019,231100,31728653,POLK COUNTY SCHOOL DISTRICT,
3486643,2019,231100,31728654,POLK COUNTY SCHOOL DISTRICT,
3486644,2019,231100,31728659,POLK COUNTY SCHOOL DISTRICT,
3554718,2019,243510,31913819,CT DEPARTMENT OF HOUSING,
2769969,2019,36964,30693487,SCRANTON-LACKAWANNA HUMAN DEVELOPMENT AGENCY,
2769968,2019,36964,30693484,"COUNTY OF LACKAWANNA, PENNSYLVANIA",
2769965,2019,36964,30693479,"COUNTY OF LACKAWANNA, PENNSYLVANIA",
2770013,2019,36964,30693534,PENNSYLVANIA COMMISSION ON CRIME AND DELIQUENCY,
2955770,2019,89544,30992259,FL DEPT OF ELDER AFFAIRS,
2954639,2019,89544,30990028,"CENTRAL FLORIDA BEHAVIORAL HEALTH NETWORK, INC.",
2956405,2019,89544,30993509,FL DEPT OF ELDER AFFAIRS,
2956743,2019,89544,30993966,FL DEPT OF ELDER AFFAIRS,
2955712,2019,89544,30992166,"CENTRAL FLORIDA CARES HEALTH SYSTEM, INC.",
2955688,2019,89544,30992139,"CENTRAL FLORIDA BEHAVIORAL HEALTH NETWORK, INC.",
2954632,2019,89544,30990022,"LUTHERAN SERVICE FLORIDA, INC.",
2954620,2019,89544,30990013,"LUTHERAN SERVICE FLORIDA, INC.",
2955699,2019,89544,30992153,"CENTRAL FLORIDA CARES HEALTH SYSTEM, INC.",
2954627,2019,89544,30990018,"LUTHERAN SERVICE FLORIDA, INC.",
2956412,2019,89544,30993517,FL DEPT OF ELDER AFFAIRS,
2816185,2019,246954,30768984,GOVERNORS OFFICE OF HOMELAND SECURITY AND EMERGENCY PREPAREDNESS,FIPS: 103-0097F-00; FEMA-4263-DR
3411898,2019,249260,31670292,GEORGIA DEPARTMENT OF EDUCATION,S367A180001
3411890,2019,249260,31670280,GEORGIA DEPARTMENT OF EDUCATION,V048A180010
3411893,2019,249260,31670284,GEORGIA DEPARTMENT OF EDUCATION,S371C110049
3411894,2019,249260,31670286,GEORGIA DEPARTMENT OF EDUCATION,S424A170011
3411900,2019,249260,31670294,GEORGIA DEPARTMENT OF EDUCATION,S010A180010
3411896,2019,249260,31670290,GEORGIA DEPARTMENT OF EDUCATION,S367A170001
3411891,2019,249260,31670281,GEORGIA DEPARTMENT OF EDUCATION,S365B170010
3411892,2019,249260,31670283,GEORGIA DEPARTMENT OF EDUCATION,S365B180010
3411899,2019,249260,31670293,GEORGIA DEPARTMENT OF EDUCATION,S010A170010
3411882,2019,249260,31670267,GEORGIA DEPARTMENT OF EDUCATION,195GA324N1099
3411886,2019,249260,31670273,GEORGIA DEPARTMENT OF EDUCATION,H027A180073
3411887,2019,249260,31670275,GEORGIA DEPARTMENT OF EDUCATION,H173A170081
3411888,2019,249260,31670276,GEORGIA DEPARTMENT OF EDUCATION,H173A180081
3411883,2019,249260,31670269,GEORGIA DEPARTMENT OF EDUCATION,195GA324N1099
3411885,2019,249260,31670271,GEORGIA DEPARTMENT OF EDUCATION,H027A170073
3411895,2019,249260,31670287,GEORGIA DEPARTMENT OF EDUCATION,S424A180011
3594699,2019,103008,31978335,TEXAS DEPARTMENT OF FAMILY AND PROTECTIVE SERVICES,24504513
3594700,2019,103008,31978337,TEXAS DEPARTMENT OF AGRICULTURE,806780706
3594701,2019,103008,31978338,TEXAS DEPARTMENT OF AGRICULTURE,806780706
3594702,2019,103008,31978339,ARIZONA DEPARTMENT OF EDUCATION,07-27-81-000
3594703,2019,103008,31978340,ARIZONA DEPARTMENT OF EDUCATION,07-27-81-000
3594704,2019,103008,31978341,CALIFORNIA DEPARTMENT OF EDUCATION,60-346039015496-01
3594705,2019,103008,31978342,CALIFORNIA DEPARTMENT OF EDUCATION,60-346039015496-01
3023729,2019,151960,31098805,MINNESOTA DEPARTMENT OF EDUCATION,0593-01-000-FIN 422
3022867,2019,151960,31096618,MINNESOTA DEPARTMENT OF EDUCATION,0593-01-000-FIN 401
3022904,2019,151960,31096657,MINNESOTA DEPARTMENT OF EDUCATION,0593-01-000-FIN 414 
3023911,2019,151960,31099440,BEMIDJI REGIONAL INTERDISTRICT COUNCIL,V048A180023
3023874,2019,151960,31099366,MINNESOTA DEPARTMENT OF EDUCATION,0593-01-000-FIN 419
3022822,2019,151960,31096582,MINNESOTA DEPARTMENT OF EDUCATION,0593-01-000-FIN 709
3022863,2019,151960,31096614,PINE TO PRAIRIE COOP,H027A180087
3022811,2019,151960,31096576,MINNESOTA DEPARTMENT OF EDUCATION,0593-01-000-FIN 701
3022819,2019,151960,31096579,MINNESOTA DEPARTMENT OF EDUCATION,0593-01-000-FIN 705
3023886,2019,151960,31099385,MINNESOTA DEPARTMENT OF EDUCATION,0593-01-000-FIN 420
3194879,2019,154044,31328018,THE CURATORS OF THE UNIVERSITY OF MISSOURI,SBAHQ-18-B-0008
3177866,2019,154044,31328017,MISSOURI DEPARTMENT OF HEALTH AND SENIOR SERVICES,AOC19380206
3177870,2019,154044,31328021,MISSOURI DEPARTMENT OF ECONOMIC DEVELOPMENT,AP-30081-16-60-A-29
3177862,2019,154044,31328013,MISSOURI DEPARTMENT OF ELEMENTARY AND SECONDARY EDUCATION,V002A180026
3177864,2019,154044,31328015,MISSOURI DEPARTMENT OF ELEMENTARY AND SECONDARY EDUCATION,V048A180025
3177869,2019,154044,31328020,METROPOLITAN COMMUNITY COLLEGE,TC-26470-14-60-A-29
3177873,2019,154044,31328024,MISSOURI COMMUNITY COLLEGE ASSOCIATION/OTC,CS160897001
3177871,2019,154044,31328022,MISSOURI DEPARTMENT OF ECONOMIC DEVELOPMENT,DWD-SFCC 001
3177872,2019,154044,31328023,MISSOURI DEPARTMENT OF HEALTH AND HUMAN SERVICES,ERS0462222S
3177863,2019,154044,31328014,MISSOURI DEPARTMENT OF ELEMENTARY AND SECONDARY EDUCATION,V048A170025
