ELECAUDITHEADERID,ID,AUDITYEAR,DBKEY,FYENDDATE,AUDITTYPE,PERIODCOVERED,NUMBERMONTHS,MULTIPLEEINS,EIN,EINSUBCODE,MULTIPLEDUNS,DUNS,AUDITEENAME,STREET1,STREET2,CITY,STATE,ZIPCODE,AUDITEECONTACT,AUDITEETITLE,AUDITEEPHONE,AUDITEEFAX,AUDITEEEMAIL,AUDITEEDATESIGNED,AUDITEENAMETITLE,CPAFIRMNAME,CPASTREET1,CPASTREET2,CPACITY,CPASTATE,CPAZIPCODE,CPACONTACT,CPATITLE,CPAPHONE,CPAFAX,CPAEMAIL,CPADATESIGNED,CPANAMETITLE,COG_OVER,COGAGENCY,TYPEREPORT_FS,REPORTABLECONDITION,MATERIALWEAKNESS,MATERIALNONCOMPLIANCE,GOINGCONCERN,TYPEREPORT_MP,DOLLARTHRESHOLD,LOWRISK,REPORTREQUIRED,TOTFEDEXPEND,COPIES,REPORTABLECONDITION_MP,MATERIALWEAKNESS_MP,QCOSTS,CYFINDINGS,PYSCHEDULE,DUP_REPORTS,COG_AGENCY,OVERSIGHTAGENCY,DATERECEIVED,DATEFIREWALL,PREVIOUSDATEFIREWALL,FINDINGREFNUM,TYPEOFENTITY,IMAGE,AGENCYCFDA,INITIALDATE,DATERECEIVEDOTHER,MULTIPLE_CPAS,AUDITEECERTIFYNAME,AUDITEECERTIFYTITLE,FACACCEPTEDDATE,AUDITOR_EIN,SD_MATERIALWEAKNESS,SD_MATERIALWEAKNESS_MP,SIGNIFICANTDEFICIENCY,SIGNIFICANTDEFICIENCY_MP,SP_FRAMEWORK,SP_FRAMEWORK_REQUIRED,TYPEREPORT_SP_FRAMEWORK,SUPPRESSION_CODE,ENTITY_TYPE,TYPEAUDIT_CODE,OPEID,DATETOED,DATEFINISHED,TYPEFINDING,TYPEFUNDING,FYSTARTDATE,CPAFOREIGN,UEI,MULTIPLEUEIS,CPACOUNTRY
1305969,1961212018,2018,196121,12/31/2018 00:00:00,S,A,,N,646000156,,N,107195182,THE HOUSING AUTHORITY OF THE CITY OF BILOXI ,PO BOX 447,,BILOXI,MS,39533,HELEN WERBY,EXECUTIVE DIRECTOR,2283747771,,HWERBY@BILOXIHOUSING.ORG,08/27/2019 17:52:01,HELEN WERBY-EXECUTIVE DIRECTOR,"COHNREZNICK, LLP","525 N TRYON STREET, SUITE 800",,CHARLOTTE,NC,28202,ALLAN KITCHEN,PARTNER,7043326444,,ALLAN.KITCHEN@COHNREZNICK.COM,08/27/2019 13:46:39,,O,,U,N,N,N,N,U,750000,N,,10177972,,N,N,N,N,N,N,,14,08/27/2019 00:00:00,08/29/2019 01:30:16,,N,403,1,x00,08/27/2019 00:00:00,,N,HELEN WERBY,EXECUTIVE DIRECTOR,08/27/2019 00:00:00,221478099,N,,N,N,,,,,Local government,UG,,,,,,01/01/2018 00:00:00,,,,US
1286162,1701042018,2018,170104,06/30/2018 00:00:00,S,A,,N,231668432,,N,,MONTROSE AREA SCHOOL DISTRICT,80 HIGH SCHOOL ROAD,,MONTROSE,PA,18801,MICHELLE LUSK,BUSINESS MANAGER,5702786213,,MLUSK@MASD.INFO,02/05/2019 15:15:15,MICHELLE LUSK-BUSINESS MANAGER,"MURPHY, DOUGHERTY & COMPANY, CPA'S",1310 CHURCH STREET,,MOSCOW,PA,18444,PAUL MURPHY,CPA,5708482866,,PAUL.MURPHY@MURPHYDOUGHERTY.COM,02/05/2019 15:33:56,,O,,U,N,N,N,N,U,750000,Y,,1132400,,N,N,N,N,N,N,,84,02/05/2019 00:00:00,02/07/2019 01:30:38,,N,505,1,x00,02/05/2019 00:00:00,,N,MICHELLE LUSK,BUSINESS MANAGER,02/05/2019 00:00:00,232792213,N,,N,N,,,,,Local government,UG,,03/12/2019 12:38:05,03/14/2019 10:30:14,,N,07/01/2017 00:00:00,,,,
1260004,2259332018,2018,225933,03/31/2018 00:00:00,S,A,,N,840894901,,N,165281614,CORAZON SQUARE  PROJECT NO 101-35336,422 EAST 1ST STREET,,TRINIDAD,CO,81082,ROSEMARIE SHIER,EXECUTIVE DIRECTOR,7198467204,,TRINIPOP@QWESTOFFICE.NET,06/19/2018 10:20:51,ROSEMARIE SHIER-EXECUTIVE DIRECTOR,AUDIT SOLUTIONS LLC,17209-257 CHESTERFIELD AIRPORT RD,,CHESTERFIELD,MO,63005,SHOAIB KHAR,CPA / PRESIDENT,6365277722,,AB@AUDITSOLUTIONSCPA.COM,06/18/2018 18:22:30,,O,,U,N,N,N,N,U,750000,Y,,2152934,,N,N,N,N,N,N,,14,06/19/2018 00:00:00,06/21/2018 01:30:20,,N,903,1,x00,06/19/2018 00:00:00,,N,ROSEMARIE SHIER,EXECUTIVE DIRECTOR,06/19/2018 00:00:00,870738843,N,,N,N,,,,,Local government,UG,,,,,,04/01/2017 00:00:00,,,,
1277187,1357052018,2018,135705,06/30/2018 00:00:00,S,A,,N,066002075,,N,072127848,"TOWN OF RIDGEFIELD, CONNECTICUT",400 MAIN STREET,,RIDGEFIELD,CT,06877,KEVIN REDMOND,CONTROLLER,2034312721,,CONTROLLER@RIDGEFIELDCT.ORG,01/11/2019 11:17:53,KEVIN REDMOND-DIRECTOR OF FINANCE,"BLUM, SHAPIRO & COMPANY, P.C.",29 SOUTH MAIN STREET,,WEST HARTFORD,CT,06107,VANESSA ROSSITTO,PARTNER,8605614000,,VROSSITTO@BLUMSHAPIRO.COM,01/12/2019 07:37:16,,O,,U,N,N,N,N,U,750000,Y,,1269598,,N,N,N,N,N,N,,84,01/14/2019 00:00:00,01/16/2019 01:30:20,,N,300,1,x00,01/14/2019 00:00:00,,N,KEVIN REDMOND,DIRECTOR OF FINANCE,01/14/2019 00:00:00,061009205,N,,N,N,,,,,Local Government,UG,,02/07/2019 14:34:14,02/14/2019 10:45:45,N,G,07/01/2017 00:00:00,,,,
1299797,1694582018,2018,169458,06/30/2018 00:00:00,S,A,,N,232150003,,N,146206735,ENDLESS MOUNTAINS TRANSPORTATION AUTHORITY,27824 ROUTE 220,,ATHENS,PA,188109687,NICOLE FARR,CHIEF FINANCIAL OFFICER,5703262500,,NFARR@RIDERVT.COM,06/04/2019 16:08:42,NICOLE FARR-CFO,"LARSON, KELLETT & ASSOCIATES, P.C.",40 CHOATE CIRCLE,,MONTOURSVILLE,PA,17754,"THOMAS P. MCMAHON, CPA",PRINCIPAL,5703682941,,TUCK@LARSONKELLETT.COM,06/04/2019 15:57:55,,O,,U,Y,Y,N,N,U,750000,N,,1438210,,N,Y,N,Y,N,N,,93,06/04/2019 00:00:00,06/08/2019 01:30:40,,N,406,1,x00,06/04/2019 00:00:00,,N,NICOLE FARR,CFO,06/04/2019 00:00:00,232723863,Y,,Y,N,,,,,Local government,UG,,,,,,07/01/2017 00:00:00,,,,US
1295839,2224412018,2018,222441,12/31/2018 00:00:00,S,A,,N,953161628,,N,022359889,"NEW HAVEN YOUTH AND FAMILY SERVICES, INC.",216 W. LOS ANGELES.DR,,VISTA,CA,92083,MARY ANNE HERMAN,CFO,7606304060,,MHERMAN@NEWHAVENYFS.ORG,04/16/2019 13:21:19,MARY ANNE HERMAN-CFO,GURRERA & ASSOCIATES,5665 OBERLIN DR. #200,,SAN DIEGO,CA,92121,JOHN GURRERA,CPA,8584575581,,JOHN@GURRERACPA.COM,04/12/2019 10:18:21,,O,,U,N,N,N,N,U,750000,Y,,4283263,,N,N,N,N,N,N,,93,04/16/2019 00:00:00,04/18/2019 01:30:39,,N,908,1,x00,04/16/2019 00:00:00,,N,MARY ANNE HERMAN,CFO,04/16/2019 00:00:00,912085612,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2018 00:00:00,,,,
1269746,899352018,2018,89935,06/30/2018 00:00:00,S,A,,N,592199601,,N,,"STELLA MARIS HOUSE, INC. (HUD PROJECT NO. 066-11086)","11410 N. KENDALL DRIVE, SUITE 306",,MIAMI,FL,33176,DAVID D'AMICO,VICE PRESIDENT OF FINANCE,9544841515,,DDAMICO@CHSFLA.COM,10/24/2018 11:38:56,DAVID D'QMICO-CFO,"VERDEJA, DE ARMAS & TRUJILLO, LLP","255 ALHAMBRA CIRCLE, SUITE 560",,CORAL GABLES,FL,33134,PEDRO M. DE ARMAS,PARTNER,3054463177,,PDEARMAS@VDTCPA.COM,10/23/2018 13:43:01,,O,,U,N,N,N,N,U,750000,Y,,6834541,,N,N,N,N,N,N,,14,10/24/2018 00:00:00,10/26/2018 01:30:20,,N,903,1,x00,10/24/2018 00:00:00,,N,DAVID D'QMICO,CFO,10/24/2018 00:00:00,204989621,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2017 00:00:00,,,,
1280929,1318422018,2018,131842,06/30/2018 00:00:00,S,A,,N,942760942,,N,,LAKE COUNTY OFFICE OF EDUCATION,1152 SOUTH MAIN STREET,,LAKEPORT,CA,95453,MICHELLE BUELL,DIRECTOR OF FISCAL SERVICES,7072624114,,MICHELLEB@LAKECOE.ORG,01/25/2019 14:40:33,MICHELLE BUELL-ASSISTANT SUPERINTENDENT FISCAL SERVICES,CHRISTY WHITE ASSOCIATES,348 OLIVE ST,,SAN DIEGO,CA,92103,CHRISTY WHITE,PRESIDENT,6192708222,,CWHITE@CHRISTYWHITE.COM,01/25/2019 20:19:57,,O,,U,N,N,N,N,U,750000,Y,,3657068,,N,N,N,N,N,N,,84,01/25/2019 00:00:00,01/29/2019 01:30:21,,N,105,1,x00,01/25/2019 00:00:00,,N,MICHELLE BUELL,ASSISTANT SUPERINTENDENT FISCAL SERVICES,01/25/2019 00:00:00,272956198,N,,N,N,,,,,Local government,UG,,02/28/2019 14:21:28,03/11/2019 09:05:14,N,G,07/01/2017 00:00:00,,,,
1309148,1947242018,2018,194724,12/31/2018 00:00:00,S,A,,N,236003034,,N,071456644,"TOWNSHIP OF LOWER MERION, PA ",75 EAST LANCASTER AVENUE,,ARDMORE,PA,190032376,ERIC TRAUB,CHIEF FINANCIAL OFFICER,6106456138,,ETRAUB@LOWERMERION.ORG,09/26/2019 14:55:56,ERIC TRAUB-CHIEF FINANCIAL OFFICER,CLIFTONLARSONALLEN LLP,"610 WEST GERMANTOWN PIKE, SUITE 400",,PLYMOUTH MEETING,PA,19462,"NANCY GUNZA, CPA",PRINCIPAL,2156433900,,NANCY.GUNZA@CLACONNECT.COM,09/26/2019 15:32:18,,O,,U,N,Y,N,N,U,750000,Y,,1767284,,N,N,N,N,N,N,,14,09/26/2019 00:00:00,09/28/2019 01:30:12,,N,300,1,x00,09/26/2019 00:00:00,,N,ERIC TRAUB,CHIEF FINANCIAL OFFICER,09/26/2019 00:00:00,410746749,Y,,N,N,,,,,Local government,UG,,,,,,01/01/2018 00:00:00,,,,US
1299970,2462212018,2018,246221,12/31/2018 00:00:00,S,A,,N,146036889,,N,800167702,CORNELL COOPERATIVE EXTENSION ASSOCIATION OF ORANGE COUNTY,"18 SEWARD AVE, SUITE 500",,MIDDLETOWN,NY,10940,VIVIAN MONSANTO,FINANCE ADMINISTRATOR,8453441234,,VM226@CORNELL.EDU,07/08/2019 08:17:20,VIVIAN MONSANTO-FINANCE MANAGER,"INSERO & CO. CPAS, LLP.","401 E. STATE STREET, SUITE 500",,ITHACA,NY,14850,JERRY MICKELSON,PARTNER,6072724444,,DCF@INSEROCPA.COM,07/03/2019 16:08:11,,O,,U,N,N,N,N,U,750000,Y,,1776540,,N,N,N,N,N,N,,10,07/08/2019 00:00:00,07/10/2019 01:30:41,,N,888,1,x00,07/08/2019 00:00:00,,N,VIVIAN MONSANTO,FINANCE MANAGER,07/08/2019 00:00:00,475324570,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2018 00:00:00,,,,US
1308600,1941832018,2018,194183,12/31/2018 00:00:00,S,A,,N,346002296,,N,129297920,RICHLAND COUNTY ,50 PARK AVENUE EAST,,MANSFIELD,OH,44902,PAT DROPSEY,COUNTY AUDITOR,4197745545,,PDROPSEY@RICHLANDCOUNTYOH.US,09/24/2019 09:42:05,PATRICK DROPSEY-COUNTY AUDITOR,"KEITH FABER, AUDITOR OF STATE OF OHIO","88 EAST BROAD STREET, 5TH FLOOR",,COLUMBUS,OH,43215,TERESA JESSEE,SENIOR AUDIT MANAGER,6147287141,,TMJESSEE@OHIOAUDITOR.GOV,09/23/2019 11:23:09,,O,,U,N,N,N,N,U,750000,N,,16339381,,N,N,N,N,N,N,,93,09/24/2019 00:00:00,09/26/2019 01:30:14,,N,104,1,x00,09/12/2019 00:00:00,,N,PATRICK DROPSEY,COUNTY AUDITOR,09/12/2019 00:00:00,311334820,N,,N,N,,,,,Local government,UG,,09/13/2019 09:39:16,09/19/2019 08:49:41,,N,01/01/2018 00:00:00,,,,
1306283,2485652018,2018,248565,08/31/2018 00:00:00,P,A,,N,746002248,,N,,TEXAS STATE UNIVERSITY,601 UNIVERSITY DRIVE ,,SAN MARCOS,TX,78666,"CHRISTOPHER D. MURR, PH.D",DIRECTOR OF FINANCIAL AID & SCHOLARSHIPS,5122453975,,MURR@TXSTATE.EDU,09/03/2019 14:37:05,"CHRISTOPHER D. MURR, PH. D.-DIRECTOR",MONTEMAYOR BRITTON BENDER PC,"2525 WALLINGWOOD DRIVE, BLDG 1 SUITE 200",,AUSTIN,TX,78746,"ARTURO MONTEMAYOR III, CPA",PRESIDENT & CEO,5124420380,,A@MONTEMAYOR.TEAM,08/30/2019 12:46:40,,C,84,U,N,N,N,N,U,750000,N,,267867842,,N,N,N,N,N,N,,,09/04/2019 00:00:00,09/06/2019 01:30:12,,N,888,1,x00,09/04/2019 00:00:00,,N,"CHRISTOPHER D. MURR, PH. D.",DIRECTOR,09/04/2019 00:00:00,742902112,N,,N,N,,,,,Institution of higher education (IHE),UG,"00354100,00356500,00358100,00359200,00359400,00359900,00360600,00361200,00361500,00362400,00362500,00363000,00363100,00363200,00363400,00363900,00364200,00364400,00364600,00365200,00365600,00365800,00365900,00366100,00366500,00494800,00495100,00495200,00922500,00965100,00974100,00976800,00993000,00993200,00993300,01001900,01011500,01029800,01067400,01116100,01116300,01171100,01323100,02245100,02348500,02358200,02555400,03064600",09/05/2019 09:29:50,09/12/2019 10:37:17,N,S,09/01/2017 00:00:00,,,,US
1288739,1922082018,2018,192208,09/30/2018 00:00:00,S,A,,N,751279194,,N,068986314,DALLAS FORT WORTH INTERNATIONAL AIRPORT,2400 AVIATION DRIVE,,EULESS,TX,752619428,MICHAEL PHEMISTER,"VICE PRESIDENT, TREASURY MANAGEMENT",9729735447,,MPHEMISTER@DFWAIRPORT.COM,03/01/2019 10:28:33,MICHAEL PHEMISTER-VICE PRESIDENT - TREASURY MANAGEMENT,DELOITTE & TOUCHE LLP,2200 ROSS AVENUE; SUITE 1600,,DALLAS,TX,752016778,BLAKE RODGERS,PARTNER,2148401030,,BLRODGERS@DELOITTE.COM,03/01/2019 14:01:22,,O,,U,N,N,N,N,U,1221602,Y,,40720057,,N,N,N,N,N,N,,20,03/01/2019 00:00:00,03/06/2019 01:30:39,,N,201,1,x00,03/01/2019 00:00:00,,N,MICHAEL PHEMISTER,VICE PRESIDENT - TREASURY MANAGEMENT,03/01/2019 00:00:00,133891517,N,,N,N,,,,,Local government,UG,,,,,,10/01/2017 00:00:00,,,,
1269305,1602212018,2018,160221,06/30/2018 00:00:00,S,A,,N,166006874,,N,825452188,SALAMANCA CITY CENTRAL SCHOOL DISTRICT,50 IROQUOIS DRIVE,,SALAMANCA,NY,14779,KAREN MAGARA,ASSISTANT SUPERINTENDENT FOR FINANCE,7169452400,,KMAGARA@SALAMANCANY.ORG,10/16/2018 15:45:29,KAREN MAGARA-ASST SUPT FOR FINANCE & OPERATIONS,"LUMSDEN & MCCORMICK, LLP",369 FRANKLIN STREET,,BUFFALO,NY,14202,SARA DAYTON,PARTNER,7168563300,,SDAYTON@LUMSDENCPA.COM,10/17/2018 10:52:31,,O,,U,N,N,N,N,U,750000,Y,,7711123,,N,N,N,N,N,N,,84,10/17/2018 00:00:00,10/19/2018 01:30:21,,N,505,1,x00,10/17/2018 00:00:00,,N,KAREN MAGARA,ASST SUPT FOR FINANCE & OPERATIONS,10/17/2018 00:00:00,160765486,N,,N,N,,,,,Local government,UG,,10/18/2018 13:54:44,10/25/2018 13:12:05,N,G,07/01/2017 00:00:00,,,,
1304377,1377762018,2018,137776,06/30/2018 00:00:00,S,A,,N,586000301,,N,073438723,PICKENS COUNTY BOARD OF EDUCATION ,100 D. B. CARROLL STREET,,JASPER,GA,30143,AMY SMITH,CHIEF FINANCIAL OFFICER,7062531700,,AMYSMITH@PICKENSCOUNTYSCHOOLS.ORG,11/04/2019 11:42:54,AMY SMITH-CFO,GEORGIA DEPARTMENT OF AUDITS AND ACCOUNTS,270 WASHINGTON STREET S. W. SUITE 1-156,,ATLANTA,GA,30334,JESSICA WALKER,REPORT PROCESSING COORDINATOR,4044632681,,WALKERJ@AUDITS.GA.GOV,11/05/2019 16:41:47,,O,,U,N,N,N,N,U,750000,N,,4804165,,N,N,N,N,N,N,,84,11/05/2019 00:00:00,11/07/2019 01:30:06,,N,505,1,x00,11/05/2019 00:00:00,,N,AMY SMITH,CFO,11/05/2019 00:00:00,586002005,N,,N,N,,,,,Local government,UG,,11/15/2019 10:36:34,11/21/2019 08:12:09,N,G,07/31/2017 00:00:00,,,,US
1308533,2412662018,2018,241266,12/31/2018 00:00:00,S,A,,N,274253470,,N,968621107,CHERRY PARK NON PROFIT HOUSING 126-HD051,"2500 MAIN STREET, SUITE 210",,VANCOUVER,WA,98660,LEAH GREENWOOD,EXECUTIVE DIRECTOR,3609939503,,LGREENWOOD@VHAUSA.COM,09/30/2019 14:01:25,LEAH GREENWOOD-EXECUTIVE DIRECTOR,LOVERIDGE HUNT & CO PLLC,"14725 SOUTHEAST 36TH STREET, SUITE 401",,BELLEVUE,WA,980061682,RON FECHNTER,MEMBER,4254532088,,RFECHTNER@LOVERIDGEHUNTCPA.COM,09/27/2019 19:46:48,,O,,U,N,N,N,N,U,750000,Y,,2346792,,N,N,N,N,N,N,,14,09/30/2019 00:00:00,10/03/2019 01:30:24,,N,888,1,x00,09/30/2019 00:00:00,,N,LEAH GREENWOOD,EXECUTIVE DIRECTOR,09/30/2019 00:00:00,911347576,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2018 00:00:00,,,,US
1282463,1357362018,2018,135736,06/30/2018 00:00:00,S,A,,N,066002136,,N,,"TOWN OF WINDSOR, CONNECTICUT",275 BROAD STREET,,WINDSOR,CT,06095,JAMES BOURKE,FINANCE DIRECTOR,8602851942,,BOURKE@TOWNOFWINDSORCT.COM,01/14/2019 10:32:30,JIM BOURKE-FINANCE DIRECTOR,RSM US LLP,157 CHURCH STREET 11TH FLOOR,,NEW HAVEN,CT,06510,SCOTT BASSETT,PARTNER,2037731909,,SCOTT.BASSETT@RSMUS.COM,01/14/2019 10:34:55,,O,,U,N,N,N,N,U,750000,Y,,2669793,,N,N,N,N,N,N,,84,01/14/2019 00:00:00,01/16/2019 01:30:20,,N,300,1,x00,01/14/2019 00:00:00,,N,JIM BOURKE,FINANCE DIRECTOR,01/14/2019 00:00:00,420714325,N,,N,N,,,,,Local government,UG,,02/07/2019 15:46:08,02/14/2019 10:45:45,N,G,07/01/2017 00:00:00,,,,
1282333,1315862018,2018,131586,06/30/2018 00:00:00,S,A,,N,716038512,,N,140003257,GLEN ROSE SCHOOL DISTRICT NO. 3,14334 HIGHWAY 67,,MALVERN,AR,721047328,LILA FITE,DISTRICT TREASURER,5013326764,,LFITE@GRBEAVERS.ORG,02/13/2019 11:22:39,LILA FITE-DISTRICT TREASURER,ARKANSAS LEGISLATIVE AUDIT,"500 WOODLANE STREET, STE 172",,LITTLE ROCK,AR,722011099,"LARRY W. HUNTER, CPA, CFE",DEPUTY LEGISLATIVE AUDITOR,5016838600,,DCF@ARKLEGAUDIT.GOV,02/13/2019 10:34:10,,O,,S,N,N,N,N,U,750000,N,,888244,,Y,N,Y,Y,N,N,,84,02/13/2019 00:00:00,02/15/2019 01:30:39,,N,505,1,x00,02/13/2019 00:00:00,,N,LILA FITE,DISTRICT TREASURER,02/13/2019 00:00:00,716042275,N,,N,Y,REGULATORY,N,U,,Local government,UG,,03/19/2019 12:47:05,03/21/2019 09:07:44,N,G,07/01/2017 00:00:00,,,,
1274765,890622018,2018,89062,06/30/2018 00:00:00,S,A,,N,591539957,,Y,167981612,SENIOR RESOURCE ASSOCIATION,694 14TH STREET,,VERO BEACH,FL,32960,JENNIFER JOHNSON,"CFO, VP",7724693141,,JJOHNSON@SRAMAIL.ORG,11/14/2018 14:21:18,"JENNIFER JOHNSON-CHIEF FINANCIAL OFFICER, VP","MORGAN JACOBY THURN BOYLE & ASSOCIATES, P.A.",700 20TH STREET,,VERO BEACH,FL,32960,KIP JACOBY,PARTNER,7725624158,,JACOBY@MJTBCPA.COM,11/14/2018 13:45:14,,O,,U,N,N,N,N,U,750000,Y,,3499493,,N,N,N,N,N,N,,20,11/14/2018 00:00:00,11/16/2018 01:30:21,,N,908,1,x00,11/14/2018 00:00:00,,N,JENNIFER JOHNSON,"CHIEF FINANCIAL OFFICER, VP",11/14/2018 00:00:00,650761640,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2017 00:00:00,,,,
1291320,2005932018,2018,200593,06/30/2018 00:00:00,S,A,,N,521465523,,N,,"ST. CHARLES HOUSE, INC. 052-EH115-WAH-L/8, MD06-T841-005",320 CATHEDRAL STREET,,BALTIMORE,MD,21201,SCOTT BECKER,CHIEF FINANCIAL OFFICER,6676002231,,SBECKER@CC-MD.ORG,03/26/2019 14:49:53,SCOTT BECKER-CFO,KPMG LLP - BALTIMORE,"111 S. CALVERT STREET, SUITE 2500",,BALTIMORE,MD,21202,SUZANNE M. MENSER,MANAGING DIRECTOR,4109498500,,SMENSER@KPMG.COM,03/27/2019 22:14:37,,O,,U,N,N,N,N,U,750000,Y,,1076508,,N,N,N,N,N,N,,14,03/27/2019 00:00:00,03/29/2019 01:30:39,,N,903,1,x00,03/27/2019 00:00:00,,N,SCOTT BECKER,CFO,03/27/2019 00:00:00,135565207,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2017 00:00:00,,,,
1303774,1589422018,2018,158942,12/31/2018 00:00:00,S,A,,N,146002267,,N,,CITY OF KINGSTON,420 BROADWAY,,KINGSTON,NY,12401,JOHN TUEY,COMPTROLLER,8453343935,,JTUEY@KINGSTON-NY.GOV,09/30/2019 18:28:57,JOHN TUEY-JOHN TUEY,RBT CPAS,11 RACQUET ROAD,,NEWBURGH,NY,12550,DONNA CROWLEY,MANAGER,8455679000,,DCROWLEY@RBTCPAS.COM,09/30/2019 18:15:03,,O,,U,N,N,N,N,U,750000,Y,,4070742,,N,N,N,N,N,N,,14,09/30/2019 00:00:00,10/04/2019 01:30:15,,N,200,1,x00,09/30/2019 00:00:00,,N,JOHN TUEY,JOHN TUEY,09/30/2019 00:00:00,141604297,N,,N,N,,,,,Local government,UG,,,,,,01/01/2018 00:00:00,,,,US
1307766,1584182018,2018,158418,12/31/2018 00:00:00,S,A,,Y,136007353,,Y,072705213,WESTCHESTER COUNTY ,148 MARTINE AVENUE,,WHITE PLAINS,NY,10601,ANN MARIE BERG,COMMISSIONER OF FINANCE,9149952761,,ABERG@WESTCHESTERGOV.COM,09/26/2019 15:21:22,ANN MARIE BERG-COMMISSIONER OF FINANCE,PKF O'CONNOR DAVIES. LLP,"500 MAMARONECK AVENUE, SUITE 301",,HARRISON,NY,10528,SCOTT OLING,PARTNER,9144215616,,SOLING@PKFOD.COM,09/26/2019 16:12:28,,C,84,U,N,N,N,N,U,3000000,Y,,276198686,,Y,N,N,Y,N,N,,,09/26/2019 00:00:00,09/28/2019 01:30:12,,N,100,1,x20x00,09/26/2019 00:00:00,,N,ANN MARIE BERG,COMMISSIONER OF FINANCE,09/26/2019 00:00:00,271728945,N,,N,Y,,,,,Local government,UG,00288100,10/01/2019 16:40:34,10/03/2019 13:44:47,N,B,01/31/2018 00:00:00,,,,US
1267282,2476382018,2018,247638,06/30/2018 00:00:00,S,A,,N,042790762,,N,837126572,MASSACHUSETTS LEGAL ASSISTANCE CORPORATION,18 TREMONT STREET SUITE #1010,,BOSTON,MA,02108,JANNE HELLGREN,DEPUTY DIRECTOR ,6173678544,,JHELLGREN@MLAC.ORG,10/23/2018 10:31:01,JANNE HELLGREN-DEPUTY DIRECTOR,AAFCPAS,50 WASHINGTON STREET ,,WESTBOROUGH,MA,01581,SORIE KABA,VICE PRESIDENT ,5083669100,,SKABA@AAFCPA.COM,09/27/2018 17:36:05,,O,,U,N,N,N,N,U,750000,N,,2776251,,N,N,N,N,N,N,,16,10/23/2018 00:00:00,10/25/2018 01:30:21,,N,888,1,x00,10/23/2018 00:00:00,,N,JANNE HELLGREN,DEPUTY DIRECTOR,10/23/2018 00:00:00,042571780,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2017 00:00:00,,,,
1290222,2458242018,2018,245824,08/31/2018 00:00:00,S,A,,N,752581804,,N,965543994,"CHILDREN'S ADVOCACY CENTERS OF TEXAS, INC.",1501 W. ANDERSON LANE,,AUSTIN,TX,78757,CHERISSE ROBISON,CHIEF FINANCIAL OFFICER,5129062903,,CROBISON@CACTX.ORG,03/07/2019 17:25:30,CHERISSE ROBISON-CHIEF FINANCIAL OFFICER,"GINDLER, CHAPPELL, MORRISON & CO. P.C.",100 E. ANDERSON LANE,,AUSTIN,TX,78752,DEREK KIRBY,PARTNER,5126288002,,DKIRBY@GCMCPA.COM,03/05/2019 15:56:14,,O,,U,N,N,N,N,U,1056428,N,,35214573,,N,N,N,N,N,N,,16,03/07/2019 00:00:00,03/09/2019 01:30:39,,N,888,1,x00,03/07/2019 00:00:00,,N,CHERISSE ROBISON,CHIEF FINANCIAL OFFICER,03/07/2019 00:00:00,742532710,N,,N,N,,,,,Non-profit,UG,,,,,,09/01/2017 00:00:00,,,,
1303871,1842992018,2018,184299,12/31/2018 00:00:00,S,A,,N,135648615,,N,627931173,"WORD OF LIFE FELLOWSHIP, INC. AND SUBSIDIARY",PO BOX 600,,SCHROON LAKE,NY,12870,JOHN NELSON,EXECUTIVE VICE PRESIDENT,5184946000,,JOHNN@WOL.ORG,07/24/2019 09:19:05,B. JOHN NELSON-EXECUTIVE VICE PRESIDENT,CAPINCROUSE LLP,"1330 AVENUE OF THE AMERICAS, SUITE 23A",,NEW YORK,NY,10019,"FRAN BROWN, CPA",PARTNER,2126530681,,FBROWN@CAPINCROUSE.COM,07/26/2019 08:00:44,,O,,U,N,N,N,N,U,750000,Y,,2917407,,N,N,N,N,N,N,,84,07/26/2019 00:00:00,07/30/2019 01:30:40,,N,904,1,x00,07/26/2019 00:00:00,,N,B. JOHN NELSON,EXECUTIVE VICE PRESIDENT,07/26/2019 00:00:00,363990892,N,,N,N,,,,,Non-profit,UG,01185900,07/29/2019 11:17:57,08/01/2019 09:42:13,N,S,01/01/2018 00:00:00,,,,US
