ID,AUDITYEAR,DBKEY,ELECAUDITSID,PASSTHROUGHNAME,PASSTHROUGHID
1994431,2018,129817,29363867,STATE OF ALASKA DEPARTMENT OF EDUCATION AND EARLY DEVELOPMENT,IP 18.KGSD.01
1994530,2018,129817,29363991,STATE OF ALASKA DEPARTMENT OF EDUCATION AND EARLY DEVELOPMENT,FF 18.KGSD.02
1994417,2018,129817,29363803,STATE OF ALASKA DEPARTMENT OF EDUCATION AND EARLY DEVELOPMENT,IP 18.KGSD.01
1994429,2018,129817,29363860,STATE OF ALASKA DEPARTMENT OF EDUCATION AND EARLY DEVELOPMENT,EK 18.KGSD.01
1994526,2018,129817,29363986,STATE OF ALASKA DEPARTMENT OF EDUCATION AND EARLY DEVELOPMENT,FF 18.KGSD.01
1994423,2018,129817,29363813,STATE OF ALASKA DEPARTMENT OF EDUCATION AND EARLY DEPARTMENT,SE 18.KGSD.01
1994426,2018,129817,29363857,STATE OF ALASKA DEPARTMENT OF EDUCATION AND EARLY DEVELOPMENT,SE 18.KGSD.01
1994430,2018,129817,29363862,STATE OF ALASKA DEPARTMENT OF EDUCATION AND EARLY DEVELOPMENT,IP 18.KGSD.01
2046470,2018,135705,29445990,STATE OF CONNECTICUT DEPARTMENT OF EDUCATION,12060-SDE64370-20560
2046471,2018,135705,29445991,STATE OF CONNECTICUT DEPARTMENT OF TRANSPORTATION,12062-DOT57513-22600
2046472,2018,135705,29445992,STATE OF CONNECTICUT DEPARTMENT OF ENERGY AND ENVIRONMENTAL PROTECTION,12060-DEP44321-20296
2046473,2018,135705,29445993,STATE OF CONNECTICUT DEPARTMENT OF TRANSPORTATION,12062-DOT57124-22108
2046474,2018,135705,29445994,STATE OF CONNECTICUT DEPARTMENT OF PUBLIC HEALTH,12060-DPH48557-22333
2046475,2018,135705,29445995,STATE OF CONNECTICUT DEPARTMENT OF EDUCATION,12060-SDE64370-20977
2046476,2018,135705,29445996,STATE OF CONNECTICUT DEPARTMENT OF EDUCATION,12060-SDE64370-20983
2046477,2018,135705,29445997,STATE OF CONNECTICUT DEPARTMENT OF EDUCATION,12060-SDE64370-20679
2046478,2018,135705,29445998,STATE OF CONNECTICUT DEPARTMENT OF EDUCATION,12060-SDE64370-20742
2046479,2018,135705,29445999,STATE OF CONNECTICUT DEPARTMENT OF EDUCATION,12060-SDE64370-20858
3280118,2018,137748,31484501,GEORGIA DEPARTMENT OF EDUCATION,S367A170001
3280107,2018,137748,31484489,GEORGIA DEPARTMENT OF EDUCATION,18185GA324N1099
3280119,2018,137748,31484502,GEORGIA DEPARTMENT OF EDUCATION,S010A160010
3280120,2018,137748,31484503,GEORGIA DEPARTMENT OF EDUCATION,S010A170010
3280108,2018,137748,31484490,GEORGIA DEPARTMENT OF EDUCATION,18185GA324N1100
3280110,2018,137748,31484493,GEORGIA DEPARTMENT OF EDUCATION,H027A170073
3280111,2018,137748,31484494,GEORGIA DEPARTMENT OF EDUCATION,H173A170081
3280116,2018,137748,31484499,GEORGIA DEPARTMENT OF EDUCATION,S424A170011
3280117,2018,137748,31484500,GEORGIA DEPARTMENT OF EDUCATION,S367A160001
3280109,2018,137748,31484492,GEORGIA DEPARTMENT OF EDUCATION,H027A160073
3280112,2018,137748,31484495,GEORGIA DEPARTMENT OF EDUCATION,V048A170010
3280113,2018,137748,31484496,GEORGIA DEPARTMENT OF EDUCATION,S196A160011
3280114,2018,137748,31484497,GEORGIA DEPARTMENT OF EDUCATION,S196A170011
3280115,2018,137748,31484498,GEORGIA DEPARTMENT OF EDUCATION,S365A170010
2112699,2018,144343,29540462,IDOT,2017-006-194-17
2112700,2018,144343,29540463,IDOT,2017-017-194-17
2112701,2018,144343,29540467,IDOT,18-0031-194-16
2682906,2018,148124,30552647,COMMONWEALTH OF MASSACHUSETTS,
2682822,2018,148124,30552581,COMMONWEALTH OF MASSACHUSETTS,240-101150-2017-0309
2682823,2018,148124,30552581,COMMONWEALTH OF MASSACHUSETTS,240-146369-2018-0309
2682824,2018,148124,30552581,COMMONWEALTH OF MASSACHUSETTS,274-245-7-0309-R
2682833,2018,148124,30552585,COMMONWEALTH OF MASSACHUSETTS,690-001-5-0309-P
2682894,2018,148124,30552634,"CITY OF NORTHAMPTON, MASSACHUSETTS",
2682816,2018,148124,30552577,COMMONWEALTH OF MASSACHUSETTS,305-095030-2017-0309
2682817,2018,148124,30552577,COMMONWEALTH OF MASSACHUSETTS,305-146840-2018-0309
2682818,2018,148124,30552577,COMMONWEALTH OF MASSACHUSETTS,320-149-6-0309-Q
2682819,2018,148124,30552577,COMMONWEALTH OF MASSACHUSETTS,320-195-7-0309-R
2682820,2018,148124,30552577,COMMONWEALTH OF MASSACHUSETTS,323-044-7-0309-R
2682791,2018,148124,30552549,QUABOAG VALLEY COMMUNITY DEVELOPMENT CORPORATION,
2682759,2018,148124,30552514,COMMONWEALTH OF MASSACHUSETTS,08-309
2682880,2018,148124,30552618,COMMONWEALTH OF MASSACHUSETTS,
2682832,2018,148124,30552584,COMMONWEALTH OF MASSACHUSETTS,EEC-262
2682861,2018,148124,30552603,COMMONWEALTH OF MASSACHUSETTS,133-016-5-0309-P
2682884,2018,148124,30552623,"WESTMASS ELDER CARE, INC.",
2682763,2018,148124,30552518,COMMONWEALTH OF MASSACHUSETTS,08-309
2682754,2018,148124,30552509,COMMONWEALTH OF MASSACHUSETTS,08-309
2682806,2018,148124,30552570,COMMONWEALTH OF MASSACHUSETTS,MA-37-X045
2682808,2018,148124,30552572,COMMONWEALTH OF MASSACHUSETTS,
2682874,2018,148124,30552612,COMMONWEALTH OF MASSACHUSETTS,309-145244-2018-0309
2682757,2018,148124,30552512,COMMONWEALTH OF MASSACHUSETTS,08-309
2682783,2018,148124,30552543,COMMONWEALTH OF MASSACHUSETTS,CDFI-2015-0761
2682784,2018,148124,30552543,COMMONWEALTH OF MASSACHUSETTS,CDFI-2016-0782
2682785,2018,148124,30552543,COMMONWEALTH OF MASSACHUSETTS,CDFI-2017-0812
2682838,2018,148124,30552591,COMMONWEALTH OF MASSACHUSETTS,140-146842-2018-0309
2682837,2018,148124,30552591,COMMONWEALTH OF MASSACHUSETTS,140-095040-2017-0309
2682889,2018,148124,30552629,"CITY OF NORTHAMPTON, MASSACHUSETTS",
2816579,2018,158418,30769549,NYS DEPARTMENT OF CRIMINAL JUSTICE SERVICES,T662078
2816583,2018,158418,30769553,NYS DEPARTMENT OF CRIMINAL JUSTICE SERVICES,T662079
2816588,2018,158418,30769561,MONROE COLLEGE,TC-23772-12-60-A-36
2816592,2018,158418,30769570,NYS DEPARTMENT OF TRANSPORTATION,C033472
2816597,2018,158418,30769575,NYS GOVERNOR'S TRAFFIC SAFETY COMMITTEE,HS1-2018-004520-LAB
2816611,2018,158418,30769594,NYS OFFICE OF CHILDREN AND FAMILY SERVICES,MOU
2816584,2018,158418,30769554,NYS DEPARTMENT OF CRIMINAL JUSTICE SERVICES,T662077
2816595,2018,158418,30769573,NYS DEPARTMENT OF CRIMINAL JUSTICE SERVICES,C523704
2816602,2018,158418,30769585,NYS DEPARTMENT OF AGING,26385686S9853
2816608,2018,158418,30769591,NYS OFFICE OF TEMPORARY DISABILITY ASSISTANCE,
2816625,2018,158418,30769608,NYS DEPARTMENT OF HEALTH,CCH-2015-01
2816645,2018,158418,30769631,NYS DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,C974553
2816606,2018,158418,30769589,NYS DEPARTMENT OF AGING,26385962S9583
2816610,2018,158418,30769593,NYS OFFICE OF CHILDREN AND FAMILY SERVICES,VACCINES NON CASH
2816591,2018,158418,30769569,NYS DEPARTMENT OF TRANSPORTATION,D035020
2816596,2018,158418,30769574,NYS GOVERNOR'S TRAFFIC SAFETY COMMITTEE,HS1-2018-00255
2816599,2018,158418,30769582,NYS DEPARTMENT OF EDUCATION,DFHC31672GG
2816614,2018,158418,30769597,NYS OFFICE OF CHILDREN AND FAMILY SERVICES,
2816620,2018,158418,30769603,NYS DEPARTMENT OF HEALTH,DFHC32693GG
2816629,2018,158418,30769612,NYS OFFICE OF MENTAL HEALTH,OMH01 VCH1704406
2816630,2018,158418,30769613,NYC PUBLIC HEALTH SOLUTIONS,18-WCDOH-01
2816635,2018,158418,30769621,NYS DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,C152773
2816639,2018,158418,30769625,NYS DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,C189259
2816646,2018,158418,30769632,NYS DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,C974560
2816632,2018,158418,30769615,NYS OFFICE OF ALCOHOLISM AND SUBSTANCE ABUSE,
2816636,2018,158418,30769622,NYS DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,C188953
2816628,2018,158418,30769611,NYS OFFICE OF MENTAL HEALTH,C028900
2816638,2018,158418,30769624,NYS DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,C188973
2816640,2018,158418,30769626,NYS DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,C191083
2816647,2018,158418,30769633,NYS DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,C974562
2816607,2018,158418,30769590,NYS OFFICE OF TEMPORARY DISABILITY ASSISTANCE,
2816600,2018,158418,30769583,NYS DEPARTMENT OF EDUCATION,PROJECT 8000176960
2816612,2018,158418,30769595,NYS DEPARTMENT OF HEALTH,
2816616,2018,158418,30769599,NYS DEPARTMENT OF HEALTH,C030510
2816621,2018,158418,30769604,NYS DEPARTMENT OF HEALTH,C30930GG
2816624,2018,158418,30769607,NYS DEPARTMENT OF HEALTH,C028330
2816577,2018,158418,30769541,SUNY HEALTH CENTRAL,CACFP#4098
2816575,2018,158418,30769538,NYS DEPARTMENT OF HEALTH,NON-CASH
2816642,2018,158418,30769628,NYS DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,C884561
2816649,2018,158418,30769635,NYS DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,C974569
2816576,2018,158418,30769539,NYS DEPARTMENT OF HEALTH,DOH01-C30395GG
2816626,2018,158418,30769609,NYS DEPARTMENT OF HEALTH,C31905GG
2816578,2018,158418,30769542,NYS OFFICE OF TEMPORARY DISABILITY ASSISTANCE,
2816580,2018,158418,30769550,NYS DEPARTMENT OF CRIMINAL JUSTICE SERVICES,C100020
2816582,2018,158418,30769552,NYS DEPARTMENT OF CRIMINAL JUSTICE SERVICES,C652048
2816585,2018,158418,30769558,NYS DEPARTMENT OF LABOR,
2816589,2018,158418,30769562,NYC STRIVE FOR THE FUTURE,AA307671755A36
2816594,2018,158418,30769572,NYS DEPARTMENT OF TRANSPORTATION,T974576FCR3
2816603,2018,158418,30769586,NYS DEPARTMENT OF AGING,26385941R9853
2816609,2018,158418,30769592,NYS OFFICE OF TEMPORARY DISABILITY ASSISTANCE,
2816615,2018,158418,30769598,NYS DEPARTMENT OF HEALTH,C02890
2816618,2018,158418,30769601,NYS DEPARTMENT OF HEALTH,ACHIEVE 2018-19/1
2816633,2018,158418,30769619,NYS DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,188DRNYPW117V1
2816637,2018,158418,30769623,NYS DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,C188963
2816644,2018,158418,30769630,NYS DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,C974550
2816654,2018,158418,30769640,HEALTH RESEARCH INSTITUTE,1631-13
2816651,2018,158418,30769637,NYS DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,T834369
2816605,2018,158418,30769588,NYS DEPARTMENT OF AGING,26385448R9853
2816581,2018,158418,30769551,NYS DEPARTMENT OF CRIMINAL JUSTICE SERVICES,C652055
2816586,2018,158418,30769559,NYS DEPARTMENT OF LABOR,AA307671755A36
2816587,2018,158418,30769560,NYS DEPARTMENT OF LABOR,AA307671755A36
2816590,2018,158418,30769563,NYC STRIVE FOR THE FUTURE,TITLE V 5/30/2018
2816604,2018,158418,30769587,NYS DEPARTMENT OF AGING,2638593R9853
2816613,2018,158418,30769596,NYS OFFICE OF CHILDREN AND FAMILY SERVICES,
2816617,2018,158418,30769600,NYS DEPARTMENT OF HEALTH,263855580P9853
2816634,2018,158418,30769620,NYS DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,C974575
2816643,2018,158418,30769629,NYS DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,C884569
2816650,2018,158418,30769636,NYS DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,C974572
2816653,2018,158418,30769639,NYS DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,WCPD-2017-01
2816593,2018,158418,30769571,NYS DEPARTMENT OF TRANSPORTATION,D035277
2816619,2018,158418,30769602,HEALTH RESEARCH INSTITUTE,5587-02
2816622,2018,158418,30769605,NYS DEPARTMENT OF HEALTH,C32693GG
2816623,2018,158418,30769606,HEALTH RESEARCH INSTITUTE,180012T6126100
2816627,2018,158418,30769610,HEALTH RESEARCH INSTITUTE,1631-12
2816631,2018,158418,30769614,NYS OFFICE OF ALCOHOLISM AND SUBSTANCE ABUSE,
2816598,2018,158418,30769576,NYS DEPARTMENT OF HEATH,C029645
2816601,2018,158418,30769584,NYS DEPARTMENT OF AGING,TITLE III-D 2638594
2816641,2018,158418,30769627,NYS DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,C884551
2816648,2018,158418,30769634,NYS DIVISION OF HOMELAND SECURITY AND EMERGENCY SERVICES,C974563
2816652,2018,158418,30769638,NYS DEPARTMENT OF LABOR,WEST UT OCT18
2805199,2018,177925,30743094,WI DCF,CORE #3306
2805187,2018,177925,30743079,WI DOJ,211-36-43211
2805188,2018,177925,30743083,WI DOT,SECTION 5311 FY18
2805191,2018,177925,30743086,WI DHS/GWAAR,CARS #560510
2805198,2018,177925,30743093,WI DHS,CARS #155020
2805203,2018,177925,30743098,WI DCF/VILAS COUNTY,"CORE #831, #852"
2805209,2018,177925,30743104,WI DHS,PAYEE ID #43075300
2805213,2018,177925,30743108,WPS,CY 2018
2805214,2018,177925,30743109,WI DHS/GWAAR,CARS #560021
2805215,2018,177925,30743110,CHIPPEWA COUNTY,CY 2018
2805216,2018,177925,30743111,WI DHS/NORTHERN IM CONSORTIUM,"CARS #284, 293, 298"
2805196,2018,177925,30743091,WI DHS/POLK COUNTY,"CARS #155015, 155050"
2805206,2018,177925,30743101,WI DHS,CARS #561
2805186,2018,177925,30743078,WI DOJ,"2015-VO-01-12847,  2016-VO-01-12369, 2017-VO-01-13250"
2805205,2018,177925,30743100,WI DCF,"CORE #3561, 3413, 3681"
2805201,2018,177925,30743096,WI DHS,"CORE #7332, 7477, 7482, 7506, 7606, 7616, 7903"
2805207,2018,177925,30743102,WI DHS,"CARS #155800, 159220"
2805217,2018,177925,30743112,WI DHS,FINAL 2017
2805208,2018,177925,30743103,WI DHS/NORTHERN IM CONSORTIUM,"CARS #284, 293, 298"
2805193,2018,177925,30743088,WI DHS/GWAAR,"CARS #560350, 560360"
2805195,2018,177925,30743090,WI DHS/GWAAR,CARS #560520
2805200,2018,177925,30743095,WI DCF,"CORE #3377, 3380, 3561 CARS #561"
2805204,2018,177925,30743099,WI DCF,"CORE #3561, 3413"
2805211,2018,177925,30743106,WI DHS/BARRON COUNTY,"CARS #560061, 560071, 560081, 560087, 560091"
2805221,2018,177925,30743116,WI DMA,EMPG FY 2017
2805194,2018,177925,30743089,WI DHS/GWAAR,CARS #560422
2805210,2018,177925,30743105,WI DHS,"CARS #878, 882"
2805218,2018,177925,30743113,WI DHS,"CARS #515, 569"
2805220,2018,177925,30743115,WI DHS,"CARS #159320, 159321"
2805184,2018,177925,30743076,WI DHS,"CARS #154710, 154760"
2805190,2018,177925,30743085,WI DHS,CARS #550
2805197,2018,177925,30743092,WI DHS/GWAAR,CARS #560432
2805189,2018,177925,30743084,WI DOT,SECTION 5310 FY18
2805192,2018,177925,30743087,WI DHS/GWAAR,CARS #560340
2805202,2018,177925,30743097,WI DCF,"AD1599972.54, AD1599973.54"
2805212,2018,177925,30743107,WI DHS/WPS,CY 2018
2805219,2018,177925,30743114,WI DHS,"CARS #515, 570"
2805185,2018,177925,30743077,WI DHS/NORTHERN IM CONSORTIUM,"CARS #284, 293, 298"
1936787,2018,183885,29273810,ILLINOIS DEPARTMENT OF PUBLIC HEALTH,87283014F
1936791,2018,183885,29273814,ILLINOIS DEPARTMENT OF PUBLIC HEALTH,82180287F
1936794,2018,183885,29273817,ILLINOIS DEPARTMENT OF PUBLIC HEALTH,85180008F
1936843,2018,183885,29273872,ILLINOIS DEPARTMENT OF PUBLIC HEALTH,83286006F
1936842,2018,183885,29273871,ILLINOIS DEPARTMENT OF PUBLIC HEALTH,73286006E
1936790,2018,183885,29273813,ILLINOIS DEPARTMENT OF PUBLIC HEALTH,72580270E
1857900,2018,204427,29158354,ARIZONA DEPARTMENT OF HEALTH SERVICES,ADHS14-053722
1857901,2018,204427,29158355,PIMA COUNTY,17*309
2118341,2018,235783,29547110,PENNSYLVANIA DEPT. OF PUBLIC WELFARE/PHILADELPHIA WORKS,TW18-010
2118023,2018,235783,29546684,PENNSYLVANIA DEPT. OF PUBLIC WELFARE/PHILADELPHIA WORKS,TW18-010
2118345,2018,235783,29547113,PENNSYLVANIA DEPT. OF PUBLIC WELFARE/PHILADELPHIA WORKS,TW18-010
2133643,2018,15452,29568439,INSTITUTE OF INTERNATIONAL EDUCATION IIE,131624046
2133644,2018,15452,29568440,INSTITUTE OF INTERNATIONAL EDUCATION IIE,131624046
2133645,2018,15452,29568441,INSTITUTE OF INTERNATIONAL EDUCATION IIE,131624046
2133646,2018,15452,29568442,NATIONAL ENDOWMENT FOR DEMOCRACY,521344831
2133647,2018,15452,29568443,NATIONAL ENDOWMENT FOR DEMOCRACY,521344831
2133649,2018,15452,29568445,AECOM INTERNATIONAL DEVELOPMENT,200797043
2133651,2018,15452,29568447,AECOM INTERNATIONAL DEVELOPMENT,200797043
2196331,2018,15452,29667236,NATIONAL ENDOWMENT FOR DEMOCRACY,521344831
2597992,2018,55456,30364404,MICHIGAN DEPARTMENT OF HEALTH & HUMAN SERVICES,SHP-16-78005
2597993,2018,55456,30364405,MICHIGAN DEPARTMENT OF HEALTH & HUMAN SERVICES,SHP-17-78006
2598000,2018,55456,30364413, MICHIGAN DEPARTMENT OF HEALTH & HUMAN SERVICES , LCA-16-33004 
2597986,2018,55456,30364392,MICHIGAN BALANCE OF STATE CONTINUUM OF CARE - CLINTON,
2597997,2018,55456,30364409, MICHIGAN MEDICARE/MEDICAID ASSISTANCE PROGRAM , 1701MIMISH/1701MIMIAA 
2598002,2018,55456,30364415, MICHIGAN DEPARTMENT OF HEALTH & HUMAN SERVICES , CSBG-14-33004 (YR 5) 
2597982,2018,55456,30364388,MICHIGAN DEPARTMENT OF EDUCATION,330001005
2597998,2018,55456,30364411, MICHIGAN DEPARTMENT OF HEALTH & HUMAN SERVICES , E20182210-00 
2597988,2018,55456,30364394,HOUSING SERVICES MID MICHIGAN,MI0550L5F231600
2597989,2018,55456,30364398,MICHIGAN BALANCE OF STATE CONTINUUM OF CARE - SHIAWASSEE,
2597984,2018,55456,30364390,MICHIGAN DEPARTMENT OF EDUCATION,330001005
2598001,2018,55456,30364414, MICHIGAN AGENCY FOR ENERGY/MI COMMUNITY ACTION , G-18B1MILIEA 
2598004,2018,55456,30364416, MICHIGAN DEPARTMENT OF HEALTH & HUMAN SERVICES , CSBG-D-14-33004 (YR 5) 
2597996,2018,55456,30364408,TRI-COUNTY OFFICE ON AGING,FY 18 TCOA
2597994,2018,55456,30364406,MICHIGAN DEPARTMENT OF HEALTH & HUMAN SERVICES,WAP-16-33004 (YR 2) (DOE)
2597995,2018,55456,30364407,MICHIGAN DEPARTMENT OF HEALTH & HUMAN SERVICES,WAP-16-33004 (YR 3) (DOE)
2597980,2018,55456,30364386,MICHIGAN DEPARTMENT OF EDUCATION,330000129
2597981,2018,55456,30364387,MICHIGAN DEPARTMENT OF EDUCATION,330001005
2597990,2018,55456,30364402,MICHIGAN DEPARTMENT OF HEALTH & HUMAN SERVICES,SHP-16-19005
2597991,2018,55456,30364403,MICHIGAN DEPARTMENT OF HEALTH & HUMAN SERVICES,SHP-17-19006
2597999,2018,55456,30364412, MICHIGAN DEPARTMENT OF HEALTH & HUMAN SERVICES , WAP-16-33004 (YR 2) (LIHEAP) 
2115611,2018,240241,29465881,FAMILY HEALTH COUNCIL OF CENTRAL PENNSYLVANIA,FPHPA036257-01-00
2115626,2018,240241,29465882,FAMILY HEALTH COUNCIL OF CENTRAL PENNSYLVANIA,SAP-4100060420
2115684,2018,240241,29465887,FAMILY HEALTH COUNCIL OF CENTRAL PENNSYLVANIA,SAP 4100066441
2115681,2018,240241,29465885,FAMILY HEALTH COUNCIL OF CENTRAL PENNSYLVANIA,
2115688,2018,240241,29465890,FAMILY HEALTH COUNCIL OF CENTRAL PENNSYLVANIA,SAP 4100066441
2797061,2018,241266,30730247,"HOME INVESTMENT PARTNERSHIP PROGRAM CLARK COUNTY, WASHINGTON",#2011-HOME-11H2
2797060,2018,241266,30730246,"HOME INVESTMENT PARTNERSHIP PROGRAM CITY OF VANCOUVER, WASHINGTON",#2011-HOME-601106
2167940,2018,247870,29620023,CALIFORNIA GOVERNOR'S OFFICE OF EMERGENCY SERVICES,RC16 08 1177
2167941,2018,247870,29620023,CALIFORNIA GOVERNOR'S OFFICE OF EMERGENCY SERVICES,RC17 09 1177
2167942,2018,247870,29620023,CALIFORNIA GOVERNOR'S OFFICE OF EMERGENCY SERVICES,DV16 27 1177
2167943,2018,247870,29620023,CALIFORNIA GOVERNOR'S OFFICE OF EMERGENCY SERVICES,DV17 28 1177
2167944,2018,247870,29620023,CALIFORNIA GOVERNOR'S OFFICE OF EMERGENCY SERVICES,KD17 01 1177
2167939,2018,247870,29620080,CALIFORNIA GOVERNOR'S OFFICE OF EMERGENCY SERVICES,LE17 01 7400
2167918,2018,247870,29620110,CALIFORNIA DEPARTMENT OF PUBLIC HEALTH,EPK100668
2367523,2018,72104,29979779,STATE OF CALIFORNIA DEPRTMENT OF REHABILITATION,30585
2367524,2018,72104,29979780,STATE OF CALIFORNIA DEPARTMENT OF REHABILITATION,30585
2367525,2018,72104,29979781,STATE OF CALIFORNIA DEPARTMENT OF REHABILITATION,30567-1
2367526,2018,72104,29979782,STATE OF CALIFORNIA DEPARTMENT OF EDUCATION,30174
2367527,2018,72104,29979783,STATE OF HAWAII DEPARTMENT OF VOCATIONAL REHABILITATION,DHS-18-VR-5077
2317919,2018,75793,29898715,GOVERNORS OFFICE OF CRIME CONTROL AND PREVENTION,BJAG-2014-0031
2317917,2018,75793,29898712,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT,MD-18-HI-2
2317918,2018,75793,29898713,DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT,
2317921,2018,75793,29898717,GOVERNORS OFFICE OF CRIME CONTROL AND PREVENTION,
2317923,2018,75793,29898719,BOARD OF CARROLL COUNTY COMMISSIONERS,CRRL/SSA 18-012
2317924,2018,75793,29898721,MARYLAND DEPARTMENT OF HUMAN RESOURCES,FIA/OHEP-15-003
2317925,2018,75793,29898722,MARYLAND DEPARTMENT OF HOUSING AND COMMUNITY DEVELOPMENT,
2317926,2018,75793,29898723,"MARYLAND FAMILY NETWORK, INC.",
2317914,2018,75793,29898710,MARYLAND STATE DEPARTMENT OF HUMAN SERVICES,FIA/HSP 18-001; FIA/HSP 18-002
2317915,2018,75793,29898711,MARYLAND STATE DEPARTMENT OF EDUCATION,
2743276,2018,137776,30643477,GEORGIA DEPARTMENT OF EDUCATION,18185GA324N1099
2743277,2018,137776,30643478,GEORGIA DEPARTMENT OF EDUCATION,18185GA324N1100
2743278,2018,137776,30643479,GEORGIA DEPARTMENT OF EDUCATION,H027A160073
2743279,2018,137776,30643480,GEORGIA DEPARTMENT OF EDUCATION,H027A170073
2743280,2018,137776,30643481,GEORGIA DEPARTMENT OF EDUCATION,H173A160081
2743281,2018,137776,30643482,GEORGIA DEPARTMENT OF EDUCATION,H173A170081
2743282,2018,137776,30643483,GEORGIA DEPARTMENT OF EDUCATION,V048A170010
2743283,2018,137776,30643484,GEORGIA DEPARTMENT OF EDUCATION,S371C170002
2743284,2018,137776,30643485,GEORGIA DEPARTMENT OF EDUCATION,S424A170011
2743285,2018,137776,30643486,GEORGIA DEPARTMENT OF EDUCATION,S367A160001
2743286,2018,137776,30643487,GEORGIA DEPARTMENT OF EDUCATION,S367A170001
2743287,2018,137776,30643488,GEORGIA DEPARTMENT OF EDUCATION,S010A160010
2743288,2018,137776,30643489,GEORGIA DEPARTMENT OF EDUCATION,S010A170010
2743289,2018,137776,30643490,NINTH DISTRICT OPPORTUNITY INC.,04CH010415-0200
2600718,2018,148707,30369332,MICHIGAN STATE POLICE,PT-18-07
2600720,2018,148707,30369334,STATE COURT ADMINISTRATIVE OFFICE,SCAO-18-11251
2600724,2018,148707,30369338,MICHIGAN DEPARTMENT OF NATURAL RESOURCES,MS18-068
2600726,2018,148707,30369340,MICHIGAN STATE POLICE,EMC-2018-EP-00002
2600715,2018,148707,30369328,PROSECUTING ATTORNEY'S ASSOCIATION OF MICHIGAN,
2600716,2018,148707,30369330,CAPITAL AREA MICHIGAN WORKS,ES-CTFE-PY18
2600719,2018,148707,30369333,STATE COURT ADMINISTRATIVE OFFICE,SCAO-19-14228
2600722,2018,148707,30369336,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,CS/PA-17-19002
